Column 1	VIAF-ID-Per	VIAF-ID-names	org	Column 3	Column 4	VIAF-ID-Cor	Column 5
Kincaid, David (David Ronald)	42076967	42076967	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kincaid,%20David%20(David%20Ronald)	http://example.org/1336904#Agent700-28		
Field, Peggy-Anne	15508736	15508736	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Field,%20Peggy-Anne.	http://example.org/1368589#Agent100-14		
Morse, Janice M.	49965158	49965158	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Morse,%20Janice%20M.	http://example.org/1368589#Agent700-29		
Bakun, Miguel, 1909-1963	71166633	71166633	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bakun,%20Miguel,%201909-1963.http://www.loc.gov/mads/rdf/v1#Name	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Bakun,%20Miguel,%201909-1963.		http://example.org/1310573#Agent600-18
Back, Sílvio 1937-....	24659201	24659201	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Back,%20S.,%201937-	http://example.org/1310573#Agent700-19		
Rosendorfer, Herbert, 1934-2012	56666929	56666929	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rosendorfer,%20Herbert,%201934-2012.	http://example.org/1393042#Agent100-9		
Maugham, W. Somerset (William Somerset), 1874-1965	66470937	66470937	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Maugham,%20W.%20Somerset%20(William%20Somerset),%201874-1965.	http://example.org/1302800#Agent100-15		
France, Hector, 1837-1908	2508018	2508018	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harrington,%20Marie.	http://example.org/1302626#Agent100-11		
Harrington, M.R. (Mark Raymond), 1882-1971	9959893	9959893	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harrington,%20M.%20R.%20(Mark%20Raymond),%201882-1971.http://www.loc.gov/mads/rdf/v1#Name	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Harrington,%20M.%20R.%20(Mark%20Raymond),%201882-1971.		http://example.org/1302626#Agent600-19
Kerr, K. Austin (Kathel Austin)	14998016	14998016	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kerr,%20K.%20Austin%20(Kathel%20Austin)	http://example.org/1354871#Agent100-16		
Anti-saloon League of America		140741781	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Anti-saloon%20League%20of%20Americahttp://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Anti-saloon%20League%20of%20America	140741781	http://example.org/1354871#Agent610-25
Alberta. Alberta Municipal Affairs. Planning Services Division.		152365593	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Alberta%20Municipal%20Affairs.%20Planning%20Services %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1001202#Agent710-18	152365593	
Ghiazza, Silvana.	37745	37745	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ghiazza,%20Silvana.	http://example.org/1000458#Agent100-9		
Petrarca, Francesco, 1304-1374.	39382430	39382430	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Leopardi,%20Giacomo,%201798-1837http://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Leopardi,%20Giacomo,%201798-1837	5707147312832437970001	http://example.org/1000458#Agent600-19
Stankovsky, Jan	35006900	35006900	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stankovsky,%20Jan.	http://example.org/1359383#Agent100-9		
Мирослав	65319121	65319121	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Marusyn,%20Myroslav.http://www.loc.gov/mads/rdf/v1#Name	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Marusyn,%20Myroslav.		http://example.org/1390692#Agent600-22
Thomas, Aquinas, Saint, 1225?-1274	100910150	141318503	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Catholic%20Churchhttp://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Catholic%20Church	141318503	http://example.org/1390692#Agent610-23
Thomas, Aquinas, Saint, 1225?-1274	100910150	141318503	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Catholic%20Churchhttp://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Catholic%20Church	141318503	http://example.org/1390692#Agent610-24
Мирослав	65319121	65319121	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Marusyn,%20Myroslav.	http://example.org/1390692#Agent700-27		
Gass, Boris	93373943	93373943	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gass,%20Boris.	http://example.org/1315344#Agent100-10		
Pasternak, Leonid Osipovich, 1862-1945	24772845	24772845	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pasternak,%20Leonid%20Osipovich,%201862-1945http://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Pasternak,%20Leonid%20Osipovich,%201862-1945		http://example.org/1315344#Agent600-19
Pasternak, Leonid Osipovich, 1862-1945	24772845	24772845	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pasternak,%20Leonid%20Osipovich,%201862-1945http://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Pasternak,%20Leonid%20Osipovich,%201862-1945		http://example.org/1315344#Agent600-20
Pasternak, Leonid Osipovič, 1862-1945	24772845	24772845	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pasternak,%20Leonid%20Osipovich,%201862-1945.	http://example.org/1315344#Agent700-21		
Conseil des artistes peintres du Québec.		130117842	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Conseil%20des%20artistes%20peintres%20du%20Québec.	http://example.org/1405386#Agent710-19	130117842	
Thuillier, Jacques	9854212	128933156	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Galeries%20nationales%20du%20Grand%20Palais%20(France)	http://example.org/1405386#Agent710-20	128933156	
Maison de la culture Côte-des-Neiges.		126819148	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Maison%20de%20la%20culture%20Côte-des-Neiges.	http://example.org/1405386#Agent710-21	126819148	
Wilshere, E. R.	25852531	25852531	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wilshere,%20E.%20R.	http://example.org/1313288#Agent700-26		
Lydon, John, 1956-....	84036841	84036841	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cochrane,%20G.%20M.	http://example.org/1313288#Agent700-27		
Oxfordshire Area Health Authority.		155033119	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oxfordshire%20Area%20Health%20Authority.	http://example.org/1313288#Agent710-28	155033119	
Hocks, Paula	34730229	34730229	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hocks,%20Paula.	http://example.org/1296103#Agent100-8		
Hocks, Paula	34730229	34730229	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hocks,%20Paula.http://www.loc.gov/mads/rdf/v1#Name	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Hocks,%20Paula.		http://example.org/1296103#Agent600-18
Hill, Peter, 1948-....	114523566	114523566	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hill,%20Peter,%201948-%20,	http://example.org/1312499#Agent100-15		
Osborne, Nigel, 1948-....	37102970	37102970	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Osborne,%20Nigel.	http://example.org/1312499#Agent700-30		
Skempton, Howard, 1947-....	38486692	38486692	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Skempton,%20Howard,%201947-	http://example.org/1312499#Agent700-31		
Martin, Paul, 1901-1984	89069956	89069956	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Young,%20Douglas,%201947-	http://example.org/1312499#Agent700-32		
Khotenovskiı̆, I. A. (Igorʹ Aleksandrovich)			Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Khotenovskiı̆,%20I.%20A.%20(Igorʹ%20Aleksandrovich)	http://example.org/1328729#Agent100-9		
Smirnov, N. N.	5108995	133148143	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Zoologicheskiĭ%20institut%20(Akademii͡a%20nauk%20SSSR)	http://example.org/1328729#Agent710-21	133148143	
Block, Lawrence, 1938-....	110546896	110546896	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kavanagh,%20Paul.	http://example.org/1339268#Agent700-19		
Tisdell, C. A. (Clement Allan)	61618060	128716129	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Newcastle.	http://example.org/1339268#Agent710-20	128716129	
Editorial Letras Cubanas.		136050868	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Editorial%20Letras%20Cubanas.	http://example.org/1359187#Agent710-19	136050868	
Georgievski, Hristo, 1943-	20088464	20088464	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Georgievski,%20Hristo,%201943-	http://example.org/1344911#Agent100-11		
Živković, Dragiša, 1914-2002	71429410	71429410	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Živković,%20Dragiša.	http://example.org/1305393#Agent100-9		
Kostić, Laza, 1841-1910	61653423	61653423	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kostić,%20Laza,%201841-1910http://www.loc.gov/mads/rdf/v1#ComplexSubject	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Kostić,%20Laza,%201841-1910		http://example.org/1305393#Agent600-19
Kondoleon, Harry	93685698	93685698	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kondoleon,%20Harry.	http://example.org/1375295#Agent600-17		
Kondoleon, Harry	93685698	93685698	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kondoleon,%20Harry.	http://example.org/1375295#Agent700-18		
Beard, Mark	22788544	22788544	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beard,%20Mark.	http://example.org/1375295#Agent700-19		
Sussler, Betsy	37079714	37079714	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sussler,%20Betsy.	http://example.org/1375295#Agent700-20		
Rattray, David, 1958-2007	21657009	21657009	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rattray,%20David.	http://example.org/1375295#Agent700-21		
Anderman, Janusz, 1949-....	93697938	93697938	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Anderman,%20Janusz,%201949-	http://example.org/1367181#Agent100-14		
Lihamba, Amandina.	119624943	119624943	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lihamba,%20Amandina.	http://example.org/1313867#Agent100-10		
Hussein, Ebrahim H., 1943-			Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hussein,%20Ebrahim%20H.,%201943-http://www.loc.gov/mads/rdf/v1#Name	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Hussein,%20Ebrahim%20H.,%201943-		http://example.org/1313867#Agent600-20
Corea, Gamani, 1925-....	109735750	122650919	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20Nations%20Conference%20on%20Trade%20and%20Development. %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Secretariat.	http://example.org/1322889#Agent710-28	122650919	
Canadian Association of University Teachers.		159227682	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Association%20of%20University%20Teachers.	http://example.org/1407608#Agent710-23	159227682	
Jabotinsky, Vladimir, 1880-1940	90637373	90637373	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jabotinsky,%20Vladimir,%201880-1940.	http://example.org/1315451#Agent100-12		
Jabotinsky, Vladimir, 1880-1940	90637373	90637373	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jabotinsky,%20Vladimir,%201880-1940.http://www.loc.gov/mads/rdf/v1#Name	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Jabotinsky,%20Vladimir,%201880-1940.		http://example.org/1315451#Agent600-24
Nimmo, A. P	104289823	104289823	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nimmo,%20A.%20P.	http://example.org/1302280#Agent100-14		
British Columbia Provincial Museum.		151927875	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22British%20Columbia%20Provincial%20Museum.	http://example.org/1302280#Agent710-26	151927875	
Good, Colin H.	17268988	17268988	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Good,%20Colin%20H.	http://example.org/1371862#Agent100-13		
Mok, Bong-ho	65589781	65589781	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mok,%20Bong-ho.	http://example.org/1314596#Agent100-10		
Ricken, Ulrich.	59088566	59088566	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ricken,%20Ulrich.	http://example.org/1313300#Agent100-11	139060597	
International Workshop on Alluvial River Problems. (2nd : 1985 : University of Roorkee)			Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Workshop%20on%20Alluvial%20River%20Problems.%20(2nd%20:%201985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20University%20of%20Roorkee)	http://example.org/1363615#Agent111-12		
Goswami, D. Yogi.	10136329	144844288	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Roorkee.	http://example.org/1363615#Agent710-24	144844288	
India. Central Board of Irrigation and Power.		123024170	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22India.%20Central%20Board%20of%20Irrigation%20and%20Power.	http://example.org/1363615#Agent710-25	123024170	
World Sanskrit Conference. (5th : 1981 : Varanasi, India)			Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Sanskrit%20Conference.%20(5th%20:%201981%20:%20Varanasi, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20India)	http://example.org/1302126#Agent111-10		
Dandekar, Ramchandra Narayan, 1909-2001	108463582	108463582	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dandekar,%20Ramchandra%20Narayan.	http://example.org/1302126#Agent700-22		
Navathe, P.D.	63085474	63085474	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Navathe,%20P.%20D.	http://example.org/1302126#Agent700-23		
Yoshida, Kazuhiko, 1954-	111455682	153690091	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Sanskrit%20Conference.	http://example.org/1302126#Agent711-24	153690091	
Conference on Curriculum Theory in Physical Education (4th : 1985 : Athens, Ga.)			Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Conference%20on%20Curriculum%20Theory%20in%20Physical%20Education%20(4th%20:%201985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Athens,%20Ga.)	http://example.org/1338067#Agent111-9		
Carnes, M. Martha	94087971	94087971	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Carnes,%20M.%20Martha.	http://example.org/1338067#Agent700-19		
Kopelman, Faigie	28691380	28691380	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kopelman,%20Faigie.	http://example.org/1384253#Agent100-9		
Moyer, Sharon	11108861	11108861	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moyer,%20Sharon.	http://example.org/1384253#Agent700-26		
Canada. Ministry of the Solicitor General. Programs Branch.		133615246	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1384253#Agent710-27	133615246	
Canada. Ministry of the Solicitor General. Research Division.		134409833	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1384253#Agent710-28	134409833	
