Column 1	id	Column 2	Column 3	Column 4	Column 1
Uberti, Maria Luisa.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Uberti,%20Maria%20Luisa.	http://example.org/1306245#Agent700-25	Uberti, Maria Luisa.
Alberta. Immigration and Settlement Branch	266378058	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Settlement%20Services.	http://example.org/1385748#Agent710-26	Alberta. Immigration and Settlement Branch
Alberta. Immigration and Settlement Branch	266378058	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Immigration%20and%20Settlement%20Branch.	http://example.org/1385748#Agent710-27	Alberta. Immigration and Settlement Branch
Honadle, George.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Honadle,%20George.	http://example.org/1401550#Agent100-13	Honadle, George.
VanSant, Jerry.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22VanSant,%20Jerry.	http://example.org/1401550#Agent700-24	VanSant, Jerry.
Dukelow, S. G.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dukelow,%20S.%20G.	http://example.org/1353280#Agent100-10	Dukelow, S. G.
Blazuk, Julia.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Blazuk,%20Julia.	http://example.org/1372937#Agent100-10	Blazuk, Julia.
Soper, Judy.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Soper,%20Judy.	http://example.org/1372937#Agent700-23	Soper, Judy.
Peterson, Cynthia.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Peterson,%20Cynthia.	http://example.org/1372937#Agent700-24	Peterson, Cynthia.
Brenner, Everett H.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Brenner,%20Everett%20H.	http://example.org/1335775#Agent100-9	Brenner, Everett H.
Saracevic, Tefko.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Saracevic,%20Tefko.	http://example.org/1335775#Agent700-26	Saracevic, Tefko.
Cornog, Martha.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cornog,%20Martha.	http://example.org/1335775#Agent700-27	Cornog, Martha.
National Federation of Abstracting and Information Services (U.S.)	153056961	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Federation%20of%20Abstracting%20and%20Information%20Services %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20(U.S.)	http://example.org/1335775#Agent710-28	National Federation of Abstracting and Information Services (U.S.)
Gammage, Richard B.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gammage,%20Richard%20B.	http://example.org/1398455#Agent700-30	Gammage, Richard B.
Kaye, Stephen V.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kaye,%20Stephen%20V.	http://example.org/1398455#Agent700-31	Kaye, Stephen V.
Jacobs, Vivian A.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jacobs,%20Vivian%20A.	http://example.org/1398455#Agent700-32	Jacobs, Vivian A.
Oak Ridge national laboratory	149970335	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oak%20Ridge%20National%20Laboratory.	http://example.org/1398455#Agent710-33	Oak Ridge national laboratory
Life Sciences Symposium. (7th : 1984 : Knoxville, Tenn.)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Life%20Sciences%20Symposium.%20(7th%20:%201984%20:%20Knoxville, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Tenn.)	http://example.org/1398455#Agent711-34	Life Sciences Symposium. (7th : 1984 : Knoxville, Tenn.)
Baudelaire, Charles, 1821-1867.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Baudelaire,%20Charles,%201821-1867.	http://example.org/1352960#Agent700-20	Baudelaire, Charles, 1821-1867.
Aliquando Press	126818905	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Aliquando%20Press.	http://example.org/1352960#Agent710-21	Aliquando Press
Jazz Messengers.	121008757	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Horace.	http://example.org/1352966#Agent700-21	Jazz Messengers.
Middleton, R. Hunter (Robert Hunter), 1898-1985.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Middleton,%20R.%20Hunter%20(Robert%20Hunter),%201898-1985.	http://example.org/1352966#Agent700-22	Middleton, R. Hunter (Robert Hunter), 1898-1985.
Aliquando Press	126818905	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Aliquando%20Press.	http://example.org/1352966#Agent710-23	Aliquando Press
Typocrafters (Group)	150212057	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Typocrafters%20(Group)	http://example.org/1352966#Agent710-24	Typocrafters (Group)
Wotke, Herbert.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wotke,%20Herbert.	http://example.org/1300365#Agent700-22	Wotke, Herbert.
Austria. Bundespressedienst.	149011246	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Austria.%20Bundespressedienst.	http://example.org/1300365#Agent710-23	Austria. Bundespressedienst.
Wood, Michael, 1948-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wood,%20Michael,%201948-	http://example.org/1347433#Agent100-20	Wood, Michael, 1948-
Institute on Legal Aspects of Doing Business in Canada and the United States (1985 : Toronto, Ont.)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Institute%20on%20Legal%20Aspects%20of%20Doing%20Business%20in%20Canada%20and%20the %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20United%20States%20(1985%20:%20Toronto,%20Ont.)	http://example.org/1001976#Agent111-11	Institute on Legal Aspects of Doing Business in Canada and the United States (1985 : Toronto, Ont.)
Law Society of Upper Canada	135899225	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Law%20Society%20of%20Upper%20Canada.	http://example.org/1001976#Agent710-27	Law Society of Upper Canada
Law Society of Upper Canada. Department of Continuing Education	133636525	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Law%20Society%20of%20Upper%20Canada.%20Dept.%20of%20Education.	http://example.org/1001976#Agent710-28	Law Society of Upper Canada. Department of Continuing Education
Bryden, William M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bryden,%20William%20M.	http://example.org/1321809#Agent700-21	Bryden, William M.
Wakefield, Donald E.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wakefield,%20Donald%20E.	http://example.org/1321809#Agent700-22	Wakefield, Donald E.
Rocky Mountain Mineral Law Foundation	139075854	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Rocky%20Mountain%20Mineral%20Law%20Foundation.	http://example.org/1321809#Agent710-23	Rocky Mountain Mineral Law Foundation
Vanderwerf, Gretchen A.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vanderwerf,%20Gretchen%20A.	http://example.org/1325224#Agent700-24	Vanderwerf, Gretchen A.
Rocky Mountain Mineral Law Foundation	139075854	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Rocky%20Mountain%20Mineral%20Law%20Foundation.	http://example.org/1325224#Agent710-25	Rocky Mountain Mineral Law Foundation
Duruflé, Maurice, 1902-1986.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Duruflé,%20Maurice,%201902-1986.	http://example.org/1378930#Agent100-16	Duruflé, Maurice, 1902-1986.
Orchestre symphonique de Montréal.	124485948	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Latry,%20Olivier,%201962-%20,	http://example.org/1378930#Agent700-30	Orchestre symphonique de Montréal.
Singh, Tejvir, 1930-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Singh,%20Tejvir,%201930-	http://example.org/1298015#Agent700-25	Singh, Tejvir, 1930-
Jagdish Kaur.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jagdish%20Kaur.	http://example.org/1298015#Agent700-26	Jagdish Kaur.
Alderson, William T. (William Thomas), 1926-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Alderson,%20William%20T.%20(William%20Thomas),%201926-	http://example.org/1371310#Agent100-13	Alderson, William T. (William Thomas), 1926-
Low, Shirley Payne.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Low,%20Shirley%20Payne.	http://example.org/1371310#Agent700-26	Low, Shirley Payne.
Commonwealth Secretariat. Education Programme	130462280	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commonwealth%20Secretariat.%20Education%20Programme.	http://example.org/1323356#Agent710-22	Commonwealth Secretariat. Education Programme
Harvey Social Research	130115347	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Harvey%20Social%20Research.	http://example.org/1336017#Agent110-10	Harvey Social Research
Alberta. Alberta Education. Deputy Minister's Advisory Committee on the Education of Girls.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Alberta%20Education.%20Deputy%20Minister's%20Advisory%20Committee%20on %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20the%20Education%20of%20Girls.	http://example.org/1336017#Agent710-23	Alberta. Alberta Education. Deputy Minister's Advisory Committee on the Education of Girls.
Meldgaard, Jørgen.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Meldgaard,%20Jørgen.	http://example.org/1370155#Agent100-12	Meldgaard, Jørgen.
Jones, Aubrey B.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jones,%20Aubrey%20B.	http://example.org/1002313#Agent100-12	Jones, Aubrey B.
Jones, Aubrey, 1965-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jones,%20Aubrey,%201965-	http://example.org/1002313#Agent700-26	Jones, Aubrey, 1965-
McNeil, John D.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McNeil,%20John%20D.	http://example.org/1338360#Agent100-13	McNeil, John D.
Klein, Barbara Schave.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Klein,%20Barbara%20Schave.	http://example.org/1338360#Agent700-25	Klein, Barbara Schave.
Johnston, Timothy D.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Johnston,%20Timothy%20D.	http://example.org/1404306#Agent700-23	Johnston, Timothy D.
Pietrewicz, Alexandra T.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pietrewicz,%20Alexandra%20T.	http://example.org/1404306#Agent700-24	Pietrewicz, Alexandra T.
Kerr, M. E.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kerr,%20M.%20E.	http://example.org/1329126#Agent100-12	Kerr, M. E.
Hanami Tadashi Sensei Koki Kinen Ronshū Kankō Iinkai	149358025	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hanami,%20Tadashi.	http://example.org/1403381#Agent100-10	Hanami Tadashi Sensei Koki Kinen Ronshū Kankō Iinkai
Delorenzo, Anthony.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Delorenzo,%20Anthony.	http://example.org/1001385#Agent100-13	Delorenzo, Anthony.
Dunand, Jean, 1877-1942.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dunand,%20Jean,%201877-1942.	http://example.org/1001385#Agent700-26	Dunand, Jean, 1877-1942.
Knights Hospitallers of the Order of St. David of Wales	9.41447827164181E+019	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Knights,%20David.	http://example.org/1369304#Agent700-21	Knights Hospitallers of the Order of St. David of Wales
Willmott, Hugh.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Willmott,%20Hugh.	http://example.org/1369304#Agent700-22	Willmott, Hugh.
Collinson, David.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Collinson,%20David.	http://example.org/1369304#Agent700-23	Collinson, David.
Anker, Pernille.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Anker,%20Pernille.	http://example.org/1331611#Agent100-14	Anker, Pernille.
Obermayer, Gilles.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Obermayer,%20Gilles.	http://example.org/1331611#Agent700-29	Obermayer, Gilles.
Jacobsen, Hans Frederik.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jacobsen,%20Hans%20Frederik.	http://example.org/1331611#Agent700-30	Jacobsen, Hans Frederik.
Carlstrøm, Warren.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Carlstrøm,%20Warren.	http://example.org/1331611#Agent700-31	Carlstrøm, Warren.
Thorstensen, Pål.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thorstensen,%20Pål.	http://example.org/1331611#Agent700-32	Thorstensen, Pål.
Tremain, Rose.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tremain,%20Rose.	http://example.org/1001721#Agent100-13	Tremain, Rose.
Alan J. Marks (Firm)	127139104	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Marks,%20Alan.	http://example.org/1001721#Agent700-24	Alan J. Marks (Firm)
Schnitzler, Arthur, 1862-1931.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schnitzler,%20Arthur,%201862-1931.	http://example.org/1350286#Agent100-9	Schnitzler, Arthur, 1862-1931.
Nickl, Therese.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nickl,%20Therese.	http://example.org/1350286#Agent700-21	Nickl, Therese.
Schnitzler, Heinrich, 1902-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schnitzler,%20Heinrich,%201902-	http://example.org/1350286#Agent700-22	Schnitzler, Heinrich, 1902-
Kopelman, F.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kopelman,%20F.	http://example.org/1316731#Agent100-10	Kopelman, F.
Moyer, Sharon.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moyer,%20Sharon.	http://example.org/1316731#Agent700-24	Moyer, Sharon.
Canada. Solicitor General Canada. Programs Branch	133615246	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1316731#Agent710-25	Canada. Solicitor General Canada. Programs Branch
Canada. Ministry of the Solicitor General. Research Division	134409833	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1316731#Agent710-26	Canada. Ministry of the Solicitor General. Research Division
Hay, John, 1939-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hay,%20John,%201939-	http://example.org/1403181#Agent100-12	Hay, John, 1939-
China House Gallery	131201529	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22China%20House%20Gallery.	http://example.org/1403181#Agent710-25	China House Gallery
China House Gallery	131201529	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22China%20Institute%20in%20America.	http://example.org/1403181#Agent710-26	China House Gallery
レイモンドウィリアムズ研究会	255626594	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Williams,%20Raymond.	http://example.org/1306144#Agent100-14	レイモンドウィリアムズ研究会
Bratland, Sondre.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bratland,%20Sondre.	http://example.org/1296492#Agent100-14	Bratland, Sondre.
Hovland, Per Egil.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hovland,%20Per%20Egil.	http://example.org/1296492#Agent700-29	Hovland, Per Egil.
Kleive, Iver, 1949-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kleive,%20Iver,%201949-	http://example.org/1296492#Agent700-30	Kleive, Iver, 1949-
Udde, Ingrid.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Udde,%20Ingrid.	http://example.org/1296492#Agent700-31	Udde, Ingrid.
