Column 1	id	Column 2	Column 3	Column 4	Column 1
Rosendorfer, Herbert, 1934-2012	56666929	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rosendorfer,%20Herbert,%201934-2012.	http://example.org/1393042#Agent100-9	Rosendorfer, Herbert, 1934-2012
Maugham, W. Somerset (William Somerset), 1874-1965	66470937	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Maugham,%20W.%20Somerset%20(William%20Somerset),%201874-1965.	http://example.org/1302800#Agent100-15	Maugham, W. Somerset (William Somerset), 1874-1965
France, Hector, 1837-1908	2508018	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harrington,%20Marie.	http://example.org/1302626#Agent100-11	France, Hector, 1837-1908
Kerr, K. Austin (Kathel Austin)	14998016	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kerr,%20K.%20Austin%20(Kathel%20Austin)	http://example.org/1354871#Agent100-16	Kerr, K. Austin (Kathel Austin)
Alberta. Alberta Municipal Affairs. Planning Services Division.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Alberta%20Municipal%20Affairs.%20Planning%20Services %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1001202#Agent710-18	Alberta. Alberta Municipal Affairs. Planning Services Division.
Ghiazza, Silvana.	37745	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ghiazza,%20Silvana.	http://example.org/1000458#Agent100-9	Ghiazza, Silvana.
Stankovsky, Jan	35006900	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stankovsky,%20Jan.	http://example.org/1359383#Agent100-9	Stankovsky, Jan
Мирослав	65319121	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Marusyn,%20Myroslav.	http://example.org/1390692#Agent700-27	Мирослав
Gass, Boris	93373943	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gass,%20Boris.	http://example.org/1315344#Agent100-10	Gass, Boris
Conseil des artistes peintres du Québec.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Conseil%20des%20artistes%20peintres%20du%20Québec.	http://example.org/1405386#Agent710-19	Conseil des artistes peintres du Québec.
Thuillier, Jacques	9854212	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Galeries%20nationales%20du%20Grand%20Palais%20(France)	http://example.org/1405386#Agent710-20	Thuillier, Jacques
Maison de la culture Côte-des-Neiges.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Maison%20de%20la%20culture%20Côte-des-Neiges.	http://example.org/1405386#Agent710-21	Maison de la culture Côte-des-Neiges.
Wilshere, E. R.	25852531	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wilshere,%20E.%20R.	http://example.org/1313288#Agent700-26	Wilshere, E. R.
Lydon, John, 1956-....	84036841	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cochrane,%20G.%20M.	http://example.org/1313288#Agent700-27	Lydon, John, 1956-....
Oxfordshire Area Health Authority.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oxfordshire%20Area%20Health%20Authority.	http://example.org/1313288#Agent710-28	Oxfordshire Area Health Authority.
Hocks, Paula	34730229	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hocks,%20Paula.	http://example.org/1296103#Agent100-8	Hocks, Paula
Hill, Peter, 1948-....	114523566	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hill,%20Peter,%201948-%20,	http://example.org/1312499#Agent100-15	Hill, Peter, 1948-....
Khotenovskiı̆, I. A. (Igorʹ Aleksandrovich)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Khotenovskiı̆,%20I.%20A.%20(Igorʹ%20Aleksandrovich)	http://example.org/1328729#Agent100-9	Khotenovskiı̆, I. A. (Igorʹ Aleksandrovich)
Smirnov, N. N.	5108995	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Zoologicheskiĭ%20institut%20(Akademii͡a%20nauk%20SSSR)	http://example.org/1328729#Agent710-21	Smirnov, N. N.
Block, Lawrence, 1938-....	110546896	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kavanagh,%20Paul.	http://example.org/1339268#Agent700-19	Block, Lawrence, 1938-....
Tisdell, C. A. (Clement Allan)	61618060	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Newcastle.	http://example.org/1339268#Agent710-20	Tisdell, C. A. (Clement Allan)
Editorial Letras Cubanas.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Editorial%20Letras%20Cubanas.	http://example.org/1359187#Agent710-19	Editorial Letras Cubanas.
Georgievski, Hristo, 1943-	20088464	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Georgievski,%20Hristo,%201943-	http://example.org/1344911#Agent100-11	Georgievski, Hristo, 1943-
Živković, Dragiša, 1914-2002	71429410	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Živković,%20Dragiša.	http://example.org/1305393#Agent100-9	Živković, Dragiša, 1914-2002
Kondoleon, Harry	93685698	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kondoleon,%20Harry.	http://example.org/1375295#Agent700-18	Kondoleon, Harry
Beard, Mark	22788544	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beard,%20Mark.	http://example.org/1375295#Agent700-19	Beard, Mark
Sussler, Betsy	37079714	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sussler,%20Betsy.	http://example.org/1375295#Agent700-20	Sussler, Betsy
Rattray, David, 1958-2007	21657009	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rattray,%20David.	http://example.org/1375295#Agent700-21	Rattray, David, 1958-2007
Anderman, Janusz, 1949-....	93697938	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Anderman,%20Janusz,%201949-	http://example.org/1367181#Agent100-14	Anderman, Janusz, 1949-....
Lihamba, Amandina.	119624943	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lihamba,%20Amandina.	http://example.org/1313867#Agent100-10	Lihamba, Amandina.
Corea, Gamani, 1925-....	109735750	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20Nations%20Conference%20on%20Trade%20and%20Development. %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Secretariat.	http://example.org/1322889#Agent710-28	Corea, Gamani, 1925-....
Canadian Association of University Teachers.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Association%20of%20University%20Teachers.	http://example.org/1407608#Agent710-23	Canadian Association of University Teachers.
Jabotinsky, Vladimir, 1880-1940	90637373	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jabotinsky,%20Vladimir,%201880-1940.	http://example.org/1315451#Agent100-12	Jabotinsky, Vladimir, 1880-1940
Nimmo, A. P	104289823	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nimmo,%20A.%20P.	http://example.org/1302280#Agent100-14	Nimmo, A. P
British Columbia Provincial Museum.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22British%20Columbia%20Provincial%20Museum.	http://example.org/1302280#Agent710-26	British Columbia Provincial Museum.
Good, Colin H.	17268988	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Good,%20Colin%20H.	http://example.org/1371862#Agent100-13	Good, Colin H.
Mok, Bong-ho	65589781	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mok,%20Bong-ho.	http://example.org/1314596#Agent100-10	Mok, Bong-ho
Ricken, Ulrich.	59088566	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ricken,%20Ulrich.	http://example.org/1313300#Agent100-11	Ricken, Ulrich.
International Workshop on Alluvial River Problems. (2nd : 1985 : University of Roorkee)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Workshop%20on%20Alluvial%20River%20Problems.%20(2nd%20:%201985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20University%20of%20Roorkee)	http://example.org/1363615#Agent111-12	International Workshop on Alluvial River Problems. (2nd : 1985 : University of Roorkee)
Goswami, D. Yogi.	10136329	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Roorkee.	http://example.org/1363615#Agent710-24	Goswami, D. Yogi.
India. Central Board of Irrigation and Power.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22India.%20Central%20Board%20of%20Irrigation%20and%20Power.	http://example.org/1363615#Agent710-25	India. Central Board of Irrigation and Power.
World Sanskrit Conference. (5th : 1981 : Varanasi, India)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Sanskrit%20Conference.%20(5th%20:%201981%20:%20Varanasi, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20India)	http://example.org/1302126#Agent111-10	World Sanskrit Conference. (5th : 1981 : Varanasi, India)
Dandekar, Ramchandra Narayan, 1909-2001	108463582	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dandekar,%20Ramchandra%20Narayan.	http://example.org/1302126#Agent700-22	Dandekar, Ramchandra Narayan, 1909-2001
Navathe, P.D.	63085474	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Navathe,%20P.%20D.	http://example.org/1302126#Agent700-23	Navathe, P.D.
Yoshida, Kazuhiko, 1954-	111455682	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Sanskrit%20Conference.	http://example.org/1302126#Agent711-24	Yoshida, Kazuhiko, 1954-
Conference on Curriculum Theory in Physical Education (4th : 1985 : Athens, Ga.)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Conference%20on%20Curriculum%20Theory%20in%20Physical%20Education%20(4th%20:%201985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Athens,%20Ga.)	http://example.org/1338067#Agent111-9	Conference on Curriculum Theory in Physical Education (4th : 1985 : Athens, Ga.)
Carnes, M. Martha	94087971	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Carnes,%20M.%20Martha.	http://example.org/1338067#Agent700-19	Carnes, M. Martha
Kopelman, Faigie	28691380	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kopelman,%20Faigie.	http://example.org/1384253#Agent100-9	Kopelman, Faigie
Moyer, Sharon	11108861	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moyer,%20Sharon.	http://example.org/1384253#Agent700-26	Moyer, Sharon
Canada. Ministry of the Solicitor General. Programs Branch.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1384253#Agent710-27	Canada. Ministry of the Solicitor General. Programs Branch.
Canada. Ministry of the Solicitor General. Research Division.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Division.	http://example.org/1384253#Agent710-28	Canada. Ministry of the Solicitor General. Research Division.
Canada. Solicitor General Canada. Ministry Secretariat.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Solicitor%20General%20Canada.%20Ministry %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Secretariat.	http://example.org/1384253#Agent710-29	Canada. Solicitor General Canada. Ministry Secretariat.
Laidler, David E. W., 1938-	108918401	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commission%20of%20the%20European%20Communities.	http://example.org/1348427#Agent110-11	Laidler, David E. W., 1938-
Viet, Jean.	17230773	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Council%20of%20the%20European%20Communities.	http://example.org/1348427#Agent710-22	Viet, Jean.
Laidler, David E. W., 1938-	108918401	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commission%20of%20the%20European%20Communities.	http://example.org/1348425#Agent110-11	Laidler, David E. W., 1938-
Viet, Jean.	17230773	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Council%20of%20the%20European%20Communities.	http://example.org/1348425#Agent710-22	Viet, Jean.
Canada. Public Works Canada.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Public%20Works%20Canada.	http://example.org/1369122#Agent710-24	Canada. Public Works Canada.
Thurber Consultants Ltd.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Thurber%20Consultants%20Ltd.	http://example.org/1369122#Agent710-25	Thurber Consultants Ltd.
Austria. Bundespressedienst.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Austria.%20Bundespressedienst.	http://example.org/1298371#Agent710-19	Austria. Bundespressedienst.
Arsenov, V. G.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Arsenov,%20V.%20G.	http://example.org/1398366#Agent100-12	Arsenov, V. G.
Moore, Colleen Grogan	21124477	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moore,%20Colleen%20Grogan.	http://example.org/1404483#Agent100-12	Moore, Colleen Grogan
Siskin, Cheryl	23583116	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Siskin,%20Cheryl.	http://example.org/1404483#Agent700-22	Siskin, Cheryl
Dirlam, Richard	18794952	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dirlam,%20Richard.,	http://example.org/1351231#Agent100-16	Dirlam, Richard
Cernea, Michael M.	116758	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cernea,%20Michael%20M.	http://example.org/1339833#Agent700-24	Cernea, Michael M.
Serageldin, Ismail, 1944-	95308382	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Bank.	http://example.org/1339833#Agent710-25	Serageldin, Ismail, 1944-
Leroux, André, 1963-	106281846	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Quatuor%20de%20saxophones%20de%20Montréal.	http://example.org/1312515#Agent110-14	Leroux, André, 1963-
Québec (Province). Ministère de l'énergie et des ressources.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Québec%20(Province).%20Ministère%20de%20l'énergie%20et%20des %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20ressources.	http://example.org/1300857#Agent710-20	Québec (Province). Ministère de l'énergie et des ressources.
Ivanov, V. N. (Vilen Nikolaevich), 1934-	108882257	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ivanov,%20V.%20N.%20(Vilen%20Nikolaevich),%201934-	http://example.org/1341604#Agent700-23	Ivanov, V. N. (Vilen Nikolaevich), 1934-
Institut sot͡siologicheskikh issledovaniĭ (Akademii͡a nauk SSSR)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Institut%20sot͡siologicheskikh%20issledovaniĭ%20(Akademii͡a%20nauk %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20SSSR)	http://example.org/1341604#Agent710-24	Institut sot͡siologicheskikh issledovaniĭ (Akademii͡a nauk SSSR)
Bulpin, Thomas Victor	11091480	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bulpin,%20Thomas%20Victor.	http://example.org/1380237#Agent700-20	Bulpin, Thomas Victor
Mayhew, Vic	11095707	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mayhew,%20Vic.	http://example.org/1380237#Agent700-21	Mayhew, Vic
Gallop, Jane, 1952-....	97833756	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gallop,%20Jane,%201952-	http://example.org/1001292#Agent100-15	Gallop, Jane, 1952-....
McGinn, Noel F., 1934-....	111772403	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McGinn,%20Noel%20F.,%201934-	http://example.org/1330842#Agent100-10	McGinn, Noel F., 1934-....
Barra Gallardo, Nancy	86259388	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Barra,%20Nancy.	http://example.org/1330842#Agent700-26	Barra Gallardo, Nancy
Harris, C. C. (Christopher Charles)	56580609	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harris,%20C.%20C.%20(Christopher%20Charles)	http://example.org/1330842#Agent700-27	Harris, C. C. (Christopher Charles)
Unesco. Division of Educational Policy and Planning.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Unesco.%20Division%20of%20Educational%20Policy%20and%20Planning.	http://example.org/1330842#Agent710-28	Unesco. Division of Educational Policy and Planning.
