Column 1	fname	lname	ID	Column 2	Column 3
Diehl, Patrick S.	 Patrick S	Diehl	27189580	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Diehl,%20Patrick%20S.
Hoover, Paul, 1945-	 Paul	Hoover	6947499	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoover,%20Paul,%201945-
National Institute of Handicapped Research (U.S.)		National Institute of Handicapped Research (US)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Institute%20of%20Handicapped%20Research%20(U.S.)
Harman, Thomas L., 1942-....	 Thomas L	Harman	77513652	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harman,%20Thomas%20L.,%201942-
Massie, Elizabeth.	 Barbara	Lawson	101611139	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lawson,%20Barbara.
Hamilton, Peter F., 1960-....	 Peter	Rutland	39546001	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rutland,%20Peter.
Parnell, Dale, 1928-	 Dale	Parnell	117923287	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Parnell,%20Dale,%201928-
Hawker, Margaret	 Margaret	Hawker	21085677	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hawker,%20Margaret.
Payne, Darwin Reid	 Darwin Reid	Payne	75151094	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Payne,%20Darwin%20Reid.
Leyendecker, Liston E.	 Liston E	Leyendecker	38404643	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Leyendecker,%20Liston%20E.
Tolley, A. T. (A. Trevor)	 A T (A Trevor)	Tolley	66500405	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tolley,%20A.%20T.%20(A.%20Trevor)
Kuhn, Annette, 1934-....	 Annette	Kuhn	4972420	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kuhn,%20Annette.
Harzig, Christiane.	 Christiane	Harzig	39629069	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harzig,%20Christiane.
Hoerder, Dirk, 1943-....	 Dirk	Hoerder	27077762	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoerder,%20Dirk.
Hoerder, Dirk, 1943-....		Labor Migration Project	27077762	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Labor%20Migration%20Project.
Hoerder, Dirk, 1943-....		Labor Newspaper Preservation Project	27077762	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Labor%20Newspaper%20Preservation%20Project.
McCloskey, Deirdre N.	 Deirdre N	McCloskey	41854197	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McCloskey,%20Deirdre%20N.
Corley-Smith, Peter, 1923-	 Peter	Corley-Smith	8831252	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Corley-Smith,%20Peter,%201923-
Knowlton, Rennie	 Rennie	Knowlton	1455450	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Knowlton,%20Rennie.
Glissant, Édouard, 1928-2011	 Édouard	Glissant	54148277	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Glissant,%20Édouard,%201928-2011.
Callen, Herbert B.	 Herbert B	Callen	64066844	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Callen,%20Herbert%20B.
Sillanpaa, Len.	 Len	Sillanpaa		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sillanpaa,%20Len.
Northern Affairs Program (Canada). Office of the Northern Research and Science Advisor.		Northern Affairs Program (Canada) Office of the Northern Research and Science Advisor		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northern%20Affairs%20Program%20(Canada).%20Office%20of%20the%20Northern%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20and%20Science%20Advisor.
Pallottino, Massimo, 1909-1995	 Massimo	Pallottino	44303365	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pallottino,%20Massimo.
Pandolfini Angeletti, Maristella	 Maristella	Pandolfini Angeletti	44294042	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pandolfini%20Angeletti,%20Maristella.
Danielsson, Olof August, 1852-1933		Istituto di studi etruschi ed italici	39372009	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Istituto%20di%20studi%20etruschi%20ed%20italici.
Melnyk, George.	 George	Melnyk	79126936	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Melnyk,%20George.
Elman, Natalie Madorsky	 Natalie Madorsky	Elman	75155598	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Elman,%20Natalie%20Madorsky.
Center for Applied Research in Education.		Center for Applied Research in Education		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Center%20for%20Applied%20Research%20in%20Education.
Watt, James C.Y.	 James C Y	Watt	44394922	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Watt,%20James%20C.%20Y.
China House Gallery.		China House Gallery		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22China%20House%20Gallery.
Nordic Workshop on the Teaching of Science and Technology in an Interdisciplinary Context (1985 : Kollekolle, Denmark)	 Denmark)	Nordic Workshop on the Teaching of Science and Technology in an Interdisciplinary Context (1985 : Kollekolle		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Workshop%20on%20the%20Teaching%20of%20Science%20and%20Technology%20in%20an %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Interdisciplinary%20Context%20(1985%20:%20Kollekolle,%20Denmark)
Thulstrup, Erik Waaben, 1941-	 Erik Waaben	Thulstrup	225616080	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thulstrup,%20Erik%20Waaben,%201941-
Nordic Center of the International Network on Chemical Education.		Nordic Center of the International Network on Chemical Education		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Center%20of%20the%20International%20Network%20on%20Chemical %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Education.
Danmarks lærerhøjskole. Kemisk institut.		Danmarks lærerhøjskole Kemisk institut		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Danmarks%20lærerhøjskole.%20Kemisk%20institut.
Delors, Jacques, 1925-....	 Jacques	Delors	73852319	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Delors,%20Jacques.
Matthews, Rupert		European Parliament	107109186	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22European%20Parliament.
Buckner, Phillip A. (Phillip Alfred), 1942-	 Phillip A (Phillip Alfred)	Buckner	57764499	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Buckner,%20Phillip%20A.%20(Phillip%20Alfred),%201942-
International Law Symposium (1984 : Cambridge, England)	 England)	International Law Symposium (1984 : Cambridge		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Law%20Symposium%20(1984%20:%20Cambridge, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20England)
Breitman, George	 Beverly A	Allen	21569676	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20Beverly%20A.
Kostine, Sergueï.	 Christian S	Ward	84402511	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ward,%20Christian%20S.
Columbia Law School Alumni Association.		Columbia Law School Alumni Association		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Alumni%20Association.
Columbia Law School Association of the United Kingdom.		Columbia Law School Association of the United Kingdom		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Association%20of%20the%20United%20Kingdom.
Galerie Dresdnere.		Galerie Dresdnere		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Galerie%20Dresdnere.
Klinger, Julius, 1876-1942?	 Julius	Klinger	37191605	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Klinger,%20Julius.
Grahn, Judy, 1940-....	 Judy	Grahn	108422923	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grahn,%20Judy,%201940-
Barkhaus, Robert S.	 Robert S	Barkhaus	6426976	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Barkhaus,%20Robert%20S.
Wallach, Joelle	 Joelle	Wallach	28582274	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wallach,%20Joelle.
García Lorca, Federico, 1898-1936.	 Federico	García Lorca	34456883	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22García%20Lorca,%20Federico,%201898-1936.
Machado, Antonio, 1875-1939	 Antonio	Machado	7385547	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Machado,%20Antonio,%201875-1939.
Pérez Trevisan, Graciela	 Graciela	Pérez Trevisan	51346665	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pérez%20Trevisan,%20Graciela.
American Composers Alliance.		American Composers Alliance		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22American%20Composers%20Alliance.
Laster, Janet F.	 Janet F	Laster	110832021	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Laster,%20Janet%20F.
National Center for Research in Vocational Education (U.S.)		National Center for Research in Vocational Education (US)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Center%20for%20Research%20in%20Vocational%20Education %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20(U.S.)
Bhasin, Kamla, 1946-....	 Kamla	Bhasin	60490771	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bhasin,%20Kamla,%201946-
Boyd-Orr, John Boyd Orr, Baron, 1880-1971		Food and Agriculture Organization of the United Nations	69059683	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Food%20and%20Agriculture%20Organization%20of%20the%20United %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Nations.
Freedom from Hunger Campaign.		Freedom from Hunger Campaign		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Freedom%20from%20Hunger%20Campaign.
Karlan, Dean S.		Action for Development	62685009	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Action%20for%20Development.
Sydenham, P. H.	 P H	Sydenham	49308183	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sydenham,%20P.%20H.
Ecole polytechnique (France). Centre de recherche sur l'épistémologie et l'autonomie.		Ecole polytechnique (France) Centre de recherche sur l'épistémologie et l'autonomie		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Ecole%20polytechnique%20(France).%20Centre%20de%20recherche%20sur %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20l'épistémologie%20et%20l'autonomie.
Ellis, Steven G., 1950-....	 Steven G	Ellis	108411876	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ellis,%20Steven%20G.,%201950-
Lœillet, John, 1680-1730	 Giuseppe	Sammartini	69194312	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sammartini,%20Giuseppe,%201695-1750.
Boyce, William, 1711-1779.	 William	Boyce	59348653	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Boyce,%20William,%201711-1779.
Bartlett, Clifford	 Clifford	Bartlett	5354705	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bartlett,%20Clifford.
Radics, Katalin.	 Katalin	Radics	57958132	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Radics,%20Katalin.
Moser, Hugo, 1909-1989	 Hugo	Moser	46843353	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moser,%20Hugo,%201909-1989.
Besch, Werner	 Werner	Besch	85066703	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Besch,%20Werner.
Hoffmann, E.T.A. (Ernst Theodor Amadeus), 1776-1822	 Hartmut	Steinecke	29535422	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Steinecke,%20Hartmut.
Immermann, Karl Leberecht, 1796-1840.	 Benno von	Wiese	27630	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wiese,%20Benno%20von,%201903-1987.
Čanović, Zoran	 Zoran	Čanović	41685776	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Čanović,%20Zoran.
Kolb, Robert W., 1949-....	 Robert W	Kolb	61646380	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kolb,%20Robert%20W.,%201949-
Poulet, Georges, 1902-1991	 Dominique	Noguez	109203540	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Noguez,%20Dominique.
Friedländer, Michael, 1833-1910	 Michael	Friedländer	75887987	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Friedländer,%20Michael.
Bedient, Patricia M.	 Patricia M	Bedient	45875106	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bedient,%20Patricia%20M.
McAlexander, James H.		Oregon State University School of Business	50414783	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oregon%20State%20University.%20School%20of%20Business.
Such, Heinz.	 Eberhard	Poppe	4991477	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Poppe,%20Eberhard.
Clark, Mary Higgins	 Mary	Higgins	100252785	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Higgins,%20Mary.
Petrović, Rastko, 1898-1949	 Marko	Ristić	4987296	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ristić,%20Marko.
Stojanović, Miroljub M.	 Miroljub M	Stojanović	49634225	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stojanović,%20Miroljub%20M.
Canada. Lands Directorate.		Canada Lands Directorate		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Lands%20Directorate.
Etkin, David		Canada Environment Canada	43809846	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Environment%20Canada.
Lemke, J. L. (Jay L.)	 J L (Jay L)	Lemke	110714711	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lemke,%20J.%20L.%20(Jay%20L.)
Deakin University. School of Education. Open Campus Program.		Deakin University School of Education Open Campus Program		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Deakin%20University.%20School%20of%20Education.%20Open%20Campus %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Program.
Canada. Lands Directorate.		Canada Lands Directorate		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Lands%20Directorate.
Etkin, David		Canada Environment Canada	43809846	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Environment%20Canada.
Canada. Lands Directorate.		Canada Lands Directorate		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Lands%20Directorate.
Etkin, David		Canada Environment Canada	43809846	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Environment%20Canada.
Forberger, Rudolf	 Rudolf	Forberger	61669471	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Forberger,%20Rudolf,%201910-
Dürer, Albrecht, 1471-1528.	 Ernst	Ullmann	54146999	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ullmann,%20Ernst.
Đoković, Milan, 1908-1993	 Milan	Đoković	20489775	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Đoković,%20Milan,%201908-1993.
Wilshere, E. R.	 E R	Wilshere	25852531	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wilshere,%20E.%20R.
Lydon, John, 1956-....	 G M	Cochrane	84036841	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cochrane,%20G.%20M.
Oxfordshire Area Health Authority.		Oxfordshire Area Health Authority		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oxfordshire%20Area%20Health%20Authority.
Levcik, Friedrich	 Friedrich	Levcik	32013004	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Levcik,%20Friedrich.
Giachino, Joseph William, 1906-2000	 Joseph William	Giachino	1255583	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Giachino,%20Joseph%20William,%201906-2000.
Rolfe, Frederick, 1860-1913	 William R	Weeks	64026547	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Weeks,%20William%20R.
Hallensleben, Philip M. V. 1973-		Eurogroup	40301505	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Eurogroup.
Vol'phson, A. G.	 A G	Vol'phson		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vol'phson,%20A.%20G.
Alberta Educational Communications Corporation.		Alberta Educational Communications Corporation		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta%20Educational%20Communications%20Corporation.
J. Gary Mitchell Film Company.		J Gary Mitchell Film Company		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22J.%20Gary%20Mitchell%20Film%20Company.
