Column 1	VIAF-ID	score	Column 2	Column 3	Column 4	LCID
Meier, Daniel R	52027017	0.9375	Person		http://example.org/6765458#Agent700-33	http://id.loc.gov/authorities/names/n96117871
Risha, Sarah	310711597	1	Person		http://example.org/6795640#Agent100-20	http://id.loc.gov/authorities/names/n2014058694
Aubry, Carla, 1967-	274874736	1	Person		http://example.org/6760164#Agent700-33	http://id.loc.gov/authorities/names/no2013015264
White, John, 1934 November 7-	10006419	1	Person		http://example.org/6799137#Agent600-28	http://id.loc.gov/authorities/names/n2002021659
Suissa, Judith, 1966-	66783075	0.84	Person		http://example.org/6799137#Agent700-31	http://id.loc.gov/authorities/names/n2005063303
Winstanley, Carrie	74127245	0.9473684210526315	Person		http://example.org/6799137#Agent700-32	http://id.loc.gov/authorities/names/no2004094066
Marples, Roger	27239387	1	Person		http://example.org/6799137#Agent700-33	http://id.loc.gov/authorities/names/n98089249
Gottlieb, Derek	307430814	1	Person		http://example.org/6775942#Agent100-17	http://id.loc.gov/authorities/names/n2014015459
Stallard, Charles K., 1942-	78130619	1	Person		http://example.org/6799443#Agent100-20	http://id.loc.gov/authorities/names/n2001108559
Cocker, Julie S., 1970-	75666438	1	Person		http://example.org/6799443#Agent700-35	http://id.loc.gov/authorities/names/n2001108558
Kamel, Nidal	14145602504501362418	0.9230769230769231	Person		http://example.org/6748964#Agent700-28	http://id.loc.gov/authorities/names/n2014186377
Malik, Aamir Saeed, 1969-	182443800	1	Person		http://example.org/6748964#Agent700-29	http://id.loc.gov/authorities/names/n2011061430
National League of Cotillions			Jurisdiction		http://example.org/6812324#Agent110-14	
Winters, Charles, 1957-	107335595	1	Person		http://example.org/6812324#Agent700-28	http://id.loc.gov/authorities/names/n2010009079
Tooch, David E	305944097	0.9333333333333333	Person		http://example.org/6800030#Agent100-15	http://id.loc.gov/authorities/names/no2013140346
Ulmer, Robert R., 1969-	107276640	1	Person		http://example.org/6621937#Agent100-15	http://id.loc.gov/authorities/names/n2003103567
Sellnow, Timothy L. (Timothy Lester), 1960-	16295862	1	Person		http://example.org/6621937#Agent700-30	http://id.loc.gov/authorities/names/n87888802
Seeger, Matthew W. (Matthew Wayne), 1957-	62952592	1	Person		http://example.org/6621937#Agent700-31	http://id.loc.gov/authorities/names/n84149345
Gibson, Darril	162154349	1	Person		http://example.org/6752412#Agent100-18	http://id.loc.gov/authorities/names/n2007072973
Moore, Kenneth D	55696577	0.9411764705882353	Person		http://example.org/6658960#Agent100-16	http://id.loc.gov/authorities/names/n88079438
Meyers, Scott, 1968-	65937820	1	Person		http://example.org/6752407#Agent100-16	http://id.loc.gov/authorities/names/n2008006727
Jones, Peter J			Person		http://example.org/6712293#Agent100-18	http://id.loc.gov/authorities/names/n2014040493
Hirose, Iwao	307429386	0.9230769230769231	Person		http://example.org/6672324#Agent100-18	http://id.loc.gov/authorities/names/n2014013618
Manoharan, Aroon, 1979-	232467061	0.8518518518518519	Person		http://example.org/6815573#Agent700-31	http://id.loc.gov/authorities/names/n2011028850
Abdelrahman, Maha M	14498552	0.95	Person		http://example.org/6675404#Agent100-17	http://id.loc.gov/authorities/names/no2005024036
Pateman, Robert, 1954-	59226558	1	Person		http://example.org/6701737#Agent100-15	http://id.loc.gov/authorities/names/n92034629
El-Hamamsy, Salwa	53525668	1	Person		http://example.org/6701737#Agent700-30	http://id.loc.gov/authorities/names/n2003058276
Nevins, Debbie	305378080	1	Person		http://example.org/6701737#Agent700-31	http://id.loc.gov/authorities/names/no2013122835
Dannels, Deanna P	303927266	0.9444444444444444	Person		http://example.org/6377469#Agent100-16	http://id.loc.gov/authorities/names/n2013038342
Hess, Karl			Person		http://example.org/6749014#Agent100-14	http://id.loc.gov/authorities/names/n82082058
Einstein, Albert, 1879-1955	75121530	0.9642857142857143	Person		http://example.org/6749014#Agent600-25	
Gormley, Clinton	314872034	1	Person		http://example.org/6808769#Agent100-16	http://id.loc.gov/authorities/names/no2015035333
Tong, Zachary	314872052	1	Person		http://example.org/6808769#Agent700-32	http://id.loc.gov/authorities/names/no2015035096
Schiller, Wendy J., 1964-	73191399	0.8620689655172413	Person		http://example.org/6798480#Agent100-19	http://id.loc.gov/authorities/names/n99280198
United States. Congress. Senate			Jurisdiction		http://example.org/6798480#Agent610-31	http://id.loc.gov/authorities/names/n79022161
Stewart, Charles Haines	110759216	1	Person		http://example.org/6798480#Agent700-33	
CSA Group			Organization		http://example.org/6786733#Agent710-24	
Canadian Standards Association			Organization		http://example.org/6786733#Agent710-25	
Boss, Martha J	236377	0.9333333333333333	Person		http://example.org/6798672#Agent700-29	http://id.loc.gov/authorities/names/n00007392
Nicoll, Gayle	308233069	1	Person		http://example.org/6798672#Agent700-30	
Boss, Martha J	236377	0.9333333333333333	Person		http://example.org/6808894#Agent700-30	http://id.loc.gov/authorities/names/n00007392
Nicoll, Gayle	308233069	1	Person		http://example.org/6808894#Agent700-31	http://id.loc.gov/authorities/names/n2014026178
Nilsson, James William	272309445	1	Person		http://example.org/6760761#Agent100-15	
Riedel, Susan A	164373075	0.9375	Person		http://example.org/6760761#Agent700-27	http://id.loc.gov/authorities/names/n82071757
Garrity, Thomas A., 1959-	22361677	1	Person		http://example.org/6805541#Agent100-21	http://id.loc.gov/authorities/names/n2001002291
Sen, Sawan	309819432	1	Person		http://example.org/6748986#Agent100-14	http://id.loc.gov/authorities/names/n2014036122
Sengupta, Samarjit	122415360	1	Person		http://example.org/6748986#Agent700-31	http://id.loc.gov/authorities/names/no2010158112
Chakrabarti, Abhijit	173030954	1	Person		http://example.org/6748986#Agent700-32	http://id.loc.gov/authorities/names/no2011103799
Herman, Stephen L	111437557	0.9444444444444444	Person		http://example.org/6698305#Agent100-13	http://id.loc.gov/authorities/names/n84087558
Moseley, Patrick T	314909718	0.9473684210526315	Person		http://example.org/6811965#Agent700-30	http://id.loc.gov/authorities/names/no2015027664
Garche, Jürgen	30031151	0.9333333333333333	Person		http://example.org/6811965#Agent700-31	http://id.loc.gov/authorities/names/n84120468
Adelmann, Peter	246070361	0.8333333333333334	Person		http://example.org/6811965#Agent700-32	
Bagot͡skiĭ, V. S. (Vladimir Sergeevich)	74002607	0.9024390243902439	Person		http://example.org/6812136#Agent100-25	http://id.loc.gov/authorities/names/n80110127
Skundin, A. M	278048370	0.9285714285714286	Person		http://example.org/6812136#Agent700-40	http://id.loc.gov/authorities/names/n80110970
Volfkovich, Yurij V., 1940-	308756296	0.8387096774193549	Person		http://example.org/6812136#Agent700-41	http://id.loc.gov/authorities/names/n2014032403
Aseev, G. G. (Georgiĭ Georgievich)	44449505	0.9428571428571428	Person		http://example.org/6786260#Agent100-14	http://id.loc.gov/authorities/names/n85036207
Pal, Rajinder			Person		http://example.org/6677807#Agent100-15	http://id.loc.gov/authorities/names/n2006042145
Sukharevsky, Oleg I	306381433	0.95	Person		http://example.org/6798669#Agent700-32	http://id.loc.gov/authorities/names/n2014010576
International Conference EITI (2014 : Shenzhen, China)			Meeting		http://example.org/6812807#Agent111-14	
Song, Young Min	315184039	1	Person		http://example.org/6812807#Agent700-30	http://id.loc.gov/authorities/names/no2015033301
Kwak, Kyung Sup	305737645	1	Person		http://example.org/6812807#Agent700-31	http://id.loc.gov/authorities/names/no2015033321
International Conference EITI			Meeting		http://example.org/6812807#Agent711-32	
Van de Walle, John A	68026920	0.9523809523809523	Person		http://example.org/6629151#Agent100-14	http://id.loc.gov/authorities/names/n88189039
Folk, Sandra	104943040	1	Person		http://example.org/6629151#Agent700-27	http://id.loc.gov/authorities/names/no00060233
Bay-Williams, Jennifer M	36301720	0.96	Person		http://example.org/6629151#Agent700-28	http://id.loc.gov/authorities/names/n2004003311
McGarvey, Lynn M	78202960	0.9411764705882353	Person		http://example.org/6629151#Agent700-29	http://id.loc.gov/authorities/names/n2006023761
Karp, Karen S	63300813	0.9285714285714286	Person		http://example.org/6629151#Agent700-30	http://id.loc.gov/authorities/names/nb2010011899
Weinstein, Carol Simon	169938797	1	Person		http://example.org/6803019#Agent100-17	http://id.loc.gov/authorities/names/n86084101
Romano, Molly E	96718404	0.9375	Person		http://example.org/6803019#Agent700-32	http://id.loc.gov/authorities/names/n2009048304
Christopher, Adam, 1978-	250142840	1	Person		http://example.org/6855749#Agent100-14	http://id.loc.gov/authorities/names/no2012066747
Holmes, Sherlock			Person		http://example.org/6855749#Agent600-26	http://id.loc.gov/authorities/names/no2013039964
Ostrom, Elinor	85285664	1	Person		http://example.org/6799442#Agent600-33	http://id.loc.gov/authorities/names/n80001519
Cole, Daniel H., 1958-	38064243	1	Person		http://example.org/6799442#Agent700-36	http://id.loc.gov/authorities/names/n97062289
McGinnis, Michael D. (Michael Dean)	5791301	1	Person		http://example.org/6799442#Agent700-37	http://id.loc.gov/authorities/names/nr96026634
Huang, Helen Q			Person		http://example.org/6812863#Agent100-17	http://id.loc.gov/authorities/names/n2014016595
Hoem, Emily	307431714	1	Person		http://example.org/6812863#Agent700-31	
Hunt, Kelsey	307431715	1	Person		http://example.org/6812863#Agent700-32	
Toner, Anne	185662859	1	Person		http://example.org/6849302#Agent100-14	http://id.loc.gov/authorities/names/n2014056160
Morante, Elsa, approximately 1912-1985	100159579	1	Person		http://example.org/6799441#Agent600-29	http://id.loc.gov/authorities/names/n50004607
Lucamante, Stefania	22300726	1	Person		http://example.org/6799441#Agent700-30	http://id.loc.gov/authorities/names/n99033341
Williamson, Joel	12428765	0.9411764705882353	Person		http://example.org/6758381#Agent100-16	http://id.loc.gov/authorities/names/n80025947
Presley, Elvis, 1935-1977	23404836	0.9615384615384616	Person		http://example.org/6758381#Agent600-27	
Shaw, Donald Lewis	9908289	1	Person		http://example.org/6758381#Agent700-29	
Piotrowska, Agnieszka			Person		http://example.org/6803604#Agent700-33	http://id.loc.gov/authorities/names/n2013017745
Cone, David C	310716028	0.9285714285714286	Person		http://example.org/6855786#Agent700-40	http://id.loc.gov/authorities/names/n2014189308
Brice, Jane H	310716029	0.9285714285714286	Person		http://example.org/6855786#Agent700-41	http://id.loc.gov/authorities/names/n2014189309
Delbridge, Theodore R	21329902	0.9545454545454546	Person		http://example.org/6855786#Agent700-42	http://id.loc.gov/authorities/names/n92017950
Myers, J. Brent	310716030	1	Person		http://example.org/6855786#Agent700-43	http://id.loc.gov/authorities/names/n2014189310
Antonsen, Erik			Person		http://example.org/6786504#Agent700-35	http://id.loc.gov/authorities/names/n2014184312
Aaronson, Emily	308233976	1	Person		http://example.org/6786504#Agent700-36	http://id.loc.gov/authorities/names/n2014184313
Venkatesh, Arjun	308233977	1	Person		http://example.org/6786504#Agent700-37	http://id.loc.gov/authorities/names/n2014184314
Walls, Ron M	44635394	0.9230769230769231	Person		http://example.org/6786504#Agent700-38	http://id.loc.gov/authorities/names/n00119988
Adler, Jonathan			Person		http://example.org/6786504#Agent700-39	http://id.loc.gov/authorities/names/n95801139
Tscheschlog, Beverly Ann	4301020	1	Person		http://example.org/6629317#Agent700-36	http://id.loc.gov/authorities/names/n2002155602
Jauch, Amy	310618446	1	Person		http://example.org/6629317#Agent700-37	http://id.loc.gov/authorities/names/n2014188330
Kaaland, Christie	311458975	1	Person		http://example.org/6807450#Agent100-20	
Lokey, William M	38272820	0.9411764705882353	Person		http://example.org/6807450#Agent700-35	http://id.loc.gov/authorities/names/n82200747
Goncalves, Marcus	55011058	0.9411764705882353	Person		http://example.org/6741150#Agent100-16	
Alves, José			Person		http://example.org/6741150#Agent700-35	http://id.loc.gov/authorities/names/n90614372
Hansen, Arve	310714366	1	Person		http://example.org/6773883#Agent100-20	
Wethal, Ulrikke	310714367	1	Person		http://example.org/6773883#Agent700-32	
Marjit, Sugata, 1959-	64839413	0.84	Person		http://example.org/6799747#Agent700-29	http://id.loc.gov/authorities/names/n87153514
Rajeev, Meenakshi	26700242	0.9444444444444444	Person		http://example.org/6799747#Agent700-30	http://id.loc.gov/authorities/names/no99054986
Dasgupta, Dipankar	46393182	1	Person		http://example.org/6799747#Agent700-31	http://id.loc.gov/authorities/names/no99019035
Bose, A. (Amitava)	25437610	1	Person		http://example.org/6799747#Agent700-32	http://id.loc.gov/authorities/names/n79093256
Finch, Nigel, 1969-	220527417	1	Person		http://example.org/6802769#Agent700-32	http://id.loc.gov/authorities/names/n2011083338
Bourianoff, George	309826538	0.9473684210526315	Person		http://example.org/6797183#Agent700-32	http://id.loc.gov/authorities/names/n2014044928
Chen, An (Electronics engineer)	300021026	1	Person		http://example.org/6797183#Agent700-33	http://id.loc.gov/authorities/names/n2014044920
Hutchby, James	309826533	0.9333333333333333	Person		http://example.org/6797183#Agent700-34	http://id.loc.gov/authorities/names/n2014044922
Zhirnov, Victor V	169417375	0.9444444444444444	Person		http://example.org/6797183#Agent700-35	http://id.loc.gov/authorities/names/nb2011006182
Chen, An (Electronics engineer)	300021026	1	Person		http://example.org/6813472#Agent700-32	http://id.loc.gov/authorities/names/n2014044920
Hutchby, James	309826533	0.9333333333333333	Person		http://example.org/6813472#Agent700-33	http://id.loc.gov/authorities/names/n2014044922
Zhirnov, Victor V	169417375	0.9444444444444444	Person		http://example.org/6813472#Agent700-34	http://id.loc.gov/authorities/names/nb2011006182
Bourianoff, George	309826538	0.9473684210526315	Person		http://example.org/6813472#Agent700-35	http://id.loc.gov/authorities/names/n2014044928
Ahmed, Waqar	38810549	0.9230769230769231	Person		http://example.org/6752370#Agent100-22	http://id.loc.gov/authorities/names/n2006087198
Jackson, Mark J	16634415	0.9375	Person		http://example.org/6752370#Agent700-39	http://id.loc.gov/authorities/names/n2005043747
Deligiannidis, Leonidas	182146461574827731600	1	Person		http://example.org/6809164#Agent700-34	http://id.loc.gov/authorities/names/n2016184525
Arabnia, Hamid	41210568	1	Person		http://example.org/6809164#Agent700-35	http://id.loc.gov/authorities/names/n2003002304
Singh, Dalip, 1956-	164095254	1	Person		http://example.org/6849499#Agent100-16	http://id.loc.gov/authorities/names/n00096349
Schilling, Christopher L., 1983-	313283718	1	Person		http://example.org/6789281#Agent100-20	http://id.loc.gov/authorities/names/n2014077561
Konar, Amit	82148451570315970005	1	Person		http://example.org/6797171#Agent700-50	http://id.loc.gov/authorities/names/n99255877
Chakraborty, Aruna, 1977-	102559328	1	Person		http://example.org/6797171#Agent700-51	http://id.loc.gov/authorities/names/no2010204261
Schirmer, Annett	165724800	1	Person		http://example.org/6742697#Agent100-17	http://id.loc.gov/authorities/names/n2014011712
Hendry, David F	85284438	0.9375	Person		http://example.org/6799722#Agent100-15	http://id.loc.gov/authorities/names/n84023190
Doornik, Jurgen A	50100696	0.9444444444444444	Person		http://example.org/6799722#Agent700-31	http://id.loc.gov/authorities/names/no97012136
