ingest key	viaf ID	LC ID
http://example.org/1015687#Agent100-10	http://viaf.org/viaf/240350074	http://id.loc.gov/authorities/names/no2004106131
http://example.org/1084419#Agent100-13	http://viaf.org/viaf/108745651	http://id.loc.gov/authorities/names/n79017068
http://example.org/1083885#Agent100-14	http://viaf.org/viaf/108745651	http://id.loc.gov/authorities/names/n79017068
http://example.org/1015691#Agent100-10	http://viaf.org/viaf/85298918	http://id.loc.gov/authorities/names/n81089025
http://example.org/1076040#Agent100-10	http://viaf.org/viaf/5121870	http://id.loc.gov/authorities/names/n80167030
http://example.org/1083030#Agent100-10	http://viaf.org/viaf/56681456	http://id.loc.gov/authorities/names/n81111993
http://example.org/1083030#Agent700-21	http://viaf.org/viaf/197526	http://id.loc.gov/authorities/names/n79115329
http://example.org/1041905#Agent100-10	http://viaf.org/viaf/41912840	http://id.loc.gov/authorities/names/n79023342
http://example.org/1062736#Agent110-10	http://viaf.org/viaf/154226305	http://id.loc.gov/authorities/names/n80050419
http://example.org/1062736#Agent610-21	http://viaf.org/viaf/148423701	http://id.loc.gov/authorities/names/n79006743
http://example.org/1056341#Agent610-21	http://viaf.org/viaf/148423701	http://id.loc.gov/authorities/names/n79006743
http://example.org/1058920#Agent610-20	http://viaf.org/viaf/148423701	http://id.loc.gov/authorities/names/n79006743
http://example.org/1048196#Agent100-12	http://viaf.org/viaf/22293428	http://id.loc.gov/authorities/names/n50021406
http://example.org/1048196#Agent610-20	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1048196#Agent610-21	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1050357#Agent610-20	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047519#Agent610-23	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047344#Agent610-20	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047404#Agent610-20	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1048184#Agent610-19	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1048184#Agent610-20	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1022300#Agent610-25	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047408#Agent610-20	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1048188#Agent610-22	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047244#Agent610-19	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047370#Agent610-24	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1046292#Agent610-23	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047346#Agent610-25	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047246#Agent610-23	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1047249#Agent610-23	http://viaf.org/viaf/148513878	http://id.loc.gov/authorities/names/n79017964
http://example.org/1018467#Agent600-22	http://viaf.org/viaf/50021033	http://id.loc.gov/authorities/names/n84126759
http://example.org/1024229#Agent100-11	http://viaf.org/viaf/39429376	http://id.loc.gov/authorities/names/n82268260
http://example.org/1037196#Agent100-10	http://viaf.org/viaf/39429376	http://id.loc.gov/authorities/names/n82268260
http://example.org/1034147#Agent100-11	http://viaf.org/viaf/37992732	http://id.loc.gov/authorities/names/n81061404
http://example.org/1034147#Agent710-24	http://viaf.org/viaf/136773435	http://id.loc.gov/authorities/names/n78083436
http://example.org/1004534#Agent710-22	http://viaf.org/viaf/136773435	http://id.loc.gov/authorities/names/n78083436
http://example.org/1024815#Agent100-17	http://viaf.org/viaf/27074806	http://id.loc.gov/authorities/names/n80038441
http://example.org/1024815#Agent700-30	http://viaf.org/viaf/37015458	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n85146654
http://example.org/1056744#Agent100-15	http://viaf.org/viaf/14364191	http://id.loc.gov/authorities/names/no96036384
http://example.org/1079009#Agent100-11	http://viaf.org/viaf/25848679	http://id.loc.gov/authorities/names/n50031158
http://example.org/101595#Agent100-9	http://viaf.org/viaf/35882928	http://id.loc.gov/authorities/names/n85094773
http://example.org/101595#Agent700-20	http://viaf.org/viaf/39484046	http://id.loc.gov/authorities/names/n50051348
http://example.org/1080856#Agent110-10	http://viaf.org/viaf/130725541	http://id.loc.gov/authorities/names/n79039829
http://example.org/1080856#Agent700-19	http://viaf.org/viaf/8297553	http://id.loc.gov/authorities/names/n50022316
http://example.org/1079789#Agent100-12	http://viaf.org/viaf/8297553	http://id.loc.gov/authorities/names/n50022316
http://example.org/1080856#Agent710-20	http://viaf.org/viaf/124830423	http://id.loc.gov/authorities/names/n79066125
http://example.org/1084977#Agent710-30	http://viaf.org/viaf/124830423	http://id.loc.gov/authorities/names/n79066125
http://example.org/1069517#Agent100-10	http://viaf.org/viaf/100260343	http://id.loc.gov/authorities/names/n50022693
http://example.org/1069517#Agent700-21	http://viaf.org/viaf/34984019	http://id.loc.gov/authorities/names/n50023657
http://example.org/1060260#Agent100-16	http://viaf.org/viaf/34984019	http://id.loc.gov/authorities/names/n50023657
http://example.org/1054778#Agent100-13	http://viaf.org/viaf/53696301	http://id.loc.gov/authorities/names/no00051315
http://example.org/1095283#Agent100-12	http://viaf.org/viaf/69666259	http://id.loc.gov/authorities/names/n50081696
http://example.org/1029577#Agent100-12	http://viaf.org/viaf/99878746	http://id.loc.gov/authorities/names/n80051353
http://example.org/1020872#Agent100-10	http://viaf.org/viaf/102376887	http://id.loc.gov/authorities/names/n79023285
http://example.org/1071702#Agent100-10	http://viaf.org/viaf/60386484	http://id.loc.gov/authorities/names/n80113017
http://example.org/1070697#Agent100-12	http://viaf.org/viaf/49600134	http://id.loc.gov/authorities/names/n2002068320
http://example.org/1051307#Agent100-15	http://viaf.org/viaf/19691891	http://id.loc.gov/authorities/names/n50008486
http://example.org/1036453#Agent100-12	http://viaf.org/viaf/19691891	http://id.loc.gov/authorities/names/n50008486
http://example.org/1039102#Agent610-19	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1055015#Agent610-23	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1055027#Agent610-22	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1054951#Agent610-19	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1053863#Agent610-19	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1072507#Agent610-21	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1053413#Agent610-18	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1055009#Agent610-19	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1054941#Agent610-18	http://viaf.org/viaf/144904638	http://id.loc.gov/authorities/names/n79021345
http://example.org/1067492#Agent610-20	http://viaf.org/viaf/134507210	http://id.loc.gov/authorities/names/n80015920
http://example.org/1014182#Agent100-10	http://viaf.org/viaf/160221488	http://id.loc.gov/authorities/names/no2010184573
http://example.org/1083032#Agent100-10	http://viaf.org/viaf/29527430	http://id.loc.gov/authorities/names/n50034040
http://example.org/1053532#Agent100-11	http://viaf.org/viaf/6979852	http://id.loc.gov/authorities/names/no95056553
http://example.org/1071916#Agent100-9	http://viaf.org/viaf/22181312	http://id.loc.gov/authorities/names/n79109950
http://example.org/1021928#Agent100-10	http://viaf.org/viaf/54144769	http://id.loc.gov/authorities/names/n50059463
http://example.org/1053559#Agent100-10	http://viaf.org/viaf/54278673	http://id.loc.gov/authorities/names/n50054375
http://example.org/1053559#Agent610-18	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054885#Agent610-19	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054853#Agent610-17	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054836#Agent610-18	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054836#Agent610-19	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054824#Agent610-18	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054852#Agent610-18	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054826#Agent610-18	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054864#Agent610-22	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054864#Agent610-23	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054854#Agent610-18	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1053863#Agent610-18	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1055650#Agent610-20	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054926#Agent610-19	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1040771#Agent610-24	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/1054834#Agent610-20	http://viaf.org/viaf/738144783182443651271	http://id.loc.gov/authorities/names/n79110921
http://example.org/104637#Agent100-11	http://viaf.org/viaf/72236169	http://id.loc.gov/authorities/names/n89652492
http://example.org/104637#Agent700-20	http://viaf.org/viaf/161676	http://id.loc.gov/authorities/names/n50022474
http://example.org/104637#Agent700-21	http://viaf.org/viaf/110278270	http://id.loc.gov/authorities/names/n80139305
