name	ingest key	viaf ID	LC ID
Bai, Juyi, 772-846.	http://example.org/1414962#Agent100-12	http://viaf.org/viaf/17241292	http://id.loc.gov/authorities/names/n80132949
Tremain, Rose.	http://example.org/1001721#Agent100-13	http://viaf.org/viaf/49285360	http://id.loc.gov/authorities/names/n50011635
Brownstone, David M.	http://example.org/1000802#Agent700-29	http://viaf.org/viaf/22425527	http://id.loc.gov/authorities/names/n79053617
Brownstone, David M.	http://example.org/1000809#Agent700-28	http://viaf.org/viaf/22425527	http://id.loc.gov/authorities/names/n79053617
Parkop, Kametan.	http://example.org/1312008#Agent100-9	http://viaf.org/viaf/4088861	http://id.loc.gov/authorities/names/n90622573
Fluharty, David L., 1946-	http://example.org/1001639#Agent700-24	http://viaf.org/viaf/35876454	http://id.loc.gov/authorities/names/n85040493
Yang, Guozhang.	http://example.org/1412060#Agent700-20	http://viaf.org/viaf/304988670	http://id.loc.gov/authorities/names/n83205627
Shanghai ren min mei shu chu ban she.	http://example.org/1412062#Agent710-25	http://viaf.org/viaf/127849135	http://id.loc.gov/authorities/names/n81035279
China. Guo wu yuan. Ren kou pu cha ban gong shi.	http://example.org/1412089#Agent710-22	http://viaf.org/viaf/150143061	http://id.loc.gov/authorities/names/n84040220
Stephens, S. D. G.	http://example.org/1310646#Agent700-27	http://viaf.org/viaf/35084729	http://id.loc.gov/authorities/names/n84205512
Gili, Jean A.	http://example.org/1375950#Agent100-13	http://viaf.org/viaf/68929667	http://id.loc.gov/authorities/names/n80115720
Scott, Michael J.	http://example.org/1556444#Agent700-26	http://viaf.org/viaf/305013064	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n82002180
Wu, Mengfu.	http://example.org/1410915#Agent700-23	http://viaf.org/viaf/6298568	http://id.loc.gov/authorities/names/n82271100
Kong, Fanli.	http://example.org/1426925#Agent100-10	http://viaf.org/viaf/25949708	http://id.loc.gov/authorities/names/n82080102
Sawada, Masako, 1944-	http://example.org/1427372#Agent100-12	http://viaf.org/viaf/109297385	http://id.loc.gov/authorities/names/n79131605
Wu, Tianren, 1916-	http://example.org/1419046#Agent100-12	http://viaf.org/viaf/75252159	http://id.loc.gov/authorities/names/n84087747
Arzamendi, Jesús.	http://example.org/1323188#Agent100-12	http://viaf.org/viaf/27129786	http://id.loc.gov/authorities/names/nr88002998
Pasternak, Leonid Osipovich, 1862-1945.	http://example.org/1315344#Agent700-21	http://viaf.org/viaf/24772845	http://id.loc.gov/authorities/names/n82057055
Geological Survey (U.S.)	http://example.org/1557255#Agent710-23	http://viaf.org/viaf/127757303	http://id.loc.gov/authorities/names/n80092173
Geological Survey (U.S.)	http://example.org/1557584#Agent710-29	http://viaf.org/viaf/127757303	http://id.loc.gov/authorities/names/n80092173
Dickson, Gary W.	http://example.org/1393373#Agent100-17	http://viaf.org/viaf/109379426	http://id.loc.gov/authorities/names/n82234131
Chen, Shaobai, 1869-1934	http://example.org/1418682#Agent600-22	http://viaf.org/viaf/28479558	http://id.loc.gov/authorities/names/n84161118
Li, Shen.	http://example.org/1414207#Agent700-22	http://viaf.org/viaf/263592912	http://id.loc.gov/authorities/names/n87872295
Knights, David.	http://example.org/1369304#Agent700-21	http://viaf.org/viaf/166626374	http://id.loc.gov/authorities/names/nb2013013958
Beardsley, Aubrey, 1872-1898	http://example.org/1405075#Agent600-23	http://viaf.org/viaf/88739636	http://id.loc.gov/authorities/names/n80036714
Li, Qingzhao, 1081-approximately 1141.	http://example.org/1425840#Agent700-24	http://viaf.org/viaf/73832575	http://id.loc.gov/authorities/names/n79103957
Great Britain. Manpower Services Commission.	http://example.org/1306027#Agent710-19	http://viaf.org/viaf/138899986	http://id.loc.gov/authorities/names/n80122946
Alberta. Pollution Control Division.	http://example.org/1555882#Agent710-18	http://viaf.org/viaf/131265318	http://id.loc.gov/authorities/names/n79046803
Alberta. Pollution Control Division.	http://example.org/1557028#Agent710-19	http://viaf.org/viaf/131265318	http://id.loc.gov/authorities/names/n79046803
Alberta. Pollution Control Division.	http://example.org/1557729#Agent710-18	http://viaf.org/viaf/131265318	http://id.loc.gov/authorities/names/n79046803
Langley, Frederick William, 1938-	http://example.org/1297264#Agent700-30	http://viaf.org/viaf/117238189	http://id.loc.gov/authorities/names/n77008396
Hirakawa, Sukehiro, 1931-	http://example.org/1422681#Agent700-22	http://viaf.org/viaf/42066626	http://id.loc.gov/authorities/names/n81069056
Ivanov, V. N. (Vilen Nikolaevich), 1934-	http://example.org/1341604#Agent700-23	http://viaf.org/viaf/108882257	http://id.loc.gov/authorities/names/n81040117
Decker, Michel de.	http://example.org/1330013#Agent100-13	http://viaf.org/viaf/7389055	http://id.loc.gov/authorities/names/n80029264
Moser, Hugo, 1909-1989.	http://example.org/1388313#Agent700-23	http://viaf.org/viaf/46843353	http://id.loc.gov/authorities/names/nb2016013232
Society for the Psychological Study of Social Issues.	http://example.org/1002490#Agent710-28	http://viaf.org/viaf/131184348	http://id.loc.gov/authorities/names/n79091471
Labor Migration Project.	http://example.org/1356493#Agent710-31	http://viaf.org/viaf/142438775	http://id.loc.gov/authorities/names/n86027110
Kilner, Geoffrey.	http://example.org/1002852#Agent100-13	http://viaf.org/viaf/271668370	http://id.loc.gov/authorities/names/n77002485
Mason, Robert Deward, 1919-	http://example.org/1341519#Agent700-33	http://viaf.org/viaf/85347307	http://id.loc.gov/authorities/names/n50044111
Hindley, A.	http://example.org/1297264#Agent700-29	http://viaf.org/viaf/44475760	http://id.loc.gov/authorities/names/n77008395
Shanghai bo wu guan.	http://example.org/1422339#Agent710-23	http://viaf.org/viaf/159049167	http://id.loc.gov/authorities/names/n80133074
Chen, Baocui.	http://example.org/1412698#Agent700-23	http://viaf.org/viaf/1459055	http://id.loc.gov/authorities/names/n85265892
Britton, Barbara.	http://example.org/1350666#Agent100-12	http://viaf.org/viaf/60859004	http://id.loc.gov/authorities/names/n98051947
Los Alamos National Laboratory.	http://example.org/1557184#Agent710-21	http://viaf.org/viaf/127685061	http://id.loc.gov/authorities/names/n82002711
Goldberg, Charles H.	http://example.org/1309894#Agent700-24	http://viaf.org/viaf/27762804	http://id.loc.gov/authorities/names/n78035102
Gu, Mengren.	http://example.org/1411562#Agent100-10	http://viaf.org/viaf/53027286	http://id.loc.gov/authorities/names/n82036153
Pitkethly, Alan.	http://example.org/1391527#Agent700-26	http://viaf.org/viaf/18668214	http://id.loc.gov/authorities/names/n85242287
Alberta. Visual Arts.	http://example.org/1405518#Agent710-23	http://viaf.org/viaf/147666082	http://id.loc.gov/authorities/names/n82134659
Lin, Sen, 1868-1943	http://example.org/1418685#Agent600-23	http://viaf.org/viaf/28511943	http://id.loc.gov/authorities/names/n85186718
Xian dai sheng huo tai du yan tao hui (1985 : Taipei, Taiwan)	http://example.org/1415302#Agent111-13	http://viaf.org/viaf/159523075	http://id.loc.gov/authorities/names/n85352838
Time-Life Books.	http://example.org/1556884#Agent710-21	http://viaf.org/viaf/210641501	http://id.loc.gov/authorities/names/n78095365
LaPrairie, Carol.	http://example.org/1364476#Agent700-24	http://viaf.org/viaf/60657186	http://id.loc.gov/authorities/names/n88608782
Syncrude Canada Ltd.	http://example.org/1558152#Agent610-15	http://viaf.org/viaf/157050932	http://id.loc.gov/authorities/names/n82086458
Syncrude Canada Ltd.	http://example.org/1558152#Agent710-21	http://viaf.org/viaf/157050932	http://id.loc.gov/authorities/names/n82086458
Syncrude Canada Ltd.	http://example.org/1558154#Agent610-15	http://viaf.org/viaf/157050932	http://id.loc.gov/authorities/names/n82086458
Syncrude Canada Ltd.	http://example.org/1558154#Agent710-19	http://viaf.org/viaf/157050932	http://id.loc.gov/authorities/names/n82086458
Kobayashi, Terry, 1939-	http://example.org/1386728#Agent100-13	http://viaf.org/viaf/104067338	http://id.loc.gov/authorities/names/n83181186
Cai, Wenfu.	http://example.org/1425072#Agent700-22	http://viaf.org/viaf/72707106	http://id.loc.gov/authorities/names/n81012387
Cai, Wenfu.	http://example.org/1425074#Agent100-10	http://viaf.org/viaf/72707106	http://id.loc.gov/authorities/names/n81012387
Nelson, Benjamin, 1911-1977.	http://example.org/1371097#Agent600-22	http://viaf.org/viaf/7459575	http://id.loc.gov/authorities/names/n79073669
Nelson, Benjamin, 1911-1977.	http://example.org/1371097#Agent700-25	http://viaf.org/viaf/7459575	http://id.loc.gov/authorities/names/n79073669
Wang, Guo.	http://example.org/1414078#Agent700-21	http://viaf.org/viaf/270198828	http://id.loc.gov/authorities/names/n81085106
Alberta. Energy Resources Conservation Board.	http://example.org/1555563#Agent710-21	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1555564#Agent710-21	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1555992#Agent710-20	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1556549#Agent710-22	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1556922#Agent710-21	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1557068#Agent710-21	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1557360#Agent710-20	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1557361#Agent710-21	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1557363#Agent710-21	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
Alberta. Energy Resources Conservation Board.	http://example.org/1557402#Agent710-20	http://viaf.org/viaf/131264505	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n80083442
