name	ingest key	viaf ID	LC ID
Turnbull, Agnes Sligh, 1888-1982.	http://example.org/1031812#Agent100-11	http://viaf.org/viaf/79298447	http://id.loc.gov/authorities/names/n80005214
Albert, Adrien.	http://example.org/108145#Agent100-15	http://viaf.org/viaf/9919406	http://id.loc.gov/authorities/names/n50035393
Herling, John.	http://example.org/105206#Agent100-11	http://viaf.org/viaf/1547308	http://id.loc.gov/authorities/names/n88001952
Dezső, L. (László), 1927-	http://example.org/1056734#Agent700-22	http://viaf.org/viaf/97771548	http://id.loc.gov/authorities/names/n81072689
Statius, P. Papinius (Publius Papinius).	http://example.org/1092035#Agent100-13	http://viaf.org/viaf/100904338	http://id.loc.gov/authorities/names/n79108865
Cobin, Martin, 1920-	http://example.org/1058327#Agent100-10	http://viaf.org/viaf/120521639	http://id.loc.gov/authorities/names/no2010056494
Foss, Arthur.	http://example.org/1035184#Agent100-12	http://viaf.org/viaf/40616253	http://id.loc.gov/authorities/names/n50025315
Court of Justice of the European Communities.	http://example.org/1066756#Agent610-20	http://viaf.org/viaf/124913422	http://id.loc.gov/authorities/names/n80079939
De Francis, Vincent.	http://example.org/1035698#Agent100-11	http://viaf.org/viaf/77557583	http://id.loc.gov/authorities/names/n50036778
Kohler, Foy D.,	http://example.org/1033154#Agent700-23	http://viaf.org/viaf/50470161	http://id.loc.gov/authorities/names/n50042961
Brandon, Joshua Arthur, 1822-1847,	http://example.org/1084199#Agent700-20	http://viaf.org/viaf/42981700	http://id.loc.gov/authorities/names/nr2003004156
Schwartz, Murray L.,	http://example.org/1021013#Agent700-24	http://viaf.org/viaf/237218858	http://id.loc.gov/authorities/names/n50004143
Hanham, H. J.	http://example.org/1047512#Agent100-13	http://viaf.org/viaf/76702516	http://id.loc.gov/authorities/names/n50017712
