Column 1	uri	test	Column 3	acc	Column 5
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/41/68/7m/47/41687m47r		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/47/42/99/96/47429996j		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4b/29/b9/22/4b29b922w		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4m/90/dx/18/4m90dx18d		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4m/90/dx/99/4m90dx99m		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4q/77/fv/15/4q77fv159		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4t/64/gq/77/4t64gq77b		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4t/64/gq/81/4t64gq81x		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4x/51/hm/90/4x51hm904		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/51/38/jh/61/5138jh617		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/51/38/jh/66/5138jh66m		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/57/12/m9/46/5712m946m		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/59/99/n6/13/5999n613j		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/59/99/n6/21/5999n6217		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/59/99/n6/27/5999n627w		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/5m/60/qv/54/5m60qv544		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/5q/47/rr/38/5q47rr388		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/5q/47/rr/40/5q47rr409		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/5q/47/rr/41/5q47rr41k		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/61/08/vd/89/6108vd89k		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/63/95/w9/65/6395w9656		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/69/69/z3/39/6969z339b		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/69/69/z3/46/6969z346r		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/69/69/z3/56/6969z3560		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/6h/44/0w/36/6h440w36z		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/6w/92/4f/64/6w924f644		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/6w/92/4f/68/6w924f687		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/73/66/67/35/73666735g		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/73/66/67/36/73666736r		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/73/66/67/43/736667435		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7d/27/8w/74/7d278w74s		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7m/01/bp/41/7m01bp41q		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7s/75/dd/51/7s75dd518		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7s/75/dg/23/7s75dg23h		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7w/62/fc/22/7w62fc22g		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/80/49/g8/17/8049g8175		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/83/36/h4/60/8336h460g		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/86/23/j1/72/8623j172h		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/86/23/j1/75/8623j175b		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8c/97/kt/63/8c97kt633		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8g/84/mp/96/8g84mp96p		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8k/71/nm/13/8k71nm13c		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8s/45/qc/58/8s45qc588		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8w/32/r8/52/8w32r852v		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/90/19/s3/57/9019s357c		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9c/67/wq/69/9c67wq69d		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9p/29/0d/10/9p290d10v		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9s/16/19/07/9s161907s		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9z/90/32/55/9z903255p		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/28/70/v9/b02870v97j		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/28/70/v9/b02870v98v		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/k2/25/b0/b0k225b05q		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/k2/25/b1/b0k225b13c		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/r9/67/37/b0r967375j		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/v8/38/06/b0v838069n		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/83/1c/k0/b1831ck04f		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/83/1c/k1/b1831ck11s		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/c1/8d/f8/b1c18df86r		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/g0/5f/b6/b1g05fb67n		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/j9/2g/76/b1j92g765f		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/v5/3j/x1/b1v53jx11m		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b2/51/4n/k5/b2514nk58q		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b2/j6/2s/49/b2j62s496c		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/19/7x/m1/b3197xm17g		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/b5/91/86/b3b591867s		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/b5/91/87/b3b591872h		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/j3/33/23/b3j3332349		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/r0/74/t9/b3r074t99x		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/r0/74/v1/b3r074v105		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/t9/45/q8/b3t945q81k		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/t9/45/q9/b3t945q91v	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/16/87/h5/b41687h57j		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/45/58/d3/b44558d39r		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/b2/9b/60/b4b29b603x		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/f1/6c/28/b4f16c2803		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/f1/6c/28/b4f16c288k		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/m9/0d/v4/b4m90dv48t		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/m9/0d/v6/b4m90dv65f		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/q7/7f/r3/b4q77fr37z		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/q7/7f/r3/b4q77fr39k		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/q7/7f/r4/b4q77fr477		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/10/8v/b3/b6108vb30n		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/39/5w/72/b6395w722d		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/68/2x/39/b6682x393j		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/96/9z/08/b6969z082p		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/m3/11/p4/b6m311p40b		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/q1/82/k2/b6q182k23f		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/q1/82/k3/b6q182k32d		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/t0/53/g0/b6t053g02q		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/t0/53/g0/b6t053g05n		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/w9/24/b8/b6w924b88z		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/w9/24/b9/b6w924b99j		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/07/95/78/b70795781k		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/36/66/45/b73666459c		| http://purl.org/dc/terms/language	http://terms.library.ualberta.ca/draft	
