Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Farber, Paul Lawrence, 1944-	n82067243	100	Farber, Paul Lawrence, 1944-	n82067243	n82067243	0.875	Farber, Paul Lawrence, 1944-			Person		http://example.org/1359159#Agent700-33	
Editorial Letras Cubanas	n81059515	100	Editorial Letras Cubanas		n81059515		Editorial Letras Cubanas	n81059515	0.96	Organization		http://example.org/1359187#Agent710-19	
Bruce, C. J. (Christopher J.), 1948-	n89613390		Bruce, C. J. (Christopher J.), 1948-	n89613390	n89613390	0.8055555556	Bruce, C. J. (Christopher J.), 1948-			Person		http://example.org/1359382#Agent100-13	
Kerr, William A. (William Alexander)	n86852683	100	Kerr, William A. (William Alexander)	n86852683	n86852683	1	Kerr, William A. (William Alexander)			Person		http://example.org/1359382#Agent700-29	
University of Calgary. Dept. of Economics	no95027226	93	University of Calgary. Dept. of Economics		no95027226		University of Calgary. Dept. of Economics	no95027226	0.8695652174	Organization		http://example.org/1359382#Agent710-30	
Stankovsky, Jan	n79065327	100	Stankovsky, Jan	n79065327	n79065327	1	Stankovsky, Jan			Person		http://example.org/1359383#Agent100-9	
Vol'phson, A. G			Vol'phson, A. G				Vol'phson, A. G			Person		http://example.org/1359618#Agent700-24	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/1359668#Agent610-21	
Cot, Jean Pierre, 1937-	n50018164	100	Cot, Jean Pierre, 1937-	n50018164	n50018164	0.8148148148	Cot, Jean Pierre, 1937-			Person		http://example.org/1359668#Agent700-22	
Pellet, Alain	n78010461	100	Pellet, Alain	n78010461	n78010461	0.9285714286	Pellet, Alain			Person		http://example.org/1359668#Agent700-23	
Tavernier, Paul	n85182255	100	Tavernier, Paul	n85182255	n85182255	1	Tavernier, Paul			Person		http://example.org/1359668#Agent700-24	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/1359668#Agent710-25	
International Law Symposium (1984 : Cambridge, England)	n85222632	100	International Law Symposium (1984 : Cambridge, England)		n85222632		International Law Symposium (1984 : Cambridge, England)	n85222632	1	Meeting		http://example.org/1359670#Agent111-13	
Allen, Beverly A.	n85222634	100	Allen, Beverly A	n85222634	n85222634	0.9411764706	Allen, Beverly A			Person		http://example.org/1359670#Agent700-27	
Ward, Christian S.	n85222635	100	Ward, Christian S	n85222635	n85222635	0.9444444444	Ward, Christian S			Person		http://example.org/1359670#Agent700-28	
Columbia Law School Alumni Association	n82167056	100	Columbia Law School Alumni Association		n82167056		Columbia Law School Alumni Association	n82167056	1	Organization		http://example.org/1359670#Agent710-29	
Columbia Law School Association of the United Kingdom	n85222633	100	Columbia Law School Association of the United Kingdom		n85222633		Columbia Law School Association of the United Kingdom	n85222633	0.9622641509	Organization		http://example.org/1359670#Agent710-30	
World Bank	n79043403	100	World Bank		n79043403		World Bank	n79043403	0.9090909091	Organization		http://example.org/1360247#Agent710-26	
Lituanistikos institutas (U.S.). Suvažiavimas (1981 : Chicago, Ill.)			Lituanistikos institutas (U.S.). Suvažiavimas (1981 : Chicago, Ill.)				Lituanistikos institutas (U.S.). Suvažiavimas (1981 : Chicago, Ill.)			Organization		http://example.org/1360562#Agent110-10	
Užgiris, Ina Č	n79135508	87	Užgiris, Ina Č	n79135508	n79135508	1	Užgiris, Ina Č			Person		http://example.org/1360562#Agent700-20	
Lituanistikos institutas (U.S.). Suvažiavimas	n83164980	99	Lituanistikos institutas (U.S.). Suvažiavimas		n83164980		Lituanistikos institutas (U.S.). Suvažiavimas	n83164980	0.9565217391	Organization		http://example.org/1360562#Agent710-21	
Varma, Mahesh			Varma, Mahesh				Varma, Mahesh			Person		http://example.org/1360593#Agent100-10	
Attwood, P. J.	n84080690	100	Attwood, P. J	n84080690	n84080690	0.9285714286	Attwood, P. J			Person		http://example.org/1360828#Agent700-23	
Alberta. Home Economics Branch	n83233048	100	Alberta. Home Economics Branch		n83233048		Alberta. Home Economics Branch	n83233048	1	Jurisdiction		http://example.org/1361022#Agent710-21	
Arrom, José Juan, 1910-2007	n50001571	98	Arrom, José Juan, 1910-2007	n50001571	n50001571	1	Arrom, José Juan, 1910-2007			Person		http://example.org/1361037#Agent100-12	
Edeline, F			Edeline, F				Edeline, F			Person		http://example.org/1361508#Agent100-10	
Glissant, Édouard, 1928-2011	n81139743	98	Glissant, Édouard, 1928-2011	n81139743	n81139743	1	Glissant, Édouard, 1928-2011			Person		http://example.org/1362284#Agent100-14	
Stojanović, Miroljub M.	n83319813	98	Stojanović, Miroljub M	n83319813	n83319813	0.9565217391	Stojanović, Miroljub M			Person		http://example.org/1362303#Agent100-10	
Convegno di studi sulla Magna Grecia. (24th : 1984 : Taranto, Italy)			Convegno di studi sulla Magna Grecia. (24th : 1984 : Taranto, Italy)				Convegno di studi sulla Magna Grecia. (24th : 1984 : Taranto, Italy)			Meeting		http://example.org/1362367#Agent111-9	
Istituto per la storia e l'archeologia della Magna Grecia	n88064820	100	Istituto per la storia e l'archeologia della Magna Grecia		n88064820		Istituto per la storia e l'archeologia della Magna Grecia	n88064820	1	Organization		http://example.org/1362367#Agent710-19	
Convegno di studi sulla Magna Grecia	n86844782	100	Convegno di studi sulla Magna Grecia		n86844782		Convegno di studi sulla Magna Grecia	n86844782	1	Meeting		http://example.org/1362367#Agent711-20	
Fauré, Christine	n80037414	97	Fauré, Christine	n80037414	n80037414	0.9411764706	Fauré, Christine			Person		http://example.org/1363463#Agent100-12	
International Workshop on Alluvial River Problems. (2nd : 1985 : University of Roorkee)			International Workshop on Alluvial River Problems. (2nd : 1985 : University of Roorkee)				International Workshop on Alluvial River Problems. (2nd : 1985 : University of Roorkee)			Meeting		http://example.org/1363615#Agent111-12	
University of Roorkee	n80161618	100	University of Roorkee		n80161618		University of Roorkee	n80161618	1	Organization		http://example.org/1363615#Agent710-24	
India. Central Board of Irrigation and Power	n80120711	100	India. Central Board of Irrigation and Power		n80120711		India. Central Board of Irrigation and Power	n80120711	1	Jurisdiction		http://example.org/1363615#Agent710-25	
May, Robin	n50007061	100	May, Robin	n50007061	n50007061	1	May, Robin			Person		http://example.org/1363812#Agent100-13	
Canute I, King of England, 995?-1035	n81097818	100	Canute I, King of England, 995?-1035	n81097818	n81097818	1	Canute I, King of England, 995?-1035			Person		http://example.org/1363812#Agent600-26	
Wood, Gerald	no2015128315	100	Wood, Gerald				Wood, Gerald			Person		http://example.org/1363812#Agent700-31	
Adelberg, Ellen	nr88006374	100	Adelberg, Ellen	nr88006374	nr88006374	1	Adelberg, Ellen			Person		http://example.org/1364476#Agent100-10	
LaPrairie, Carol	n88608782	100	LaPrairie, Carol	n88608782	n88608782	0.9375	LaPrairie, Carol			Person		http://example.org/1364476#Agent700-24	
Canada. Ministry of the Solicitor General. Programs Branch	n89613381	100	Canada. Ministry of the Solicitor General. Programs Branch		n89613381		Canada. Ministry of the Solicitor General. Programs Branch	n89613381	1	Jurisdiction		http://example.org/1364476#Agent710-25	
Canada. Ministry of the Solicitor General	n83132879	100	Canada. Ministry of the Solicitor General				Canada. Ministry of the Solicitor General			Jurisdiction		http://example.org/1364476#Agent710-26	
Giovanni, Nikki	n80014902	100	Giovanni, Nikki	n80014902	n80014902	1	Giovanni, Nikki			Person		http://example.org/1364576#Agent100-11	
Martins, George	n84152823	100	Martins, George				Martins, George			Person		http://example.org/1364576#Agent700-23	
Whybray, R. N. (Roger Norman)	n50016170	100	Whybray, R. N. (Roger Norman)	n50016170	n50016170	1	Whybray, R. N. (Roger Norman)			Person		http://example.org/1364650#Agent100-16	
Magill, Richard A.	n78014394	100	Magill, Richard A	n78014394	n78014394	0.9444444444	Magill, Richard A			Person		http://example.org/1365380#Agent100-12	
Le Blanc, Charles	n80101801	100	Le Blanc, Charles				Le Blanc, Charles			Person		http://example.org/1365454#Agent100-12	
Huai-nan tzu, -122 B.C			Huai-nan tzu, -122 B.C				Huai-nan tzu, -122 B.C			Person		http://example.org/1365454#Agent600-23	
Huai-nan tzu, -122 B.C			Huai-nan tzu, -122 B.C				Huai-nan tzu, -122 B.C			Person		http://example.org/1365454#Agent700-24	
Tolley, A. T. (A. Trevor)	n85324602	100	Tolley, A. T. (A. Trevor)	n85324602	n85324602	1	Tolley, A. T. (A. Trevor)			Person		http://example.org/1366184#Agent100-15	
McGill University. Institute of Air and Space Law	n81003539	100	McGill University. Institute of Air and Space Law		n81003539		McGill University. Institute of Air and Space Law	n81003539	0.98	Organization		http://example.org/1366684#Agent110-11	
Jones, Meredith L.	n86016853	100	Jones, Meredith L	n86016853	n86016853	0.9444444444	Jones, Meredith L			Person		http://example.org/1367064#Agent700-24	
Anderman, Janusz, 1949-	n84110955	100	Anderman, Janusz, 1949-	n84110955	n84110955	0.8518518519	Anderman, Janusz, 1949-			Person		http://example.org/1367181#Agent100-14	
Alberta. Alberta Agriculture	n83064439	100	Alberta. Alberta Agriculture				Alberta. Alberta Agriculture			Jurisdiction		http://example.org/1367328#Agent710-23	
Alberta. Home Economics Branch	n83233048	100	Alberta. Home Economics Branch		n83233048		Alberta. Home Economics Branch	n83233048	1	Jurisdiction		http://example.org/1367328#Agent710-24	
Ristić, Marko	n87942483	96	Ristić, Marko	n87942483	n87942483	1	Ristić, Marko			Person		http://example.org/1368337#Agent100-11	
Field, Peggy-Anne	n82219914	100	Field, Peggy-Anne	n82219914	n82219914	1	Field, Peggy-Anne			Person		http://example.org/1368589#Agent100-14	
Morse, Janice M.	n85020751	100	Morse, Janice M	n85020751	n85020751	0.9375	Morse, Janice M			Person		http://example.org/1368589#Agent700-29	
Gerlach, Reinhard, 1934-	n84174949	100	Gerlach, Reinhard, 1934-	n84174949	n84174949	1	Gerlach, Reinhard, 1934-			Person		http://example.org/1368741#Agent100-13	
Lessing, Gotthold Ephraim, 1729-1781	n79144996	100	Lessing, Gotthold Ephraim, 1729-1781	n79144996	n79144996	0.972972973	Lessing, Gotthold Ephraim, 1729-1781			Person		http://example.org/1368807#Agent600-24	
Schulz, Günter, 1906-	n85278621	97	Schulz, Günter, 1906-	n85278621	n85278621	0.9523809524	Schulz, Günter, 1906-			Person		http://example.org/1368807#Agent700-28	
Štajner, Karlo, 1902-	n83048278	97	Štajner, Karlo, 1902-	n83048278	n83048278	1	Štajner, Karlo, 1902-			Person		http://example.org/1368838#Agent100-10	
Hawker, Margaret	n84133774	100	Hawker, Margaret	n84133774	n84133774	1	Hawker, Margaret			Person		http://example.org/1368862#Agent100-13	
Hawker, Margaret	n84133774	100	Hawker, Margaret	n84133774	n84133774	1	Hawker, Margaret			Person		http://example.org/1368862#Agent700-26	
Rauschenberg, Robert, 1925-2008	n79099066	100	Rauschenberg, Robert, 1925-2008	n79099066	n79099066	1	Rauschenberg, Robert, 1925-2008			Person		http://example.org/1369092#Agent100-11	
Rauschenberg, Robert, 1925-2008	n79099066	100	Rauschenberg, Robert, 1925-2008	n79099066	n79099066	1	Rauschenberg, Robert, 1925-2008			Person		http://example.org/1369092#Agent600-22	
Cathcart, Linda L.	n78081216	100	Cathcart, Linda L	n78081216	n78081216	0.9444444444	Cathcart, Linda L			Person		http://example.org/1369092#Agent700-23	
Barthelme, Donald	n50023795	100	Barthelme, Donald	n50023795	n50023795	1	Barthelme, Donald			Person		http://example.org/1369092#Agent700-24	
Contemporary Arts Museum	n50064161	100	Contemporary Arts Museum		n50064161		Contemporary Arts Museum	n50064161	1	Organization		http://example.org/1369092#Agent710-25	
Canada. Public Works Canada	n83067891	100	Canada. Public Works Canada				Canada. Public Works Canada			Jurisdiction		http://example.org/1369122#Agent710-24	
Thurber Consultants Ltd.	n87833409	100	Thurber Consultants Ltd		n87833409		Thurber Consultants Ltd	n87833409	0.9583333333	Organization		http://example.org/1369122#Agent710-25	
Smolan, Rick	n82064182	100	Smolan, Rick	n82064182	n82064182	0.9230769231	Smolan, Rick			Person		http://example.org/1369133#Agent700-22	
Cohen, David, 1955-	n82247844	100	Cohen, David, 1955-	n82247844	n82247844	0.8260869565	Cohen, David, 1955-			Person		http://example.org/1369133#Agent700-23	
Food and Agriculture Organization of the United Nations	n80004214	100	Food and Agriculture Organization of the United Nations		n80004214		Food and Agriculture Organization of the United Nations	n80004214	0.9821428571	Organization		http://example.org/1369249#Agent710-21	
Knights, David	nb2013013958	100	Knights, David				Knights, David			Person		http://example.org/1369304#Agent700-21	
Willmott, Hugh	n85077185	100	Willmott, Hugh	n85077185	n85077185	1	Willmott, Hugh			Person		http://example.org/1369304#Agent700-22	
Collinson, David	n2015024444	100	Collinson, David				Collinson, David			Person		http://example.org/1369304#Agent700-23	
Doty, C. Stewart (Charles Stewart)	n50026160	100	Doty, C. Stewart (Charles Stewart)	n50026160	n50026160	1	Doty, C. Stewart (Charles Stewart)			Person		http://example.org/1369400#Agent700-29	
Federal Writers' Project	n79125205	100	Federal Writers' Project		n79125205		Federal Writers' Project	n79125205	0.8333333333	Organization		http://example.org/1369400#Agent710-30	
Pallottino, Massimo	n80086730	100	Pallottino, Massimo	n80086730	n80086730	1	Pallottino, Massimo			Person		http://example.org/1369676#Agent700-17	
Pandolfini Angeletti, Maristella	n80088810	100	Pandolfini Angeletti, Maristella	n80088810	n80088810	1	Pandolfini Angeletti, Maristella			Person		http://example.org/1369676#Agent700-18	
Istituto di studi etruschi ed italici	n80089846	100	Istituto di studi etruschi ed italici		n80089846		Istituto di studi etruschi ed italici	n80089846	1	Organization		http://example.org/1369676#Agent710-19	
Meldgaard, Jørgen	n83137366	100	Meldgaard, Jørgen	n83137366	n83137366	0.9411764706	Meldgaard, Jørgen			Person		http://example.org/1370155#Agent100-12	
Holm, Gustav	n86839929	100	Holm, Gustav				Holm, Gustav			Person		http://example.org/1370155#Agent600-23	
Alekseev, Mikhail Pavlovich, 1896-1981	n81008188	95	Alekseev, Mikhail Pavlovich, 1896-1981	n81008188	n81008188	0.8260869565	Alekseev, Mikhail Pavlovich, 1896-1981			Person		http://example.org/1370255#Agent100-11	
Vipper, I︠U︡. B. (I︠U︡riĭ Borisovich)	n86022745	98	Vipper, I͡U. B. (I͡Uriĭ Borisovich)	n86022745	n86022745	0.8421052632	Vipper, I͡U. B. (I͡Uriĭ Borisovich)			Person		http://example.org/1370255#Agent700-28	
Zaborov, P. R. (Petr Romanovich)	n86022746	100	Zaborov, P. R. (Petr Romanovich)	n86022746	n86022746	1	Zaborov, P. R. (Petr Romanovich)			Person		http://example.org/1370255#Agent700-29	
Barkhaus, Robert S.	n86817546	100	Barkhaus, Robert S	n86817546	n86817546	0.9473684211	Barkhaus, Robert S			Person		http://example.org/1370298#Agent700-21	
Axworthy, Christopher S.	n80127723	100	Axworthy, Christopher S	n80127723	n80127723	0.9583333333	Axworthy, Christopher S			Person		http://example.org/1370422#Agent100-10	
University of Saskatchewan. Centre for the Study of Co-operatives	n90678907	100	University of Saskatchewan. Centre for the Study of Co-operatives		n90678907		University of Saskatchewan. Centre for the Study of Co-operatives	n90678907	1	Organization		http://example.org/1370422#Agent710-26	
Right Honourable John G. Diefenbaker Centre	n98077850	100	Right Honourable John G. Diefenbaker Centre		n98077850		Right Honourable John G. Diefenbaker Centre	n98077850	1	Organization		http://example.org/1370422#Agent710-27	
MacDonald, George F.	n82217780	100	MacDonald, George F				MacDonald, George F			Person		http://example.org/1370731#Agent100-14	
