Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Fort Worth Art Museum	n80033903	100	Fort Worth Art Museum				Fort Worth Art Museum			Organization		http://example.org/1000131#Agent710-25	
Hirshhorn Museum and Sculpture Garden	n78083445	100	Hirshhorn Museum and Sculpture Garden		n78083445		Hirshhorn Museum and Sculpture Garden	n78083445	0.9736842105	Organization		http://example.org/1000131#Agent710-26	
Hellinger, David A			Hellinger, David A				Hellinger, David A			Person		http://example.org/102696#Agent100-11	
Cohen, Morris Raphael, 1880-1947	n79066550	100	Cohen, Morris Raphael, 1880-1947	n79066550	n79066550	1	Cohen, Morris Raphael, 1880-1947			Person		http://example.org/102696#Agent600-19	
Wells, Rosemary	n80007810	100	Wells, Rosemary	n80007810	n80007810	1	Wells, Rosemary			Person		http://example.org/102884#Agent100-12	
Furthman, Jules	n80013429	100	Furthman, Jules				Furthman, Jules			Person		http://example.org/1028015#Agent100-10	
Furthman, Jules	n80013429	100	Furthman, Jules				Furthman, Jules			Person		http://example.org/1028015#Agent700-19	
Von Sternberg, Josef, 1894-1969	n79117186	100	Von Sternberg, Josef, 1894-1969	n79117186	n79117186	0.96875	Von Sternberg, Josef, 1894-1969			Person		http://example.org/1028015#Agent700-20	
Morocco	n79069715	100	Morocco				Morocco			Organization		http://example.org/1028015#Agent710-21	
Shternshteĭn, I͡Akov Mironovich			Shternshteĭn, I͡Akov Mironovich				Shternshteĭn, I͡Akov Mironovich			Person		http://example.org/1078533#Agent100-11	
Strumpe, P. I. (Petr Ivanovich)	n99015227	100	Strumpe, P. I. (Petr Ivanovich)	n99015227	n99015227	1	Strumpe, P. I. (Petr Ivanovich)			Person		http://example.org/1055523#Agent700-19	
Leningrad (R.S.F.S.R.)	n78095722	100	Leningrad (R.S.F.S.R.)				Leningrad (R.S.F.S.R.)			Jurisdiction		http://example.org/1055523#Agent810-20	
Vakhtin, Vasiliĭ Vasilevich			Vakhtin, Vasiliĭ Vasilevich				Vakhtin, Vasiliĭ Vasilevich			Person		http://example.org/1033721#Agent100-9	
Huxley, Aldous, 1894-1963	n80057246	100	Huxley, Aldous, 1894-1963	n80057246	n80057246	0.9615384615	Huxley, Aldous, 1894-1963			Person		http://example.org/1076226#Agent100-11	
Henderson, Robert, 1871-1942	no2010099362	100	Henderson, Robert, 1871-1942				Henderson, Robert, 1871-1942			Person		http://example.org/1021611#Agent100-10	
Russell, Bertrand, 1872-1970	n79056054	100	Russell, Bertrand, 1872-1970				Russell, Bertrand, 1872-1970			Person		http://example.org/109238#Agent100-12	
Ruja, Harry, 1912-	no2013112632	100	Ruja, Harry, 1912-	no2013112632	no2013112632	1	Ruja, Harry, 1912-			Person		http://example.org/109238#Agent700-21	
Rueff, Jean Georges			Rueff, Jean Georges				Rueff, Jean Georges			Person		http://example.org/1024516#Agent100-9	
Salvat, Ricard	n81150092	100	Salvat, Ricard	n81150092	n81150092	0.9333333333	Salvat, Ricard			Person		http://example.org/1093439#Agent100-10	
Banks, Mary Macleod, -1914			Banks, Mary Macleod, -1914				Banks, Mary Macleod, -1914			Person		http://example.org/1037471#Agent700-21	
Colean, Miles Lanier, 1898-	n50029088	91	Colean, Miles Lanier, 1898-	n50029088	n50029088	0.8709677419	Colean, Miles Lanier, 1898-			Person		http://example.org/1018094#Agent100-11	
Mortgage Bankers Association of America	n79113805	100	Mortgage Bankers Association of America		n79113805		Mortgage Bankers Association of America	n79113805	1	Organization		http://example.org/1018094#Agent710-20	
Jones, Lawrence A. (Lawrence Arthur), 1908-	n89603861	100	Jones, Lawrence A. (Lawrence Arthur), 1908-	n89603861	n89603861	1	Jones, Lawrence A. (Lawrence Arthur), 1908-			Person		http://example.org/1018098#Agent100-12	
Durand, David, 1912-	no97004319	100	Durand, David, 1912-	no97004319	no97004319	1	Durand, David, 1912-			Person		http://example.org/1018098#Agent700-25	
National Bureau of Economic Research. Financial Research Program	no98124970	100	National Bureau of Economic Research. Financial Research Program		no98124970		National Bureau of Economic Research. Financial Research Program	no98124970	1	Organization		http://example.org/1018098#Agent810-26	
Bryant, Willis Rooks, 1892-			Bryant, Willis Rooks, 1892-				Bryant, Willis Rooks, 1892-			Person		http://example.org/1018089#Agent100-11	
Downie, Leonard	n90649425	90	Downie, Leonard				Downie, Leonard			Person		http://example.org/1006746#Agent100-12	
Steinberg, Joseph L			Steinberg, Joseph L				Steinberg, Joseph L			Person		http://example.org/1009620#Agent100-11	
Kostenko, V. K	n82057054	83	Kostenko, V. K				Kostenko, V. K			Person		http://example.org/1095552#Agent100-11	
Shevchenko, Taras, 1814-1861	n79119044	100	Shevchenko, Taras, 1814-1861	n79119044	n79119044	1	Shevchenko, Taras, 1814-1861			Person		http://example.org/1095552#Agent600-20	
Fludd, Robert, 1574-1637	n79151542	100	Fludd, Robert, 1574-1637				Fludd, Robert, 1574-1637			Person		http://example.org/1067799#Agent100-10	
Argiro, Larry	no2002106864	100	Argiro, Larry	no2002106864	no2002106864	1	Argiro, Larry			Person		http://example.org/1084219#Agent100-11	
Fischer, Peter, 1922-2000	no2009136593	100	Fischer, Peter, 1922-2000	no2009136593	no2009136593	1	Fischer, Peter, 1922-2000			Person		http://example.org/1084221#Agent100-12	
Fischer, Peter, 1922-2000	no2009136593	100	Fischer, Peter, 1922-2000	no2009136593	no2009136593	1	Fischer, Peter, 1922-2000			Person		http://example.org/1084222#Agent100-14	
Mika, Nick, 1912-	n50053365	100	Mika, Nick, 1912-	n50053365	n50053365	1	Mika, Nick, 1912-			Person		http://example.org/1007254#Agent100-15	
Mika, Helma, 1924- 			Mika, Helma, 1924- 				Mika, Helma, 1924- 			Person		http://example.org/1007254#Agent700-25	
Williamson, Robert, 1930-			Williamson, Robert, 1930-				Williamson, Robert, 1930-			Person		http://example.org/1084225#Agent100-11	
Hendrickson, Edwin A			Hendrickson, Edwin A				Hendrickson, Edwin A			Person		http://example.org/1084223#Agent100-10	
Toesca, Pietro, 1877-1962	n83197996	100	Toesca, Pietro, 1877-1962	n83197996	n83197996	1	Toesca, Pietro, 1877-1962			Person		http://example.org/1083730#Agent100-10	
Basilica di San Marco (Venice, Italy)	n50055395	100	Basilica di San Marco (Venice, Italy)		n50055395		Basilica di San Marco (Venice, Italy)	n50055395	1	Organization		http://example.org/1083730#Agent610-18	
Forlati, Ferdinando			Forlati, Ferdinando				Forlati, Ferdinando			Person		http://example.org/1083730#Agent700-20	
L'Orange, Hans Peter, 1903-1983	n79100780	100	L'Orange, Hans Peter, 1903-1983	n79100780	n79100780	1	L'Orange, Hans Peter, 1903-1983			Person		http://example.org/1084226#Agent100-13	
Nordhagen, Per Jonas	n85318652	100	Nordhagen, Per Jonas	n85318652	n85318652	0.9523809524	Nordhagen, Per Jonas			Person		http://example.org/1084226#Agent700-25	
Woodbury, Lael J. (Lael Jay), 1927-2013	n84231174	100	Woodbury, Lael J. (Lael Jay), 1927-2013	n84231174	n84231174	1	Woodbury, Lael J. (Lael Jay), 1927-2013			Person		http://example.org/109761#Agent100-14	
Zschoche, Donna A.	n80065518	100	Zschoche, Donna A				Zschoche, Donna A			Person		http://example.org/105907#Agent700-20	
Kautsky, John H., 1922-	n80051563	100	Kautsky, John H., 1922-	n80051563	n80051563	0.8518518519	Kautsky, John H., 1922-			Person		http://example.org/1051252#Agent100-10	
Communist Party of India	n80004215	100	Communist Party of India		n80004215		Communist Party of India	n80004215	0.9583333333	Organization		http://example.org/1051252#Agent610-18	
Promyslov, Vladimir Fedorovich	n80159298	100	Promyslov, Vladimir Fedorovich	n80159298	n80159298	1	Promyslov, Vladimir Fedorovich			Person		http://example.org/1058377#Agent100-12	
Kuper, Yuri, 1940-	n78072203	100	Kuper, Yuri, 1940-	n78072203	n78072203	0.8181818182	Kuper, Yuri, 1940-			Person		http://example.org/108098#Agent100-10	
Díez Macho, Alejandro	n79089209	97	Díez Macho, Alejandro	n79089209	n79089209	1	Díez Macho, Alejandro			Person		http://example.org/1097678#Agent100-10	
Ibn Ezra, Moses, approximately 1060-approximately 1139	n83164115	100	Ibn Ezra, Moses, approximately 1060-approximately 1139	n83164115	n83164115	1	Ibn Ezra, Moses, approximately 1060-approximately 1139			Person		http://example.org/1097678#Agent600-18	
Jaffe, Bernard, 1896-1986	n80004054	100	Jaffe, Bernard, 1896-1986	n80004054	n80004054	1	Jaffe, Bernard, 1896-1986			Person		http://example.org/102022#Agent100-10	
Moseley, H. G. J. (Henry Gwyn Jeffreys), 1887-1915	n50007948	100	Moseley, H. G. J. (Henry Gwyn Jeffreys), 1887-1915	n50007948	n50007948	1	Moseley, H. G. J. (Henry Gwyn Jeffreys), 1887-1915			Person		http://example.org/102022#Agent600-20	
Freud, Sigmund, 1856-1939	n79043849	100	Freud, Sigmund, 1856-1939	n79043849	n79043849	0.9615384615	Freud, Sigmund, 1856-1939			Person		http://example.org/1054565#Agent100-10	
Moses (Biblical leader)	n79058331	100	Moses (Biblical leader)	n79058331	n79058331	0.9583333333	Moses (Biblical leader)			Person		http://example.org/1054565#Agent600-22	
Weiss, John, 1927-	n50051689	100	Weiss, John, 1927-	n50051689	n50051689	0.8181818182	Weiss, John, 1927-			Person		http://example.org/1037869#Agent100-10	
Hess, Moses, 1812-1875	n50038203	100	Hess, Moses, 1812-1875	n50038203	n50038203	1	Hess, Moses, 1812-1875			Person		http://example.org/1037869#Agent600-18	
Seifensieder, Jacob			Seifensieder, Jacob				Seifensieder, Jacob			Person		http://example.org/1026804#Agent100-9	
Mendelssohn, Moses, 1729-1786	n50036977	100	Mendelssohn, Moses, 1729-1786	n50036977	n50036977	0.9666666667	Mendelssohn, Moses, 1729-1786			Person		http://example.org/1026804#Agent600-17	
Forbush, Bliss, 1896-	n86117396	100	Forbush, Bliss, 1896-	n86117396	n86117396	1	Forbush, Bliss, 1896-			Person		http://example.org/1034252#Agent100-11	
Sheppard, Moses	no94021292	100	Sheppard, Moses	no94021292	no94021292	1	Sheppard, Moses			Person		http://example.org/1034252#Agent600-20	
Soyer, Moses, 1899-1974	n50021658	100	Soyer, Moses, 1899-1974	n50021658	n50021658	1	Soyer, Moses, 1899-1974			Person		http://example.org/1085495#Agent100-13	
Werner, Alfred, 1911-1979	n79148949	100	Werner, Alfred, 1911-1979	n79148949	n79148949	0.9615384615	Werner, Alfred, 1911-1979			Person		http://example.org/1085495#Agent700-21	
Soyer, David, 1928-	no2004025068	100	Soyer, David, 1928-	no2004025068	no2004025068	1	Soyer, David, 1928-			Person		http://example.org/1085495#Agent700-22	
Schoenberg, Arnold, 1874-1951	n80032780	100	Schoenberg, Arnold, 1874-1951	n80032780	n80032780	1	Schoenberg, Arnold, 1874-1951			Person		http://example.org/107480#Agent100-10	
Cassidy, Henry Clarence, 1910-	no88000166	81	Cassidy, Henry Clarence, 1910-				Cassidy, Henry Clarence, 1910-			Person		http://example.org/1027167#Agent100-11	
Asch, Sholem, 1880-1957	n79114270	100	Asch, Sholem, 1880-1957				Asch, Sholem, 1880-1957			Person		http://example.org/1097723#Agent100-10	
Schmitz, Siegfried, 1886-1941	nr2002041323	100	Schmitz, Siegfried, 1886-1941	nr2002041323	nr2002041323	1	Schmitz, Siegfried, 1886-1941			Person		http://example.org/1097723#Agent700-18	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1049873#Agent610-19	
Moskovskai︠a︡ gosudarstvennai︠a︡ konservatorii︠a︡ im. P.I. Chaĭkovskogo	n83001180	99	Moskovskai͡a gosudarstvennai͡a konservatorii͡a im. P.I. Chaĭkovskogo		n83001180		Moskovskai͡a gosudarstvennai͡a konservatorii͡a im. P.I. Chaĭkovskogo	n83001180	0.9154929577	Organization		http://example.org/1083450#Agent110-10	
Ginzburg, L. S. (Lev Solomonovich), 1907- 	n83223104	93	Ginzburg, L. S. (Lev Solomonovich), 1907- 	n83223104	n83223104	0.9111111111	Ginzburg, L. S. (Lev Solomonovich), 1907- 			Person		http://example.org/1083450#Agent700-19	
Kotkov, Sergeĭ Ivanovich	n80128929	90	Kotkov, Sergeĭ Ivanovich				Kotkov, Sergeĭ Ivanovich			Person		http://example.org/1075407#Agent100-9	
Lazarev, Viktor Nikitich, 1897-1976	n79064545	100	Lazarev, Viktor Nikitich, 1897-1976	n79064545	n79064545	1	Lazarev, Viktor Nikitich, 1897-1976			Person		http://example.org/1029950#Agent100-12	
Moskovskiĭ gorodskoĭ komitet KPSS	n81085470	97	Moskovskiĭ gorodskoĭ komitet KPSS		n81085470		Moskovskiĭ gorodskoĭ komitet KPSS	n81085470	0.8857142857	Organization		http://example.org/1049875#Agent610-17	
Ponomarev, Anatoliĭ Nikolaevich			Ponomarev, Anatoliĭ Nikolaevich				Ponomarev, Anatoliĭ Nikolaevich			Person		http://example.org/1049875#Agent700-19	
Goncharova, A. A. (Aleksandra Alekseevna)	nr92023335	100	Goncharova, A. A. (Aleksandra Alekseevna)	nr92023335	nr92023335	1	Goncharova, A. A. (Aleksandra Alekseevna)			Person		http://example.org/1084358#Agent700-19	
Gordeev, N. V. (Nikolaĭ Vasilʹevich)	n84042396	98	Gordeev, N. V. (Nikolaĭ Vasilʹevich)	n84042396	n84042396	0.9459459459	Gordeev, N. V. (Nikolaĭ Vasilʹevich)			Person		http://example.org/1084358#Agent700-20	
Tartakovskiĭ, A. A	n87821990	90	Tartakovskiĭ, A. A				Tartakovskiĭ, A. A			Person		http://example.org/1084358#Agent700-21	
Gosudarstvennai͡a Oruzheĭnai͡a palata (Russia)	n82163064		Gosudarstvennai͡a Oruzheĭnai͡a palata (Russia)		n82163064		Gosudarstvennai͡a Oruzheĭnai͡a palata (Russia)	n82163064	0.9166666667	Organization		http://example.org/1084358#Agent710-22	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081806#Agent610-18	
Nasonkina, Lidii͡a Ilʹinichna			Nasonkina, Lidii͡a Ilʹinichna				Nasonkina, Lidii͡a Ilʹinichna			Person		http://example.org/1081801#Agent100-11	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081801#Agent610-20	
Koshman, L. V. (Lidii︠a︡ Vasilʹevna)	n85140132	100	Koshman, L. V. (Lidii͡a Vasilʹevna)	n85140132	n85140132	0.9444444444	Koshman, L. V. (Lidii͡a Vasilʹevna)			Person		http://example.org/1081804#Agent100-10	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081804#Agent610-19	
Sakharov, A. M. (Anatoliĭ Mikhaĭlovich)	n87847166	97	Sakharov, A. M. (Anatoliĭ Mikhaĭlovich)	n87847166	n87847166	0.9024390244	Sakharov, A. M. (Anatoliĭ Mikhaĭlovich)			Person		http://example.org/1081804#Agent700-20	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081802#Agent110-10	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081802#Agent610-19	
Kovnator, R. A.	nr88008262	100	Kovnator, R. A	nr88008262	nr88008262	0.8571428571	Kovnator, R. A			Person		http://example.org/1081802#Agent700-20	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081798#Agent110-10	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081798#Agent610-19	
Sakharov, A. M			Sakharov, A. M				Sakharov, A. M			Person		http://example.org/1081798#Agent700-20	
Shelestov, D. K			Shelestov, D. K				Shelestov, D. K			Person		http://example.org/1081798#Agent700-21	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081805#Agent110-10	
Petrovskiĭ, I. G. (Ivan Georgievich)	n84800737	98	Petrovskiĭ, I. G. (Ivan Georgievich)	n84800737	n84800737	1	Petrovskiĭ, I. G. (Ivan Georgievich)			Person		http://example.org/1081805#Agent700-19	
Tkachenko, Petr Semenovich			Tkachenko, Petr Semenovich				Tkachenko, Petr Semenovich			Person		http://example.org/1081809#Agent100-11	
Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	98	Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova		n80126209		Moskovskiĭ gosudarstvennyĭ universitet im. M.V. Lomonosova	n80126209	1	Organization		http://example.org/1081809#Agent610-20	
Buryshkin, P. A. (Pavel Afanasʹevich), 1887-1953	nr93024637	100	Buryshkin, P. A. (Pavel Afanasʹevich), 1887-1953	nr93024637	nr93024637	1	Buryshkin, P. A. (Pavel Afanasʹevich), 1887-1953			Person		http://example.org/1009610#Agent100-11	
Ilʹin, Mikhail Andreevich, 1903-1981	n81049117	94	Ilʹin, Mikhail Andreevich, 1903-1981	n81049117	n81049117	0.8181818182	Ilʹin, Mikhail Andreevich, 1903-1981			Person		http://example.org/106553#Agent700-24	
Aleksandrov, Alekseĭ Alekseevich	n81078894	85	Aleksandrov, Alekseĭ Alekseevich	n81078894	n81078894	1	Aleksandrov, Alekseĭ Alekseevich			Person		http://example.org/106553#Agent700-25	
Steĭnert, Ė. I	n82093686	86	Steĭnert, Ė. I	n82093686	n82093686	0.9333333333	Steĭnert, Ė. I			Person		http://example.org/106553#Agent700-26	
I͡Uon, Konstantin Fedorovich, 1875-1958	n83231112	100	I͡Uon, Konstantin Fedorovich, 1875-1958	n83231112	n83231112	0.95	I͡Uon, Konstantin Fedorovich, 1875-1958			Person		http://example.org/1086806#Agent100-11	
Bancroft, G. M			Bancroft, G. M				Bancroft, G. M			Person		http://example.org/1033432#Agent100-10	
Whittier, H. O			Whittier, H. O				Whittier, H. O			Person		http://example.org/106293#Agent100-12	
Moss, Franklin Edward			Moss, Franklin Edward				Moss, Franklin Edward			Person		http://example.org/1078747#Agent100-12	
Francis, E. A.	n88020149	100	Francis, E. A				Francis, E. A			Person		http://example.org/1078747#Agent700-24	
