Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Industries utredningsinstitut, Stockholm			Industries utredningsinstitut, Stockholm				Industries utredningsinstitut, Stockholm			Organization		http://example.org/1004091#Agent710-20	
Boalt, Gunnar	n50008602	100	Boalt, Gunnar	n50008602	n50008602	1	Boalt, Gunnar			Person		http://example.org/1003079#Agent100-11	
Holm, Lennart, 1926- 			Holm, Lennart, 1926- 				Holm, Lennart, 1926- 			Person		http://example.org/1003079#Agent700-21	
Lankevich, George J., 1939-	n79138687	100	Lankevich, George J., 1939-	n79138687	n79138687	0.8709677419	Lankevich, George J., 1939-			Person		http://example.org/1061936#Agent100-13	
Johnson, Arthur Menzies, 1921-	n50038938	100	Johnson, Arthur Menzies, 1921-	n50038938	n50038938	0.8823529412	Johnson, Arthur Menzies, 1921-			Person		http://example.org/1007852#Agent100-11	
Supple, Barry	n89116832	100	Supple, Barry	n89116832	n89116832	0.9285714286	Supple, Barry			Person		http://example.org/1007852#Agent700-20	
Institute of Contemporary Art (Boston, Mass.)	n50047073	100	Institute of Contemporary Art (Boston, Mass.)		n50047073		Institute of Contemporary Art (Boston, Mass.)	n50047073	0.9111111111	Organization		http://example.org/102997#Agent710-21	
Massachusetts Institute of Technology. Center for Advanced Visual Studies	n87131268	100	Massachusetts Institute of Technology. Center for Advanced Visual Studies		n87131268		Massachusetts Institute of Technology. Center for Advanced Visual Studies	n87131268	1	Organization		http://example.org/102997#Agent710-22	
Colonial Society of Massachusetts	n81068049	100	Colonial Society of Massachusetts		n81068049		Colonial Society of Massachusetts	n81068049	0.9696969697	Organization		http://example.org/107477#Agent710-21	
Livermore, Robert, 1876-1959			Livermore, Robert, 1876-1959				Livermore, Robert, 1876-1959			Person		http://example.org/1002794#Agent100-12	
Butler, Jeffrey	n50032580	100	Butler, Jeffrey	n50032580	n50032580	1	Butler, Jeffrey			Person		http://example.org/1050230#Agent700-25	
Castagno, A. A. (Alphonso Anthony), 1920-	n89654891	100	Castagno, A. A. (Alphonso Anthony), 1920-	n89654891	n89654891	1	Castagno, A. A. (Alphonso Anthony), 1920- 			Person		http://example.org/1050230#Agent700-26	
Boston University. African Studies Center	n81047425	100	Boston University. African Studies Center		n81047425		Boston University. African Studies Center	n81047425	0.9761904762	Organization		http://example.org/1050230#Agent710-27	
Swift, Lloyd H., 1920-			Swift, Lloyd H., 1920-				Swift, Lloyd H., 1920-			Person		http://example.org/1053488#Agent100-11	
Johnson, Thomas, -1644	n85196297	100	Johnson, Thomas, -1644	n85196297	n85196297	1	Johnson, Thomas, -1644			Person		http://example.org/1055474#Agent100-10	
Johnson, Thomas, -1644	n85196297	100	Johnson, Thomas, -1644	n85196297	n85196297	1	Johnson, Thomas, -1644			Person		http://example.org/1055474#Agent700-22	
Johnson, Thomas, -1644	n85196297	100	Johnson, Thomas, -1644	n85196297	n85196297	1	Johnson, Thomas, -1644			Person		http://example.org/1055474#Agent700-23	
Gilmour, John Scott Lennox, 1906-	n50033420	85	Gilmour, John Scott Lennox, 1906-				Gilmour, John Scott Lennox, 1906-			Person		http://example.org/1055474#Agent700-24	
Moseley, Maynard Fowle, 1918-			Moseley, Maynard Fowle, 1918-				Moseley, Maynard Fowle, 1918-			Person		http://example.org/1007214#Agent100-11	
Purves, William K. (William Kirkwood), 1934-	n82149729	100	Purves, William K. (William Kirkwood), 1934-	n82149729	n82149729	1	Purves, William K. (William Kirkwood), 1934- 			Person		http://example.org/1007214#Agent700-20	
Watson, Godfrey, 1907-	n50021880	100	Watson, Godfrey, 1907-	n50021880	n50021880	1	Watson, Godfrey, 1907-			Person		http://example.org/100603#Agent100-11	
Bothwell, Francis Stewart Hepburn, 5th Earl of, -1624			Bothwell, Francis Stewart Hepburn, 5th Earl of, -1624				Bothwell, Francis Stewart Hepburn, 5th Earl of, -1624			Person		http://example.org/100603#Agent600-19	
Weaver, Warren, 1923-			Weaver, Warren, 1923-				Weaver, Warren, 1923-			Person		http://example.org/1045627#Agent100-13	
United States. Congress	n79006865	100	United States. Congress		n79006865		United States. Congress	n79006865	1	Jurisdiction		http://example.org/1045627#Agent610-22	
Sillery, A. (Anthony)	n50025910	100	Sillery, A. (Anthony)	n50025910	n50025910	1	Sillery, A. (Anthony)			Person		http://example.org/1023817#Agent100-12	
Carpenter, Allan, 1917-	n78095368	89	Carpenter, Allan, 1917-	n78095368	n78095368	0.8518518519	Carpenter, Allan, 1917-			Person		http://example.org/1070354#Agent100-11	
Balow, Tom	n80015661	100	Balow, Tom	n80015661	n80015661	1	Balow, Tom			Person		http://example.org/1070354#Agent700-21	
Beaudoin, Pierrette, 1935-			Beaudoin, Pierrette, 1935-				Beaudoin, Pierrette, 1935-			Person		http://example.org/1037294#Agent100-10	
Couture, Paul, 1930- 			Couture, Paul, 1930- 				Couture, Paul, 1930- 			Person		http://example.org/1037294#Agent700-19	
Conseil régional des loisirs de Québec			Conseil régional des loisirs de Québec				Conseil régional des loisirs de Québec			Organization		http://example.org/1022851#Agent110-10	
Québec (Province). Dept. of Education	n85004738	90	Québec (Province). Dept. of Education				Québec (Province). Dept. of Education			Jurisdiction		http://example.org/1022851#Agent710-20	
Macfall, Haldane, 1860-1928	n50042026	100	Macfall, Haldane, 1860-1928	n50042026	n50042026	1	Macfall, Haldane, 1860-1928			Person		http://example.org/1086151#Agent100-10	
Boucher, François, 1703-1770	n50042112	98	Boucher, François, 1703-1770	n50042112	n50042112	1	Boucher, François, 1703-1770			Person		http://example.org/1086151#Agent600-18	
Menzies, W. G			Menzies, W. G				Menzies, W. G			Person		http://example.org/1086151#Agent700-21	
Boulez, Pierre, 1925-	n50042119	88	Boulez, Pierre, 1925-				Boulez, Pierre, 1925-			Person		http://example.org/1074152#Agent100-14	
Stanley, Richard	nb2009029403	100	Stanley, Richard				Stanley, Richard			Person		http://example.org/1063581#Agent100-9	
Schlesinger, Alfred C. (Alfred Cary), 1900-	nr97020877	94	Schlesinger, Alfred C. (Alfred Cary), 1900-	nr97020877	nr97020877	0.914893617	Schlesinger, Alfred C. (Alfred Cary), 1900-			Person		http://example.org/1090296#Agent100-11	
Craig, Fred W. S.	n50019147	100	Craig, Fred W. S	n50019147	n50019147	0.9411764706	Craig, Fred W. S			Person		http://example.org/1047406#Agent100-14	
Great Britain. Parliament. House of Commons	n79113783	100	Great Britain. Parliament. House of Commons		n79113783		Great Britain. Parliament. House of Commons	n79113783	1	Jurisdiction		http://example.org/1047406#Agent610-23	
IFIP WG 7.2 Conference (1986 : Nice, France)			IFIP WG 7.2 Conference (1986 : Nice, France)				IFIP WG 7.2 Conference (1986 : Nice, France)			Meeting		http://example.org/1001638#Agent111-12	
Zolésio, J.-P	n87892699	95	Zolésio, J.-P	n87892699	n87892699	0.8	Zolésio, J.-P			Person		http://example.org/1001638#Agent700-25	
IFIP WG 7.2 Conference	n87892698	100	IFIP WG 7.2 Conference				IFIP WG 7.2 Conference			Meeting		http://example.org/1001638#Agent711-26	
Silverstein, Martin L., 1939-	no2005066604	100	Silverstein, Martin L., 1939-	no2005066604	no2005066604	0.8787878788	Silverstein, Martin L., 1939-			Person		http://example.org/101553#Agent100-11	
Guthrie, Woody, 1912-1967	n79111488	100	Guthrie, Woody, 1912-1967	n79111488	n79111488	1	Guthrie, Woody, 1912-1967			Person		http://example.org/1083010#Agent100-12	
Guthrie, Woody, 1912-1967	n79111488	100	Guthrie, Woody, 1912-1967	n79111488	n79111488	1	Guthrie, Woody, 1912-1967			Person		http://example.org/1083010#Agent600-20	
Going, Allen Johnston, 1917-	n91098138	100	Going, Allen Johnston, 1917-	n91098138	n91098138	1	Going, Allen Johnston, 1917-			Person		http://example.org/1046875#Agent100-11	
Bourdelle, Emile Antoine, 1861-1929	n50042128	100	Bourdelle, Emile Antoine, 1861-1929	n50042128	n50042128	0.9714285714	Bourdelle, Emile Antoine, 1861-1929			Person		http://example.org/1083918#Agent100-10	
Descargues, Pierre	n50001757	100	Descargues, Pierre	n50001757	n50001757	0.9473684211	Descargues, Pierre			Person		http://example.org/1083918#Agent700-18	
Sauercracker, Johanna			Sauercracker, Johanna				Sauercracker, Johanna			Person		http://example.org/1042694#Agent100-11	
Bourget, Paul, 1852-1935	n50042142	100	Bourget, Paul, 1852-1935	n50042142	n50042142	0.96	Bourget, Paul, 1852-1935			Person		http://example.org/1042694#Agent600-21	
François, Rémy Joseph, 1903-			François, Rémy Joseph, 1903-				François, Rémy Joseph, 1903-			Person		http://example.org/1093759#Agent100-11	
McGurria, James			McGurria, James				McGurria, James			Person		http://example.org/1076746#Agent100-13	
Cockran, William Bourke, 1854-1923	n86812656	100	Cockran, William Bourke, 1854-1923	n86812656	n86812656	1	Cockran, William Bourke, 1854-1923			Person		http://example.org/1076746#Agent600-22	
Bourne, John C.	n88068449	100	Bourne, John C	n88068449	n88068449	0.9333333333	Bourne, John C			Person		http://example.org/1007169#Agent100-12	
Great Western Railway (Great Britain)	n80077889	100	Great Western Railway (Great Britain)		n80077889		Great Western Railway (Great Britain)	n80077889	1	Organization		http://example.org/1007169#Agent610-22	
Folliet, Joseph	n50002612	100	Folliet, Joseph	n50002612	n50002612	1	Folliet, Joseph			Person		http://example.org/1024375#Agent100-10	
Barsanti, Rena A			Barsanti, Rena A				Barsanti, Rena A			Person		http://example.org/1077592#Agent100-10	
Bowstead, William, -1935	n85283733	100	Bowstead, William, -1935				Bowstead, William, -1935			Person		http://example.org/108880#Agent100-9	
Griew, Edward	n83012110	100	Griew, Edward	n83012110	n83012110	1	Griew, Edward			Person		http://example.org/108880#Agent700-21	
Smythe, John, Sir, approximately 1534-1607	nr93009611	100	Smythe, John, Sir, approximately 1534-1607	nr93009611	nr93009611	1	Smythe, John, Sir, approximately 1534-1607			Person		http://example.org/1075911#Agent700-21	
Heath, E. G. (Ernest Gerald)	n50025638	100	Heath, E. G. (Ernest Gerald)	n50025638	n50025638	0.9642857143	Heath, E. G. (Ernest Gerald)			Person		http://example.org/1075911#Agent700-22	
Barwick, Humphrey	nr93000800		Barwick, Humphrey	nr93000800	nr93000800	0.8823529412	Barwick, Humphrey			Person		http://example.org/1075911#Agent700-23	
Young, David, 1936-	n79056476	100	Young, David, 1936-	n79056476	n79056476	1	Young, David, 1936-			Person		http://example.org/1003874#Agent100-13	
Hinkson, Jim	no97051502	100	Hinkson, Jim	no97051502	no97051502	1	Hinkson, Jim			Person		http://example.org/1080363#Agent100-13	
King, Harry	n82221324	100	King, Harry				King, Harry			Person		http://example.org/1034856#Agent100-16	
King, Harry	n82221324	100	King, Harry				King, Harry			Person		http://example.org/1034856#Agent600-25	
Chambliss, William J.	n50035712	100	Chambliss, William J	n50035712	n50035712	0.9523809524	Chambliss, William J			Person		http://example.org/1034856#Agent700-26	
Heaney, Seamus, 1939-2013	n79099140	100	Heaney, Seamus, 1939-2013	n79099140	n79099140	0.9615384615	Heaney, Seamus, 1939-2013			Person		http://example.org/1008774#Agent100-9	
Cruse, Amy, 1870-1951	n50018543	100	Cruse, Amy, 1870-1951	n50018543	n50018543	1	Cruse, Amy, 1870-1951			Person		http://example.org/1027147#Agent100-10	
Le Mesurier, Lilian, Mrs			Le Mesurier, Lilian, Mrs				Le Mesurier, Lilian, Mrs			Person		http://example.org/1035832#Agent100-11	
Walker, Rowland, 1876-			Walker, Rowland, 1876-				Walker, Rowland, 1876-			Person		http://example.org/1069260#Agent100-9	
Hanley, James, 1897-1985	n78095425	100	Hanley, James, 1897-1985	n78095425	n78095425	1	Hanley, James, 1897-1985			Person		http://example.org/1049035#Agent100-9	
Haluzický, Bohumil, 1879-			Haluzický, Bohumil, 1879-				Haluzický, Bohumil, 1879-			Person		http://example.org/1095754#Agent100-10	
Němcová, Božena, 1820-1862	n50002767	93	Němcová, Božena, 1820-1862	n50002767	n50002767	0.962962963	Němcová, Božena, 1820-1862			Person		http://example.org/1095754#Agent600-19	
Otruba, Mojmír	n86139690	96	Otruba, Mojmír	n86139690	n86139690	0.9333333333	Otruba, Mojmír			Person		http://example.org/1095755#Agent100-10	
Němcová, Božena, 1820-1862	n50002767	93	Němcová, Božena, 1820-1862	n50002767	n50002767	0.962962963	Němcová, Božena, 1820-1862			Person		http://example.org/1095755#Agent600-19	
Parkes, E. W. (Edward Walter), 1926-	n85807568	100	Parkes, E. W. (Edward Walter), 1926-	n85807568	n85807568	1	Parkes, E. W. (Edward Walter), 1926-			Person		http://example.org/1072917#Agent100-11	
Kaczkowski, Zygmunt, 1825-1896	no94021302	100	Kaczkowski, Zygmunt, 1825-1896	no94021302	no94021302	1	Kaczkowski, Zygmunt, 1825-1896			Person		http://example.org/1097074#Agent100-10	
Kraszewski, Józef Ignacy, 1812-1887	n50044016	98	Kraszewski, Józef Ignacy, 1812-1887	n50044016	n50044016	0.9722222222	Kraszewski, Józef Ignacy, 1812-1887			Person		http://example.org/1097227#Agent100-10	
Bolesław I, King of Poland, 967-1025	n85300858	90	Bolesław I, King of Poland, 967-1025	n85300858	n85300858	0.8372093023	Bolesław I, King of Poland, 967-1025			Person		http://example.org/1097227#Agent600-19	
Baur, John I. H. (John Ireland Howe), 1909-1987	n50005457	100	Baur, John I. H. (John Ireland Howe), 1909-1987	n50005457	n50005457	1	Baur, John I. H. (John Ireland Howe), 1909-1987			Person		http://example.org/1085505#Agent100-10	
Tomlin, Bradley Walker, 1899-1953	no2014151820	100	Tomlin, Bradley Walker, 1899-1953	no2014151820	no2014151820	1	Tomlin, Bradley Walker, 1899-1953			Person		http://example.org/1085505#Agent600-18	
Whitney Museum of American Art	n79032811	100	Whitney Museum of American Art		n79032811		Whitney Museum of American Art	n79032811	0.9333333333	Organization		http://example.org/1085505#Agent710-19	
Jephson, Robert, 1736-1803	n80019581	100	Jephson, Robert, 1736-1803	n80019581	n80019581	1	Jephson, Robert, 1736-1803			Person		http://example.org/1012005#Agent100-10	
Zelinsky, Hartmut	n81032143	100	Zelinsky, Hartmut	n81032143	n81032143	1	Zelinsky, Hartmut			Person		http://example.org/1080627#Agent100-10	
Hofmannsthal, Hugo von, 1874-1929	n79072867	100	Hofmannsthal, Hugo von, 1874-1929	n79072867	n79072867	0.9411764706	Hofmannsthal, Hugo von, 1874-1929			Person		http://example.org/1080627#Agent600-21	
Annambhaṭṭa, 17th century			Annambhaṭṭa, 17th century				Annambhaṭṭa, 17th century			Person		http://example.org/1047705#Agent100-9	
Rama Sastri, P. S	no94003267	88	Rama Sastri, P. S				Rama Sastri, P. S			Person		http://example.org/1047705#Agent700-19	
Besant, Annie, 1847-1933	n50011124	100	Besant, Annie, 1847-1933	n50011124	n50011124	0.96	Besant, Annie, 1847-1933			Person		http://example.org/1056663#Agent100-9	
Cuppiramaṇiyam, Ka.	n79061955	97	Cuppiramaṇiyam, Ka				Cuppiramaṇiyam, Ka			Person		http://example.org/101275#Agent100-11	
Dale, Kathleen, 1896-1984	no93007097	100	Dale, Kathleen, 1896-1984	no93007097	no93007097	1	Dale, Kathleen, 1896-1984			Person		http://example.org/1047378#Agent100-11	
Brahms, Johannes, 1833-1897	n79077221	100	Brahms, Johannes, 1833-1897				Brahms, Johannes, 1833-1897			Person		http://example.org/1047378#Agent600-20	
James, Burnett	n50028955	100	James, Burnett				James, Burnett			Person		http://example.org/1082493#Agent100-15	
Brahms, Johannes, 1833-1897	n79077221	100	Brahms, Johannes, 1833-1897				Brahms, Johannes, 1833-1897			Person		http://example.org/1082493#Agent600-24	
Keys, Ivor Christopher Banfield			Keys, Ivor Christopher Banfield				Keys, Ivor Christopher Banfield			Person		http://example.org/1052610#Agent100-13	
Brahms, Johannes, 1833-1897	n79077221	100	Brahms, Johannes, 1833-1897				Brahms, Johannes, 1833-1897			Person		http://example.org/1052610#Agent600-22	
Browne, P. A. (Philip Austin)	no98133559	100	Browne, P. A. (Philip Austin)	no98133559	no98133559	1	Browne, P. A. (Philip Austin)			Person		http://example.org/1078170#Agent100-12	
Brahms, Johannes, 1833-1897	n79077221	100	Brahms, Johannes, 1833-1897				Brahms, Johannes, 1833-1897			Person		http://example.org/1078170#Agent600-20	
Birman, Joan S., 1927-	n79142719	100	Birman, Joan S., 1927-	n79142719	n79142719	0.8461538462	Birman, Joan S., 1927-			Person		http://example.org/101094#Agent100-11	
Goldish, Louis Harvey			Goldish, Louis Harvey				Goldish, Louis Harvey			Person		http://example.org/1067471#Agent100-11	
American Foundation for the Blind	n79049313	100	American Foundation for the Blind		n79049313		American Foundation for the Blind	n79049313	0.9393939394	Organization		http://example.org/1067471#Agent710-20	
International Symposium on Brain and Intelligence: the Ecology of Human Development, 1st, University of Miami, 1971			International Symposium on Brain and Intelligence: the Ecology of Human Development, 1st, University of Miami, 1971				International Symposium on Brain and Intelligence: the Ecology of Human Development, 1st, University of Miami, 1971			Meeting		http://example.org/1015756#Agent111-12	
Richardson, Frederick, 1926-	no97055732	100	Richardson, Frederick, 1926-	no97055732	no97055732	1	Richardson, Frederick, 1926-			Person		http://example.org/1015756#Agent700-21	
Barondes, Samuel H., 1933-	n92098826	100	Barondes, Samuel H., 1933-	n92098826	n92098826	0.8666666667	Barondes, Samuel H., 1933-			Person		http://example.org/1015756#Agent700-22	
University of Miami	n79041995	100	University of Miami		n79041995		University of Miami	n79041995	0.95	Organization		http://example.org/1015756#Agent710-23	
Bachelard, H. S.	n80109139	100	Bachelard, H. S	n80109139	n80109139	0.9375	Bachelard, H. S			Person		http://example.org/1073330#Agent100-11	
Haywood, H. Carl, 1931-	n80153141	100	Haywood, H. Carl, 1931- 	n80153141	n80153141	0.8518518519	Haywood, H. Carl, 1931- 			Person		http://example.org/1071593#Agent700-21	
George Peabody College for Teachers	n80125031	100	George Peabody College for Teachers		n80125031		George Peabody College for Teachers	n80125031	1	Organization		http://example.org/1071593#Agent710-22	
Southern Regional Education Board	n79105837	100	Southern Regional Education Board		n79105837		Southern Regional Education Board	n79105837	1	Organization		http://example.org/1071593#Agent710-23	
Research Policy Program			Research Policy Program				Research Policy Program			Organization		http://example.org/1003184#Agent110-10	
Jakoubek, B			Jakoubek, B				Jakoubek, B			Person		http://example.org/1029172#Agent100-10	
International Science School for High School Students. 15th, University of Sydney, 1972			International Science School for High School Students. 15th, University of Sydney, 1972				International Science School for High School Students. 15th, University of Sydney, 1972			Meeting		http://example.org/1070125#Agent111-10	
Adey, W. Ross	n50037568	100	Adey, W. Ross	n50037568	n50037568	1	Adey, W. Ross			Person		http://example.org/1070125#Agent700-22	
University of Sydney	n79042231	100	University of Sydney		n79042231		University of Sydney	n79042231	0.9523809524	Organization		http://example.org/1070125#Agent710-23	
