Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Senart, E. (Emile), 1847-1928	n90631397	100	Senart, E. (Emile), 1847-1928	n90631397	n90631397	1	Senart, E. (Emile), 1847-1928			Person		http://example.org/1098188#Agent700-21	
Plassart, André	no2005049896	96	Plassart, André	no2005049896	no2005049896	0.9375	Plassart, André			Person		http://example.org/1068188#Agent100-12	
Branden, Albertus van den, 1911-	no2009032951	100	Branden, Albertus van den, 1911-	no2009032951	no2009032951	0.9393939394	Branden, Albertus van den, 1911-			Person		http://example.org/1098083#Agent100-10	
Chararas, C. (Constantin)	n83204102	100	Chararas, C. (Constantin)	n83204102	n83204102	1	Chararas, C. (Constantin)			Person		http://example.org/1075593#Agent100-9	
Ehrmann, Gilles, 1928-	n94023512	100	Ehrmann, Gilles, 1928-	n94023512	n94023512	1	Ehrmann, Gilles, 1928-			Person		http://example.org/1080877#Agent100-10	
Labarrère, André, 1928-	n84013628	95	Labarrère, André, 1928-	n84013628	n84013628	0.8333333333	Labarrère, André, 1928-			Person		http://example.org/1071091#Agent100-15	
Zeller, Gaston	nr89003211	100	Zeller, Gaston	nr89003211	nr89003211	1	Zeller, Gaston			Person		http://example.org/1048458#Agent100-11	
Ponteil, Félix	nr2005004676	96	Ponteil, Félix	nr2005004676	nr2005004676	0.9333333333	Ponteil, Félix			Person		http://example.org/1047627#Agent100-11	
Mousnier, Roland	n50006691	100	Mousnier, Roland	n50006691	n50006691	1	Mousnier, Roland			Person		http://example.org/1061613#Agent100-12	
Godechot, Jacques Léon, 1907-1989	n50033622	98	Godechot, Jacques Léon, 1907-1989	n50033622	n50033622	1	Godechot, Jacques Léon, 1907-1989			Person		http://example.org/1047632#Agent100-11	
Godechot, Jacques Léon, 1907-1989	n50033622	98	Godechot, Jacques Léon, 1907-1989	n50033622	n50033622	1	Godechot, Jacques Léon, 1907-1989			Person		http://example.org/1047631#Agent100-11	
Bastide, Charles, 1875-	nr93000441	100	Bastide, Charles, 1875-	nr93000441	nr93000441	1	Bastide, Charles, 1875-			Person		http://example.org/1047257#Agent100-11	
L'Huillier, Fernand, 1905-	n85309856	100	L'Huillier, Fernand, 1905-	n85309856	n85309856	1	L'Huillier, Fernand, 1905-			Person		http://example.org/1053839#Agent100-11	
Cuq, Edouard	n84045675	100	Cuq, Edouard	n84045675	n84045675	1	Cuq, Edouard			Person		http://example.org/1012235#Agent100-10	
Leduc, Michel	n81087150	100	Leduc, Michel				Leduc, Michel			Person		http://example.org/1018523#Agent100-11	
Perin, François	n88669035	96	Perin, François	n88669035	n88669035	1	Perin, François			Person		http://example.org/1051361#Agent100-10	
Đăng Phuʻoʻng Nghi			Đăng Phuʻoʻng Nghi				Đăng Phuʻoʻng Nghi			Person		http://example.org/1006243#Agent100-12	
Fourrier, Charles	no94042544	100	Fourrier, Charles	no94042544	no94042544	1	Fourrier, Charles			Person		http://example.org/1058575#Agent100-11	
Houde, Fernand			Houde, Fernand				Houde, Fernand			Person		http://example.org/1056273#Agent100-11	
Sachs, Curt, 1881-1959	n50015225	100	Sachs, Curt, 1881-1959	n50015225	n50015225	0.9565217391	Sachs, Curt, 1881-1959			Person		http://example.org/1083082#Agent100-11	
Musée de l'homme (Muséum national d'histoire naturelle)	n50055344	98	Musée de l'homme (Muséum national d'histoire naturelle)		n50055344		Musée de l'homme (Muséum national d'histoire naturelle)	n50055344	1	Organization		http://example.org/1083082#Agent710-22	
Roy, Paul-Emile, 1928-	n90673533	100	Roy, Paul-Emile, 1928-	n90673533	n90673533	0.9545454545	Roy, Paul-Emile, 1928-			Person		http://example.org/1024252#Agent100-10	
Grimal, Pierre, 1912-1996	n50031652	100	Grimal, Pierre, 1912-1996	n50031652	n50031652	1	Grimal, Pierre, 1912-1996			Person		http://example.org/1091957#Agent100-10	
Propertius, Sextus	n79042233	100	Propertius, Sextus	n79042233	n79042233	1	Propertius, Sextus			Person		http://example.org/1091957#Agent600-18	
Schmill, Erick	no95003704	100	Schmill, Erick	no95003704	no95003704	1	Schmill, Erick			Person		http://example.org/1019218#Agent100-11	
Organisation for European Economic Co-operation. Library			Organisation for European Economic Co-operation. Library				Organisation for European Economic Co-operation. Library			Organization		http://example.org/1070473#Agent110-11	
Tarr, Raïssa	n50008711	95	Tarr, Raïssa	n50008711	n50008711	0.8461538462	Tarr, Raïssa			Person		http://example.org/1070473#Agent700-23	
Organisation for Economic Co-operation and Development. Library	n85021842	100	Organisation for Economic Co-operation and Development. Library		n85021842		Organisation for Economic Co-operation and Development. Library	n85021842	1	Organization		http://example.org/1070473#Agent810-25	
Université de Montréal. Association des diplômés			Université de Montréal. Association des diplômés				Université de Montréal. Association des diplômés			Organization		http://example.org/1067819#Agent110-12	
Mohand ou Mohand, 1840?-1906			Mohand ou Mohand, 1840?-1906				Mohand ou Mohand, 1840?-1906			Person		http://example.org/1098620#Agent100-10	
Mammeri, Mouloud, 1917-1989	n83069555	100	Mammeri, Mouloud, 1917-1989	n83069555	n83069555	1	Mammeri, Mouloud, 1917-1989			Person		http://example.org/1098620#Agent700-18	
Fortin, Joseph Henri, 1902-			Fortin, Joseph Henri, 1902-				Fortin, Joseph Henri, 1902-			Person		http://example.org/1064573#Agent100-11	
Saint-Balmon, Alberte Barbe d'Ernecourt, comtesse de, 1608 approximately -1660			Saint-Balmon, Alberte Barbe d'Ernecourt, comtesse de, 1608 approximately -1660				Saint-Balmon, Alberte Barbe d'Ernecourt, comtesse de, 1608 approximately -1660			Person		http://example.org/1005189#Agent100-9	
Labonne, Henry, 1857-	no89003381	94	Labonne, Henry, 1857-				Labonne, Henry, 1857-			Person		http://example.org/1011543#Agent100-9	
Rabelais, François, approximately 1490-1553?	n79088892	99	Rabelais, François, approximately 1490-1553?	n79088892	n79088892	1	Rabelais, François, approximately 1490-1553?			Person		http://example.org/1011543#Agent700-17	
Jesuits	n79046634	100	Jesuits		n79046634		Jesuits	n79046634	1	Organization		http://example.org/100449#Agent610-17	
Lecompte, Édouard, 1856-1929	no00000442	98	Lecompte, Édouard, 1856-1929	no00000442	no00000442	1	Lecompte, Édouard, 1856-1929			Person		http://example.org/1028824#Agent100-11	
Jesuits	n79046634	100	Jesuits		n79046634		Jesuits	n79046634	1	Organization		http://example.org/1028824#Agent610-20	
Catholic Church	n79041716	100	Catholic Church				Catholic Church			Organization		http://example.org/1028824#Agent610-21	
Biron, Clairette			Biron, Clairette				Biron, Clairette			Person		http://example.org/1031071#Agent100-13	
Hébert, René			Hébert, René				Hébert, René			Person		http://example.org/1031071#Agent700-24	
Adhémar, Jean	n50037570	96	Adhémar, Jean	n50037570	n50037570	1	Adhémar, Jean			Person		http://example.org/1080862#Agent100-10	
Barthe, Marie-Cécile	nr2001027538	97	Barthe, Marie-Cécile	nr2001027538	nr2001027538	0.9523809524	Barthe, Marie-Cécile			Person		http://example.org/1080862#Agent700-21	
Bibliothèque nationale (France)	n79046293	98	Bibliothèque nationale (France)		n79046293		Bibliothèque nationale (France)	n79046293	1	Organization		http://example.org/1080862#Agent710-22	
Bias, Camille			Bias, Camille				Bias, Camille			Person		http://example.org/1015457#Agent100-9	
Monet, Henri			Monet, Henri				Monet, Henri			Person		http://example.org/1015457#Agent700-19	
Bataille, Michel, 1926-	n50025779	100	Bataille, Michel, 1926-	n50025779	n50025779	1	Bataille, Michel, 1926-			Person		http://example.org/1006684#Agent100-10	
Attal, Robert	n81138740	100	Attal, Robert	n81138740	n81138740	1	Attal, Robert			Person		http://example.org/1076139#Agent100-12	
Cercle juif de langue française (Montréal, Qué.)			Cercle juif de langue française (Montréal, Qué.)				Cercle juif de langue française (Montréal, Qué.)			Organization		http://example.org/1038100#Agent710-24	
Toussenel, A. (Alphonse), 1803-1885	n87150034	100	Toussenel, A. (Alphonse), 1803-1885	n87150034	n87150034	1	Toussenel, A. (Alphonse), 1803-1885			Person		http://example.org/1026541#Agent100-11	
Byl, Raymond			Byl, Raymond				Byl, Raymond			Person		http://example.org/1050568#Agent100-10	
Université libre de Bruxelles. Faculté de philosophie et lettres	n80125713	98	Université libre de Bruxelles. Faculté de philosophie et lettres		n80125713		Université libre de Bruxelles. Faculté de philosophie et lettres	n80125713	1	Organization		http://example.org/1050568#Agent810-19	
Bèze, Théodore de, 1519-1605	n50011153	96	Bèze, Théodore de, 1519-1605	n50011153	n50011153	0.9310344828	Bèze, Théodore de, 1519-1605			Person		http://example.org/1092104#Agent100-10	
Machard, Alexandre			Machard, Alexandre				Machard, Alexandre			Person		http://example.org/1092104#Agent700-19	
Ducat, Jean	n86854186	100	Ducat, Jean	n86854186	n86854186	1	Ducat, Jean			Person		http://example.org/1084779#Agent100-11	
Karditsa, Greece (Attica and Boetia) Sanctuary of Apollo Ptous			Karditsa, Greece (Attica and Boetia) Sanctuary of Apollo Ptous				Karditsa, Greece (Attica and Boetia) Sanctuary of Apollo Ptous			Organization		http://example.org/1084779#Agent610-19	
Matheolus, -approximately 1320			Matheolus, -approximately 1320				Matheolus, -approximately 1320			Person		http://example.org/1048079#Agent100-10	
Matheolus, -approximately 1320			Matheolus, -approximately 1320				Matheolus, -approximately 1320			Person		http://example.org/1048079#Agent600-19	
Le Fèvre, Jehan de Ressons, 14th century			Le Fèvre, Jehan de Ressons, 14th century				Le Fèvre, Jehan de Ressons, 14th century			Person		http://example.org/1048079#Agent600-20	
Le Fèvre, Jehan de Ressons, 14th century			Le Fèvre, Jehan de Ressons, 14th century				Le Fèvre, Jehan de Ressons, 14th century			Person		http://example.org/1048079#Agent700-21	
Le Fèvre, Jehan, de Ressons, 14th century			Le Fèvre, Jehan, de Ressons, 14th century				Le Fèvre, Jehan, de Ressons, 14th century			Person		http://example.org/1048079#Agent700-22	
Hamel, A. G. van (Anton Gerard), 1842-1907	no2010113017	100	Hamel, A. G. van (Anton Gerard), 1842-1907	no2010113017	no2010113017	0.9761904762	Hamel, A. G. van (Anton Gerard), 1842-1907			Person		http://example.org/1048079#Agent700-23	
Oziol, Th. J			Oziol, Th. J				Oziol, Th. J			Person		http://example.org/1019181#Agent100-11	
Pouilloux, Jean	n81068991	100	Pouilloux, Jean	n81068991	n81068991	1	Pouilloux, Jean			Person		http://example.org/1019181#Agent700-22	
Arrivé, Michel	n80098742	96	Arrivé, Michel	n80098742	n80098742	1	Arrivé, Michel			Person		http://example.org/10398#Agent100-10	
Jarry, Alfred, 1873-1907	n79145397	100	Jarry, Alfred, 1873-1907	n79145397	n79145397	0.96	Jarry, Alfred, 1873-1907			Person		http://example.org/10398#Agent600-19	
Université de Paris X: Nanterre	n79129792	98	Université de Paris X: Nanterre		n79129792		Université de Paris X: Nanterre	n79129792	1	Organization		http://example.org/10398#Agent810-20	
Blanchard, Gérard	n82093831	97	Blanchard, Gérard	n82093831	n82093831	1	Blanchard, Gérard			Person		http://example.org/1089131#Agent700-18	
Meillet, A. (Antoine), 1866-1936	n50019617	100	Meillet, A. (Antoine), 1866-1936	n50019617	n50019617	1	Meillet, A. (Antoine), 1866-1936			Person		http://example.org/1089483#Agent100-11	
Penard, Jean Marie			Penard, Jean Marie				Penard, Jean Marie			Person		http://example.org/1065178#Agent100-10	
Bourassa, Henri, 1868-1952	nr88006633	100	Bourassa, Henri, 1868-1952	nr88006633	nr88006633	1	Bourassa, Henri, 1868-1952			Person		http://example.org/1065178#Agent700-20	
Strevens, Peter	n50011480	100	Strevens, Peter	n50011480	n50011480	0.9375	Strevens, Peter			Person		http://example.org/1092193#Agent100-11	
Council of Europe. Council for Cultural Co-operation	n81126866	100	Council of Europe. Council for Cultural Co-operation		n81126866		Council of Europe. Council for Cultural Co-operation	n81126866	1	Organization		http://example.org/1092193#Agent710-22	
Houlmann, Henri			Houlmann, Henri				Houlmann, Henri			Person		http://example.org/1091778#Agent100-10	
Bataille, Georges, 1897-1962	n50025778	100	Bataille, Georges, 1897-1962	n50025778	n50025778	0.9655172414	Bataille, Georges, 1897-1962			Person		http://example.org/1080870#Agent100-10	
Du Berger, Jean, 1933-	n89655010	100	Du Berger, Jean, 1933-	n89655010	n89655010	1	Du Berger, Jean, 1933-			Person		http://example.org/1015908#Agent100-10	
Université Laval	n79079399	97	Université Laval		n79079399		Université Laval	n79079399	1	Organization		http://example.org/1015908#Agent710-22	
Saffarí, Kokab			Saffarí, Kokab				Saffarí, Kokab			Person		http://example.org/1055397#Agent100-13	
Funck-Brentano, Frantz, 1862-1947	n85326345	100	Funck-Brentano, Frantz, 1862-1947	n85326345	n85326345	1	Funck-Brentano, Frantz, 1862-1947			Person		http://example.org/1035612#Agent100-10	
Courcelle, Pierre Paul, 1912-	n50017639	81	Courcelle, Pierre Paul, 1912-				Courcelle, Pierre Paul, 1912-			Person		http://example.org/1090243#Agent100-11	
Courcelle, Pierre Paul, 1912-	n50017639	81	Courcelle, Pierre Paul, 1912-				Courcelle, Pierre Paul, 1912-			Person		http://example.org/1090244#Agent100-10	
Deroy, Louis	n85806881	100	Deroy, Louis	n85806881	n85806881	0.9230769231	Deroy, Louis			Person		http://example.org/1019458#Agent100-13	
Brière, Germain, 1923-	n81028340	81	Brière, Germain, 1923-				Brière, Germain, 1923-			Person		http://example.org/1011621#Agent100-10	
Université de Montréal. Faculté de droit	n80132124	96	Université de Montréal. Faculté de droit				Université de Montréal. Faculté de droit			Organization		http://example.org/1011621#Agent710-23	
Eekhoud, Georges, 1854-1927	n84803273	100	Eekhoud, Georges, 1854-1927	n84803273	n84803273	1	Eekhoud, Georges, 1854-1927			Person		http://example.org/1036097#Agent100-11	
Pruystinck, Éloi, -1544	n2011011846	97	Pruystinck, Éloi, -1544	n2011011846	n2011011846	0.9166666667	Pruystinck, Éloi, -1544			Person		http://example.org/1036097#Agent600-20	
Sherburne, Zoa	n50023057	100	Sherburne, Zoa	n50023057	n50023057	1	Sherburne, Zoa			Person		http://example.org/1036079#Agent100-10	
Picon, Gaëtan	n50019731	96	Picon, Gaëtan	n50019731	n50019731	1	Picon, Gaëtan			Person		http://example.org/1080714#Agent100-10	
Grasset, J. (Joseph), 1849-1918	nr2001018306	100	Grasset, J. (Joseph), 1849-1918	nr2001018306	nr2001018306	1	Grasset, J. (Joseph), 1849-1918			Person		http://example.org/1055842#Agent100-10	
Le Dantec, Félix Alexandre, 1869-1917	n81110675	99	Le Dantec, Félix Alexandre, 1869-1917	n81110675	n81110675	1	Le Dantec, Félix Alexandre, 1869-1917			Person		http://example.org/1049561#Agent100-9	
Grandjouan, Jacques Olivier	n90713554	100	Grandjouan, Jacques Olivier	n90713554	n90713554	0.962962963	Grandjouan, Jacques Olivier			Person		http://example.org/1092927#Agent100-11	
Nicole	no00036130	100	Nicole				Nicole			Person		http://example.org/1008442#Agent100-10	
Renou, Louis, 1896-1966	n80086459	100	Renou, Louis, 1896-1966	n80086459	n80086459	0.9583333333	Renou, Louis, 1896-1966			Person		http://example.org/1098803#Agent100-10	
Tailhade, Laurent, 1854-1919	n82116360	100	Tailhade, Laurent, 1854-1919	n82116360	n82116360	1	Tailhade, Laurent, 1854-1919			Person		http://example.org/1047708#Agent100-9	
Samuel Lajeunesse, Odile			Samuel Lajeunesse, Odile				Samuel Lajeunesse, Odile			Person		http://example.org/1003723#Agent100-11	
Ventura, Jordi, 1932-	n79027116	100	Ventura, Jordi, 1932-	n79027116	n79027116	1	Ventura, Jordi, 1932-			Person		http://example.org/1089485#Agent100-11	
Martínez Ferrando, Jesús Ernesto	n80149551	97	Martínez Ferrando, Jesús Ernesto	n80149551	n80149551	1	Martínez Ferrando, Jesús Ernesto			Person		http://example.org/1094932#Agent100-10	
Liard, Louis, 1846-1917	n88225670	100	Liard, Louis, 1846-1917	n88225670	n88225670	1	Liard, Louis, 1846-1917			Person		http://example.org/1079721#Agent100-9	
Lemaire, André	n84079118	96	Lemaire, André				Lemaire, André			Person		http://example.org/1064301#Agent100-10	
Poirel, Jacques François			Poirel, Jacques François				Poirel, Jacques François			Person		http://example.org/1043156#Agent100-11	
France	n79006404	100	France				France			Jurisdiction		http://example.org/1043156#Agent710-21	
Québec (Province)			Québec (Province)				Québec (Province)			Jurisdiction		http://example.org/1001153#Agent110-11	
Vailiancourt, Gérard			Vailiancourt, Gérard				Vailiancourt, Gérard			Person		http://example.org/1001153#Agent700-20	
Cusson, Gilles, 1927-2003	n85233879	100	Cusson, Gilles, 1927-2003	n85233879	n85233879	1	Cusson, Gilles, 1927-2003			Person		http://example.org/1007290#Agent100-10	
Hamel, Paul, 1927-			Hamel, Paul, 1927-				Hamel, Paul, 1927-			Person		http://example.org/1007290#Agent700-18	
Bouton, André	no99046847	96	Bouton, André	no99046847	no99046847	1	Bouton, André			Person		http://example.org/1031857#Agent100-11	
Freemasons Maine, France			Freemasons Maine, France				Freemasons Maine, France			Organization		http://example.org/1031857#Agent610-19	
Gratton, Philippe, 1942-			Gratton, Philippe, 1942-				Gratton, Philippe, 1942-			Person		http://example.org/1000728#Agent100-11	
Jullien, Claude-François, 1935-	nr2002039605	98	Jullien, Claude-François, 1935-	nr2002039605	nr2002039605	0.9677419355	Jullien, Claude-François, 1935-			Person		http://example.org/1058560#Agent100-11	
Fargier, Marie-Odile	n88649213	100	Fargier, Marie-Odile	n88649213	n88649213	0.9523809524	Fargier, Marie-Odile			Person		http://example.org/1058560#Agent700-21	
Lesly, Philip, 1918-	n79052209	100	Lesly, Philip, 1918-	n79052209	n79052209	0.8333333333	Lesly, Philip, 1918-			Person		http://example.org/1024400#Agent700-23	
Aszling, Richard A., 1914-			Aszling, Richard A., 1914-				Aszling, Richard A., 1914-			Person		http://example.org/1024400#Agent700-24	
