Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Garrison, Karl C. (Karl Claudius), 1900-	n50016974	100	Garrison, Karl C. (Karl Claudius), 1900-				Garrison, Karl C. (Karl Claudius), 1900-			Person		http://example.org/1079195#Agent100-12	
Garrison, Karl C. (Karl Claudius), 1900-	n50016974	100	Garrison, Karl C. (Karl Claudius), 1900-				Garrison, Karl C. (Karl Claudius), 1900-			Person		http://example.org/1079195#Agent700-22	
Burtt, Harold E. (Harold Ernest), 1890-	n88671374	100	Burtt, Harold E. (Harold Ernest), 1890-	n88671374	n88671374	1	Burtt, Harold E. (Harold Ernest), 1890-			Person		http://example.org/1014621#Agent100-10	
Siegel, Betty L., 1931-	n83006781	100	Siegel, Betty L., 1931-	n83006781	n83006781	1	Siegel, Betty L., 1931- 			Person		http://example.org/1015593#Agent100-9	
Wass, Hannelore L			Wass, Hannelore L				Wass, Hannelore L			Person		http://example.org/1015593#Agent700-19	
Loree, M. Ray	n88661711	100	Loree, M. Ray	n88661711	n88661711	0.9285714286	Loree, M. Ray			Person		http://example.org/1062627#Agent100-11	
Campanelle, Thomas C.	no2004068295	100	Campanelle, Thomas C	no2004068295	no2004068295	0.9523809524	Campanelle, Thomas C			Person		http://example.org/1062282#Agent100-10	
Gray, William Henry	no92013059	94	Gray, William Henry				Gray, William Henry			Person		http://example.org/1062366#Agent100-10	
Reed, Homer Blosser, 1886-	no2002013885	85	Reed, Homer Blosser, 1886-				Reed, Homer Blosser, 1886-			Person		http://example.org/1062728#Agent100-10	
Reed, Homer Blosser, 1886-	no2002013885	85	Reed, Homer Blosser, 1886-				Reed, Homer Blosser, 1886-			Person		http://example.org/1062726#Agent100-10	
Dorsey, John M. (John Morris), 1900-1978	n79139359	100	Dorsey, John M. (John Morris), 1900-1978	n79139359	n79139359	1	Dorsey, John M. (John Morris), 1900-1978			Person		http://example.org/1049302#Agent100-10	
Bryant, Margaret M., 1900-	no93027183	90	Bryant, Margaret M., 1900-	no93027183	no93027183	0.8666666667	Bryant, Margaret M., 1900-			Person		http://example.org/1095253#Agent100-10	
Aiken, Janet (Rankin), Mrs., 1892- 			Aiken, Janet (Rankin), Mrs., 1892- 				Aiken, Janet (Rankin), Mrs., 1892- 			Person		http://example.org/1095253#Agent700-20	
Judd, Charles Hubbard, 1873-1946	nr94015131	100	Judd, Charles Hubbard, 1873-1946	nr94015131	nr94015131	1	Judd, Charles Hubbard, 1873-1946			Person		http://example.org/1063621#Agent100-11	
Dorsey, John M. (John Morris), 1900-1978	n79139359	100	Dorsey, John M. (John Morris), 1900-1978	n79139359	n79139359	1	Dorsey, John M. (John Morris), 1900-1978			Person		http://example.org/1045782#Agent100-10	
Davis, Robert Alexander			Davis, Robert Alexander				Davis, Robert Alexander			Person		http://example.org/1062300#Agent100-10	
Seashore, Carl E. (Carl Emil), 1866-1949	nr89004162	100	Seashore, Carl E. (Carl Emil), 1866-1949	nr89004162	nr89004162	1	Seashore, Carl E. (Carl Emil), 1866-1949			Person		http://example.org/1075088#Agent100-11	
Sahakian, William S.	n79134907	100	Sahakian, William S	n79134907	n79134907	0.95	Sahakian, William S			Person		http://example.org/1072518#Agent100-14	
Stagner, Ross, 1909-1997	n50023891	100	Stagner, Ross, 1909-1997	n50023891	n50023891	1	Stagner, Ross, 1909-1997			Person		http://example.org/1003040#Agent100-14	
Davis, Gary A., 1938-	n50035526	100	Davis, Gary A., 1938-	n50035526	n50035526	0.84	Davis, Gary A., 1938-			Person		http://example.org/10318#Agent100-14	
Johnson, Paul Erick, 1938-	n2002113519	87	Johnson, Paul Erick, 1938-				Johnson, Paul Erick, 1938-			Person		http://example.org/1062389#Agent100-12	
Kreitler, Hans	n88183221	100	Kreitler, Hans	n88183221	n88183221	0.9333333333	Kreitler, Hans			Person		http://example.org/1088609#Agent100-15	
Kreitler, Shulamith	n86072246	100	Kreitler, Shulamith				Kreitler, Shulamith			Person		http://example.org/1088609#Agent700-25	
Davitz, Joel Robert	n80037894	100	Davitz, Joel Robert	n80037894	n80037894	1	Davitz, Joel Robert			Person		http://example.org/1062713#Agent700-22	
Ball, Samuel	n50017238	100	Ball, Samuel	n50017238	n50017238	0.9230769231	Ball, Samuel			Person		http://example.org/1062713#Agent700-23	
Columbia University. Teachers College. Dept. of Psychology	n50053036	95	Columbia University. Teachers College. Dept. of Psychology		n50053036		Columbia University. Teachers College. Dept. of Psychology	n50053036	0.9047619048	Organization		http://example.org/1062713#Agent710-24	
Cole, Luella, 1893-	no97028478	100	Cole, Luella, 1893-	no97028478	no97028478	1	Cole, Luella, 1893-			Person		http://example.org/1064388#Agent100-10	
Pechstein, Louis Augustus, 1888-1978	no2008123874	100	Pechstein, Louis Augustus, 1888-1978	no2008123874	no2008123874	1	Pechstein, Louis Augustus, 1888-1978			Person		http://example.org/1065005#Agent100-10	
McGregor, A. Laura (Anne Laura), 1883-1961	no2007092879	100	McGregor, A. Laura (Anne Laura), 1883-1961	no2007092879	no2007092879	1	McGregor, A. Laura (Anne Laura), 1883-1961			Person		http://example.org/1065005#Agent700-20	
Pechstein, Louis Augustus, 1888-1978	no2008123874	100	Pechstein, Louis Augustus, 1888-1978	no2008123874	no2008123874	1	Pechstein, Louis Augustus, 1888-1978			Person		http://example.org/1064102#Agent100-10	
Jenkins, Frances, 1872-1942	no2008124124	100	Jenkins, Frances, 1872-1942	no2008124124	no2008124124	1	Jenkins, Frances, 1872-1942			Person		http://example.org/1064102#Agent700-23	
Díaz-Guerrero, Rogelio	n50002087	98	Díaz-Guerrero, Rogelio	n50002087	n50002087	1	Díaz-Guerrero, Rogelio			Person		http://example.org/1078174#Agent100-13	
Seashore, Carl E. (Carl Emil), 1866-1949	nr89004162	100	Seashore, Carl E. (Carl Emil), 1866-1949	nr89004162	nr89004162	1	Seashore, Carl E. (Carl Emil), 1866-1949			Person		http://example.org/1075122#Agent100-10	
Kausler, Donald H.	n81139051	100	Kausler, Donald H	n81139051	n81139051	0.9444444444	Kausler, Donald H			Person		http://example.org/1004237#Agent100-14	
Landy, Frank J.	n80032237	100	Landy, Frank J	n80032237	n80032237	0.9333333333	Landy, Frank J			Person		http://example.org/101209#Agent100-16	
Trumbo, Don A.	n80032236	100	Trumbo, Don A	n80032236	n80032236	0.9285714286	Trumbo, Don A			Person		http://example.org/101209#Agent700-28	
Senter, R. J., 1930-	n88660055	100	Senter, R. J., 1930-	n88660055	n88660055	1	Senter, R. J., 1930-			Person		http://example.org/106276#Agent100-11	
Dimond, Richard E.	no2007103118	100	Dimond, Richard E	no2007103118	no2007103118	0.9444444444	Dimond, Richard E			Person		http://example.org/106276#Agent700-20	
Brown, Catherine Caldwell	n79115422	100	Brown, Catherine Caldwell	n79115422	n79115422	0.9615384615	Brown, Catherine Caldwell			Person		http://example.org/101904#Agent700-21	
Lazerson, Arlyne	n83211813	100	Lazerson, Arlyne	n83211813	n83211813	0.9411764706	Lazerson, Arlyne			Person		http://example.org/101904#Agent700-22	
Silverman, Robert E.	n50031156	100	Silverman, Robert E	n50031156	n50031156	0.95	Silverman, Robert E			Person		http://example.org/1015155#Agent100-11	
Cratty, Bryant J.	n80050467	100	Cratty, Bryant J	n80050467	n80050467	0.9411764706	Cratty, Bryant J			Person		http://example.org/1033458#Agent100-12	
Craft, Michael John	n50019159	100	Craft, Michael John	n50019159	n50019159	0.95	Craft, Michael John			Person		http://example.org/104132#Agent100-10	
Giora, Zvi	n82245474	100	Giora, Zvi	n82245474	n82245474	1	Giora, Zvi			Person		http://example.org/103503#Agent100-11	
Sandler, Jack, 1929-	n80015676	100	Sandler, Jack, 1929-	n80015676	n80015676	1	Sandler, Jack, 1929-			Person		http://example.org/1046135#Agent100-13	
Davidson, Robert S.	no2005091985	100	Davidson, Robert S	no2005091985	no2005091985	0.9473684211	Davidson, Robert S			Person		http://example.org/1046135#Agent700-24	
Goldberg, Ivan K., 1934-	n85015694	100	Goldberg, Ivan K., 1934-	n85015694	n85015694	1	Goldberg, Ivan K., 1934- 			Person		http://example.org/1019741#Agent700-22	
Malitz, Sidney, 1923-	n85015695	100	Malitz, Sidney, 1923- 				Malitz, Sidney, 1923- 			Person		http://example.org/1019741#Agent700-23	
Kutscher, Austin H.	n79114261	100	Kutscher, Austin H	n79114261	n79114261	0.9473684211	Kutscher, Austin H			Person		http://example.org/1019741#Agent700-24	
Foundation of Thanatology	n50076791	100	Foundation of Thanatology		n50076791		Foundation of Thanatology	n50076791	1	Organization		http://example.org/1019741#Agent710-25	
Carterette, Edward C.	n50080985	100	Carterette, Edward C	n50080985	n50080985	0.9523809524	Carterette, Edward C			Person		http://example.org/1069622#Agent100-16	
Friedman, Morton P.	n50027729	100	Friedman, Morton P	n50027729	n50027729	0.9473684211	Friedman, Morton P			Person		http://example.org/1069622#Agent700-28	
Benedek, Therese, 1892-	n83158709	89	Benedek, Therese, 1892-	n83158709	n83158709	0.8518518519	Benedek, Therese, 1892-			Person		http://example.org/1026946#Agent100-10	
Institute for Psychoanalysis	n79151479	100	Institute for Psychoanalysis		n79151479		Institute for Psychoanalysis	n79151479	1	Organization		http://example.org/1026946#Agent810-20	
Allen, Robert M., 1909-1979	n50022982	100	Allen, Robert M., 1909-1979	n50022982	n50022982	1	Allen, Robert M., 1909-1979			Person		http://example.org/1033505#Agent100-12	
Cortazzo, Arnold D.	n50018127	100	Cortazzo, Arnold D	n50018127	n50018127	0.9473684211	Cortazzo, Arnold D			Person		http://example.org/1033505#Agent700-24	
Lipkin, Gladys B.	n79063173	100	Lipkin, Gladys B	n79063173	n79063173	0.9411764706	Lipkin, Gladys B			Person		http://example.org/1044994#Agent100-11	
Jacox, Ada K.	n81119425	100	Jacox, Ada K	n81119425	n81119425	0.9230769231	Jacox, Ada K			Person		http://example.org/1057913#Agent100-9	
Stewart, Mary, 1919-			Stewart, Mary, 1919-				Stewart, Mary, 1919-			Person		http://example.org/1057913#Agent700-18	
White, William F., 1926-	n88626665	100	White, William F., 1926-	n88626665	n88626665	1	White, William F., 1926-			Person		http://example.org/1062840#Agent100-11	
Yale University. Division of Student Mental Hygiene			Yale University. Division of Student Mental Hygiene				Yale University. Division of Student Mental Hygiene			Organization		http://example.org/1066177#Agent110-11	
Communications/Research/Machines, inc.	n50054207	100	Communications/Research/Machines, inc		n50054207		Communications/Research/Machines, inc	n50054207	0.9736842105	Organization		http://example.org/1060844#Agent110-13	
Fried, Samuel	no2015039368	100	Fried, Samuel	no2015039368	no2015039368	1	Fried, Samuel			Person		http://example.org/1067887#Agent700-22	
Boston University. Center for Law and Health Sciences	n79075490	100	Boston University. Center for Law and Health Sciences		n79075490		Boston University. Center for Law and Health Sciences	n79075490	1	Organization		http://example.org/1067887#Agent710-23	
Gardner, Richard A.	n79099468	100	Gardner, Richard A	n79099468	n79099468	0.9473684211	Gardner, Richard A			Person		http://example.org/100368#Agent100-11	
Wallerstein, Robert S.	n81062399	100	Wallerstein, Robert S	n81062399	n81062399	0.9545454545	Wallerstein, Robert S			Person		http://example.org/1068147#Agent100-12	
Voth, Harold M.	n84088230	100	Voth, Harold M	n84088230	n84088230	0.9333333333	Voth, Harold M			Person		http://example.org/1036808#Agent100-11	
Orth, Marjorie H			Orth, Marjorie H				Orth, Marjorie H			Person		http://example.org/1036808#Agent700-21	
Strupp, Hans H.	n50010521	100	Strupp, Hans H	n50010521	n50010521	0.9333333333	Strupp, Hans H			Person		http://example.org/1080467#Agent100-11	
Gunderson, John G., 1942-	n81050190	100	Gunderson, John G., 1942-	n81050190	n81050190	1	Gunderson, John G., 1942-			Person		http://example.org/100297#Agent700-20	
Mosher, Loren R., 1933-	n81024778	100	Mosher, Loren R., 1933-	n81024778	n81024778	1	Mosher, Loren R., 1933-			Person		http://example.org/100297#Agent700-21	
Itil, Turan M.	no2003054601	100	Itil, Turan M	no2003054601	no2003054601	0.9285714286	Itil, Turan M			Person		http://example.org/1043420#Agent100-11	
Kallio, Pauli	n2003111542	83	Kallio, Pauli				Kallio, Pauli			Person		http://example.org/1064004#Agent100-10	
Jyväskylän kasvatusopillinen korkeakoulu	n79032153	97	Jyväskylän kasvatusopillinen korkeakoulu		n79032153		Jyväskylän kasvatusopillinen korkeakoulu	n79032153	1	Organization		http://example.org/1064004#Agent810-19	
Ficowski, Jerzy	n84003601	100	Ficowski, Jerzy	n84003601	n84003601	1	Ficowski, Jerzy			Person		http://example.org/1096458#Agent100-10	
Cooper, Bryan	n50026180	100	Cooper, Bryan	n50026180	n50026180	1	Cooper, Bryan			Person		http://example.org/1080593#Agent100-14	
Hunter, A. M. (Archibald Macbride)	n50030643	100	Hunter, A. M. (Archibald Macbride)	n50030643	n50030643	0.9705882353	Hunter, A. M. (Archibald Macbride)			Person		http://example.org/1062580#Agent100-11	
Forsyth, Peter Taylor, 1848-1921	n50024998	100	Forsyth, Peter Taylor, 1848-1921	n50024998	n50024998	1	Forsyth, Peter Taylor, 1848-1921			Person		http://example.org/1062580#Agent600-19	
Martin, Roscoe Coleman, 1903-1972	n50040849	87	Martin, Roscoe Coleman, 1903-1972				Martin, Roscoe Coleman, 1903-1972			Person		http://example.org/1044434#Agent100-11	
Appleby, Paul Henson, 1891-1963	no95024327	89	Appleby, Paul Henson, 1891-1963				Appleby, Paul Henson, 1891-1963			Person		http://example.org/1044434#Agent700-22	
Worthley, John A.	n79015710	100	Worthley, John A	n79015710	n79015710	0.9411764706	Worthley, John A			Person		http://example.org/103808#Agent100-13	
Seminar on Public Administration and Police in Pakistan, (1962 : Peshawar, Pakistan)			Seminar on Public Administration and Police in Pakistan, (1962 : Peshawar, Pakistan)				Seminar on Public Administration and Police in Pakistan, (1962 : Peshawar, Pakistan)			Meeting		http://example.org/1038566#Agent111-11	
Haider, S. M.	n50019696	100	Haider, S. M	n50019696	n50019696	0.9230769231	Haider, S. M			Person		http://example.org/1038566#Agent700-22	
Pakistan Academy for Rural Development, Peshawar	n50059554	100	Pakistan Academy for Rural Development, Peshawar		n50059554		Pakistan Academy for Rural Development, Peshawar	n50059554	1	Organization		http://example.org/1038566#Agent710-23	
Stein, Harold, 1902-1966	n90658116	100	Stein, Harold, 1902-1966	n90658116	n90658116	1	Stein, Harold, 1902-1966			Person		http://example.org/1044463#Agent100-11	
Inter-university Case Program	n50055005	100	Inter-university Case Program		n50055005		Inter-university Case Program	n50055005	0.8	Organization		http://example.org/1044463#Agent710-20	
García Zamor, Jean Claude	n80005735	98	García Zamor, Jean Claude	n80005735	n80005735	1	García Zamor, Jean Claude			Person		http://example.org/107613#Agent100-12	
Herring, Pendleton, 1903-	n50036898	100	Herring, Pendleton, 1903-	n50036898	n50036898	1	Herring, Pendleton, 1903-			Person		http://example.org/1044704#Agent100-12	
Richardson, Ivan L.	n90652242	100	Richardson, Ivan L	n90652242	n90652242	0.9473684211	Richardson, Ivan L			Person		http://example.org/109127#Agent100-10	
Baldwin, Sidney, 1922-	no96051807	100	Baldwin, Sidney, 1922-	no96051807	no96051807	0.8461538462	Baldwin, Sidney, 1922-			Person		http://example.org/109127#Agent700-20	
Graves, W. Brooke (William Brooke), 1899-1973	n50032049	100	Graves, W. Brooke (William Brooke), 1899-1973	n50032049	n50032049	1	Graves, W. Brooke (William Brooke), 1899-1973			Person		http://example.org/1044700#Agent100-11	
Waldo, Dwight	n80037898	100	Waldo, Dwight	n80037898	n80037898	0.9285714286	Waldo, Dwight			Person		http://example.org/1040086#Agent700-25	
American Political Science Association	n79066255	100	American Political Science Association		n79066255		American Political Science Association	n79066255	0.9210526316	Organization		http://example.org/1040086#Agent710-26	
Howard, William Edward Harding	no96003144	83	Howard, William Edward Harding				Howard, William Edward Harding			Person		http://example.org/1051374#Agent100-11	
Ethiopia	n79081279	100	Ethiopia				Ethiopia			Jurisdiction		http://example.org/1051374#Agent710-20	
Ridley, F. F. (Frederick F.)	n50044494	100	Ridley, F. F. (Frederick F.)	n50044494	n50044494	1	Ridley, F. F. (Frederick F.)			Person		http://example.org/1047789#Agent100-11	
Blondel, Jean, 1929-	n79045224	100	Blondel, Jean, 1929- 	n79045224	n79045224	0.8333333333	Blondel, Jean, 1929- 			Person		http://example.org/1047789#Agent700-20	
Collins, Charles Henry, Sir, 1887-	no2005119096	89	Collins, Charles Henry, Sir, 1887-	no2005119096	no2005119096	0.8235294118	Collins, Charles Henry, Sir, 1887-			Person		http://example.org/1051760#Agent100-11	
Corson, John Jay, 1905-	n50018123	89	Corson, John Jay, 1905-	n50018123	n50018123	0.8518518519	Corson, John Jay, 1905-			Person		http://example.org/1044687#Agent100-11	
Harris, Joseph Pratt, 1896-1985	n80004196	100	Harris, Joseph Pratt, 1896-1985	n80004196	n80004196	0.96875	Harris, Joseph Pratt, 1896-1985			Person		http://example.org/1044687#Agent700-20	
Hsueh, S. S. (Shou-sheng)	no97018759	100	Hsueh, S. S. (Shou-sheng)	no97018759	no97018759	1	Hsueh, S. S. (Shou-sheng)			Person		http://example.org/1051045#Agent100-11	
Day, John Percival	no2009186203	87	Day, John Percival				Day, John Percival			Person		http://example.org/1052971#Agent100-10	
Nigro, Felix A.	n79058742	100	Nigro, Felix A				Nigro, Felix A			Person		http://example.org/1040120#Agent100-10	
Golembiewski, Robert T.	n79045072	100	Golembiewski, Robert T	n79045072	n79045072	0.9565217391	Golembiewski, Robert T			Person		http://example.org/1044418#Agent100-14	
Gibson, Frank Kenneth	n79088910	100	Gibson, Frank Kenneth	n79088910	n79088910	1	Gibson, Frank Kenneth			Person		http://example.org/1044418#Agent700-25	
Cornog, Geoffrey Yates, 1923-	n50020433	100	Cornog, Geoffrey Yates, 1923-	n50020433	n50020433	0.8787878788	Cornog, Geoffrey Yates, 1923-			Person		http://example.org/1044418#Agent700-26	
Robson, William Alexander, 1895-			Robson, William Alexander, 1895-				Robson, William Alexander, 1895-			Person		http://example.org/1048164#Agent100-9	
