Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Dieuzeide, Henri	no98070578	100	Dieuzeide, Henri	no98070578	no98070578	1	Dieuzeide, Henri			Person		http://example.org/1062044#Agent100-10	
Oths, Florence V.	no2017042927	100	Oths, Florence V	no2017042927	no2017042927	0.9411764706	Oths, Florence V			Person		http://example.org/1064653#Agent100-10	
Calkins, Elizabeth	no2006006632	100	Calkins, Elizabeth	no2006006632	no2006006632	1	Calkins, Elizabeth			Person		http://example.org/10290#Agent100-10	
McGhan, Barry	n50013632	100	McGhan, Barry	n50013632	n50013632	1	McGhan, Barry			Person		http://example.org/10290#Agent700-20	
Bottrell, Harold R., 1909-	no2014018260	100	Bottrell, Harold R., 1909-	no2014018260	no2014018260	1	Bottrell, Harold R., 1909-			Person		http://example.org/1070277#Agent100-10	
Boraas, Julius, 1871-1952	no2013133074	100	Boraas, Julius, 1871-1952	no2013133074	no2013133074	1	Boraas, Julius, 1871-1952			Person		http://example.org/1002195#Agent100-10	
Kontos, Peter G.	n50044442	100	Kontos, Peter G	n50044442	n50044442	0.9375	Kontos, Peter G			Person		http://example.org/1072506#Agent100-12	
Murphy, James Jerome	n50026523	100	Murphy, James Jerome	n50026523	n50026523	0.9523809524	Murphy, James Jerome			Person		http://example.org/1072506#Agent700-23	
Hyman, Ronald T.	n79022861	100	Hyman, Ronald T	n79022861	n79022861	0.9375	Hyman, Ronald T			Person		http://example.org/1063852#Agent100-12	
Greenberg, Herbert M.	n80024487	100	Greenberg, Herbert M	n80024487	n80024487	0.9523809524	Greenberg, Herbert M			Person		http://example.org/1063978#Agent100-14	
Townes, Mary Ella, 1909- 			Townes, Mary Ella, 1909- 				Townes, Mary Ella, 1909- 			Person		http://example.org/1062534#Agent100-10	
Marshall, Max Skidmore, 1897-	no2008156932	83	Marshall, Max Skidmore, 1897-				Marshall, Max Skidmore, 1897-			Person		http://example.org/1067841#Agent100-17	
Everett, Samuel, 1898-	no2005114518	100	Everett, Samuel, 1898-	no2005114518	no2005114518	0.8461538462	Everett, Samuel, 1898-			Person		http://example.org/1065490#Agent100-10	
Arndt, Christian Ottomar, 1899-	no2005114517	100	Arndt, Christian Ottomar, 1899-	no2005114517	no2005114517	0.8857142857	Arndt, Christian Ottomar, 1899-			Person		http://example.org/1065490#Agent700-21	
Preston, Ralph Clausis, 1908- 			Preston, Ralph Clausis, 1908- 				Preston, Ralph Clausis, 1908- 			Person		http://example.org/1070568#Agent100-10	
Hollingsworth, Helen, 1936-	n87875331	100	Hollingsworth, Helen, 1936-	n87875331	n87875331	1	Hollingsworth, Helen, 1936-			Person		http://example.org/1000787#Agent100-12	
Eastman, Susan, 1939-	n87875332	100	Eastman, Susan, 1939-	n87875332	n87875332	1	Eastman, Susan, 1939-			Person		http://example.org/1000787#Agent700-23	
Watts, John, 1926-	n50043709	100	Watts, John, 1926-	n50043709	n50043709	1	Watts, John, 1926-			Person		http://example.org/1027857#Agent100-11	
Cutts, Warren G. (Warren Gibson), 1922-	no2003096643	100	Cutts, Warren G. (Warren Gibson), 1922-	no2003096643	no2003096643	1	Cutts, Warren G. (Warren Gibson), 1922-			Person		http://example.org/1065306#Agent100-10	
Durkin, Dolores	n79115525	100	Durkin, Dolores	n79115525	n79115525	0.9375	Durkin, Dolores			Person		http://example.org/1065172#Agent100-11	
Beyer, Evelyn, 1907-	n88633299	100	Beyer, Evelyn, 1907-	n88633299	n88633299	1	Beyer, Evelyn, 1907-			Person		http://example.org/1063051#Agent100-14	
Lawson, Joan	n79121379	100	Lawson, Joan	n79121379	n79121379	1	Lawson, Joan			Person		http://example.org/100597#Agent100-11	
Arnold, Arnold	n50002386	100	Arnold, Arnold				Arnold, Arnold			Person		http://example.org/1029001#Agent100-18	
Van Riper, Charles, 1905-1994	n50046683	100	Van Riper, Charles, 1905-1994	n50046683	n50046683	1	Van Riper, Charles, 1905-1994			Person		http://example.org/1029909#Agent100-15	
Nesbitt, William A.	n50003304	100	Nesbitt, William A	n50003304	n50003304	0.9473684211	Nesbitt, William A			Person		http://example.org/1067385#Agent100-11	
Abramowitz, Norman	no2003041191	100	Abramowitz, Norman	no2003041191	no2003041191	1	Abramowitz, Norman			Person		http://example.org/1067385#Agent700-23	
Menashe, Louis	no2001006722	100	Menashe, Louis	no2001006722	no2001006722	1	Menashe, Louis			Person		http://example.org/1056229#Agent100-14	
Radosh, Ronald	n50052446	100	Radosh, Ronald	n50052446	n50052446	0.9333333333	Radosh, Ronald			Person		http://example.org/1056229#Agent700-26	
Purcell, Carl	n87888409	100	Purcell, Carl	n87888409	n87888409	1	Purcell, Carl			Person		http://example.org/1059950#Agent100-12	
Clanfield, Mary			Clanfield, Mary				Clanfield, Mary			Person		http://example.org/1064600#Agent100-10	
Hannan, Cecil			Hannan, Cecil				Hannan, Cecil			Person		http://example.org/1064600#Agent700-19	
Hemming, James, 1909-	n50027191	88	Hemming, James, 1909-	n50027191	n50027191	0.84	Hemming, James, 1909-			Person		http://example.org/1059746#Agent100-12	
Albrecht, Bob, 1930-	n79074527	100	Albrecht, Bob, 1930-	n79074527	n79074527	1	Albrecht, Bob, 1930-			Person		http://example.org/1044303#Agent100-9	
Lord, Robert, 1931-	n80084628	100	Lord, Robert, 1931-	n80084628	n80084628	1	Lord, Robert, 1931-			Person		http://example.org/1089251#Agent100-13	
Hudson, D. F.	n94055959	100	Hudson, D. F				Hudson, D. F			Person		http://example.org/1094691#Agent100-13	
Palmer, King	n50050267	100	Palmer, King	n50050267	n50050267	1	Palmer, King			Person		http://example.org/1076091#Agent100-10	
Bailey, Thomas Grahame, 1872-1942	n50021028	100	Bailey, Thomas Grahame, 1872-1942	n50021028	n50021028	1	Bailey, Thomas Grahame, 1872-1942			Person		http://example.org/1098992#Agent100-10	
Bramah, Edward	nb2006018517	100	Bramah, Edward	nb2006018517	nb2006018517	1	Bramah, Edward			Person		http://example.org/1003628#Agent100-16	
Forrest, Denys Mostyn	n50058730	100	Forrest, Denys Mostyn	n50058730	n50058730	0.9545454545	Forrest, Denys Mostyn			Person		http://example.org/1003641#Agent100-14	
Schweinfurth-Marby, Heidrun			Schweinfurth-Marby, Heidrun				Schweinfurth-Marby, Heidrun			Person		http://example.org/1016321#Agent100-12	
Roberts, Kate, 1891-1985	n50048898	100	Roberts, Kate, 1891-1985	n50048898	n50048898	0.96	Roberts, Kate, 1891-1985			Person		http://example.org/1092644#Agent100-14	
Stogdill, Ralph M. (Ralph Melvin), 1904-1978	n50010404	100	Stogdill, Ralph M. (Ralph Melvin), 1904-1978	n50010404	n50010404	1	Stogdill, Ralph M. (Ralph Melvin), 1904-1978			Person		http://example.org/1022844#Agent100-10	
Hunt, John Joseph	n85045119	100	Hunt, John Joseph	n85045119	n85045119	1	Hunt, John Joseph			Person		http://example.org/1012673#Agent100-9	
University of Calgary. Division of Continuing Education	n88639303	100	University of Calgary. Division of Continuing Education		n88639303		University of Calgary. Division of Continuing Education	n88639303	1	Organization		http://example.org/1012673#Agent710-19	
Horwitz, John J.	no2011156641	100	Horwitz, John J	no2011156641	no2011156641	0.9375	Horwitz, John J			Person		http://example.org/1034320#Agent100-13	
Dobbs, Farrell	n50025568	100	Dobbs, Farrell	n50025568	n50025568	1	Dobbs, Farrell			Person		http://example.org/1000186#Agent100-13	
LaFauci, Horatio M., 1917-	no2005120574	100	LaFauci, Horatio M., 1917-	no2005120574	no2005120574	1	LaFauci, Horatio M., 1917-			Person		http://example.org/1066422#Agent100-14	
Richter, Peyton E.	n79131894	100	Richter, Peyton E	n79131894	n79131894	0.9444444444	Richter, Peyton E			Person		http://example.org/1066422#Agent700-26	
Bair, Medill	no2003041085	100	Bair, Medill	no2003041085	no2003041085	0.9230769231	Bair, Medill			Person		http://example.org/1061643#Agent100-16	
Woodward, Richard G.	no2003041087	100	Woodward, Richard G	no2003041087	no2003041087	0.95	Woodward, Richard G			Person		http://example.org/1061643#Agent700-26	
Chamberlin, Leslie J.	n50035683	100	Chamberlin, Leslie J	n50035683	n50035683	0.9523809524	Chamberlin, Leslie J			Person		http://example.org/1061657#Agent100-14	
Shaplin, Judson T.	no90021743	100	Shaplin, Judson T	no90021743	no90021743	0.9444444444	Shaplin, Judson T			Person		http://example.org/1061798#Agent100-12	
Olds, Henry F.	n85389131	100	Olds, Henry F	n85389131	n85389131	0.9285714286	Olds, Henry F			Person		http://example.org/1061798#Agent700-23	
Warwick, David William	n50019609	100	Warwick, David William	n50019609	n50019609	0.9565217391	Warwick, David William			Person		http://example.org/1060786#Agent100-13	
Pinter, Harold, 1930-2008	n79125182	100	Pinter, Harold, 1930-2008	n79125182	n79125182	0.9615384615	Pinter, Harold, 1930-2008			Person		http://example.org/1077963#Agent100-9	
Roy, Himansu	no95049304	100	Roy, Himansu	no95049304	no95049304	1	Roy, Himansu			Person		http://example.org/1003645#Agent100-11	
Gibran, Kahlil, 1883-1931	n79095627	100	Gibran, Kahlil, 1883-1931	n79095627	n79095627	0.96	Gibran, Kahlil, 1883-1931			Person		http://example.org/1098695#Agent100-13	
Efimov, Boris, 1899-2008	n82159852	100	Efimov, Boris, 1899-2008	n82159852	n82159852	1	Efimov, Boris, 1899-2008			Person		http://example.org/1085387#Agent100-11	
Igin, I. (Iosif)	n84052001	100	Igin, I. (Iosif)	n84052001	n84052001	1	Igin, I. (Iosif)			Person		http://example.org/1085387#Agent700-21	
Brossa, Joan	n79111453	100	Brossa, Joan	n79111453	n79111453	1	Brossa, Joan			Person		http://example.org/1093951#Agent100-10	
Romeu i Figueras, Josep	n84187552	100	Romeu i Figueras, Josep	n84187552	n84187552	1	Romeu i Figueras, Josep			Person		http://example.org/1093896#Agent100-10	
Rusiñol, Santiago, 1861-1931	n79063997	98	Rusiñol, Santiago, 1861-1931	n79063997	n79063997	1	Rusiñol, Santiago, 1861-1931			Person		http://example.org/1094990#Agent100-10	
Anti, Carlo, 1889-1961	n82058944	100	Anti, Carlo, 1889-1961	n82058944	n82058944	1	Anti, Carlo, 1889-1961			Person		http://example.org/1090329#Agent100-12	
Gismondi, I. (Italo), 1887-	no2001029005	100	Gismondi, I. (Italo), 1887-	no2001029005	no2001029005	1	Gismondi, I. (Italo), 1887-			Person		http://example.org/1090329#Agent700-21	
Kolosenok, Stanislav Vitalʹevich			Kolosenok, Stanislav Vitalʹevich				Kolosenok, Stanislav Vitalʹevich			Person		http://example.org/1007291#Agent100-11	
Russkiĭ dramaticheskiĭ teatr, Petrozavodsk, Russia			Russkiĭ dramaticheskiĭ teatr, Petrozavodsk, Russia				Russkiĭ dramaticheskiĭ teatr, Petrozavodsk, Russia			Organization		http://example.org/1007291#Agent610-19	
Muzykalʹnyĭ teatr, Petrozavodsk, Russia			Muzykalʹnyĭ teatr, Petrozavodsk, Russia				Muzykalʹnyĭ teatr, Petrozavodsk, Russia			Organization		http://example.org/1007291#Agent610-20	
Triana, José, 1931-	n91103949	97	Triana, José, 1931-	n91103949	n91103949	1	Triana, José, 1931- 			Person		http://example.org/1026856#Agent100-10	
Aub, Max, 1903-1972	n79077301	100	Aub, Max, 1903-1972	n79077301	n79077301	0.95	Aub, Max, 1903-1972			Person		http://example.org/1026856#Agent700-20	
Varey, J. E.	n80028295	100	Varey, J. E	n80028295	n80028295	0.8181818182	Varey, J. E			Person		http://example.org/1055368#Agent100-12	
Shergold, N. D.	n80028293	100	Shergold, N. D	n80028293	n80028293	0.9333333333	Shergold, N. D			Person		http://example.org/1055368#Agent700-23	
Kostet︠s︡ʹkyĭ, Ihor, 1913-1983	n85193469	98	Kostet͡sʹkyĭ, Ihor, 1913-1983	n85193469	n85193469	0.8709677419	Kostet͡sʹkyĭ, Ihor, 1913-1983			Person		http://example.org/1096562#Agent100-10	
Kański, Józef	n81042412	91	Kański, Józef	n81042412	n81042412	1	Kański, Józef			Person		http://example.org/1083162#Agent100-10	
Teatr Wielki w Warszawie	n86145855	100	Teatr Wielki w Warszawie		n86145855		Teatr Wielki w Warszawie	n86145855	1	Organization		http://example.org/1083162#Agent610-18	
Wickizer, V. D. (Vernon Dale), 1904-	no97009788	100	Wickizer, V. D. (Vernon Dale), 1904-	no97009788	no97009788	1	Wickizer, V. D. (Vernon Dale), 1904-			Person		http://example.org/1003634#Agent100-10	
Ishchenko, Mykola Hryhorovych, 1926-			Ishchenko, Mykola Hryhorovych, 1926-				Ishchenko, Mykola Hryhorovych, 1926-			Person		http://example.org/1065057#Agent100-9	
ASTM Committee F-2 on Flexible Barrier Materials	n85162347	100	ASTM Committee F-2 on Flexible Barrier Materials		n85162347		ASTM Committee F-2 on Flexible Barrier Materials	n85162347	1	Organization		http://example.org/101704#Agent710-20	
ASTM Committee D-10 on Packaging	n87927576	100	ASTM Committee D-10 on Packaging		n87927576		ASTM Committee D-10 on Packaging	n87927576	1	Organization		http://example.org/101704#Agent710-21	
Page, Colin Flood	n50051843	100	Page, Colin Flood	n50051843	n50051843	1	Page, Colin Flood			Person		http://example.org/1061088#Agent100-13	
Society for Research into Higher Education. Working Party on Teaching Methods			Society for Research into Higher Education. Working Party on Teaching Methods				Society for Research into Higher Education. Working Party on Teaching Methods			Organization		http://example.org/1061088#Agent810-25	
Slot, Pieter J.	n79106146	100	Slot, Pieter J	n79106146	n79106146	0.9333333333	Slot, Pieter J			Person		http://example.org/103913#Agent100-13	
Australian Committee on Technical and Further Education	n82030885	100	Australian Committee on Technical and Further Education		n82030885		Australian Committee on Technical and Further Education	n82030885	1	Organization		http://example.org/104766#Agent110-10	
Grantham, George William, 1941-			Grantham, George William, 1941-				Grantham, George William, 1941-			Person		http://example.org/1013436#Agent100-11	
Evans, Archibald A.	n50012183	100	Evans, Archibald A	n50012183	n50012183	0.9473684211	Evans, Archibald A			Person		http://example.org/108896#Agent100-10	
International Labour Office	n79086351	100	International Labour Office		n79086351		International Labour Office	n79086351	0.9642857143	Organization		http://example.org/108896#Agent710-21	
University of Liverpool. Social Science Department	n82098488	100	University of Liverpool. Social Science Department		n82098488		University of Liverpool. Social Science Department	n82098488	0.96	Organization		http://example.org/1001448#Agent110-11	
Smith, V. Kerry (Vincent Kerry), 1945-	n50013226	100	Smith, V. Kerry (Vincent Kerry), 1945-	n50013226	n50013226	1	Smith, V. Kerry (Vincent Kerry), 1945-			Person		http://example.org/1071187#Agent100-12	
Musgrave, P. W. (Peter William)	n50027645	100	Musgrave, P. W. (Peter William)	n50027645	n50027645	1	Musgrave, P. W. (Peter William)			Person		http://example.org/104086#Agent100-12	
Kolster, T. A.	no95015967	100	Kolster, T. A	no95015967	no95015967	0.9285714286	Kolster, T. A			Person		http://example.org/105054#Agent100-11	
Walther, Rudolf, 1911-	n50026456	100	Walther, Rudolf, 1911-	n50026456	n50026456	1	Walther, Rudolf, 1911-			Person		http://example.org/1003484#Agent100-12	
Zook, Lola M.	n97018056	100	Zook, Lola M	n97018056	n97018056	0.9230769231	Zook, Lola M			Person		http://example.org/104278#Agent100-10	
Harris, Norman C.	n79089933	100	Harris, Norman C	n79089933	n79089933	0.9411764706	Harris, Norman C			Person		http://example.org/1070529#Agent100-11	
Manned Space Flight Meeting. 3d, Houston, 1964			Manned Space Flight Meeting. 3d, Houston, 1964				Manned Space Flight Meeting. 3d, Houston, 1964			Meeting		http://example.org/1056579#Agent111-10	
Canadian Institute of Mining and Metallurgy. British Columbia Section			Canadian Institute of Mining and Metallurgy. British Columbia Section				Canadian Institute of Mining and Metallurgy. British Columbia Section			Organization		http://example.org/1057191#Agent110-9	
Rosenthal, Morris Sigmund, 1897-	no2003094318	81	Rosenthal, Morris Sigmund, 1897-				Rosenthal, Morris Sigmund, 1897-			Person		http://example.org/1007477#Agent100-9	
Maksarev, I︠U︡. E. (I︠U︡riĭ Evgenʹevich)	n84803890	98	Maksarev, I͡U. E. (I͡Uriĭ Evgenʹevich)	n84803890	n84803890	0.8536585366	Maksarev, I͡U. E. (I͡Uriĭ Evgenʹevich)			Person		http://example.org/1008125#Agent700-21	
Uskov, A. A			Uskov, A. A				Uskov, A. A			Person		http://example.org/1008125#Agent700-22	
Hauk, James G			Hauk, James G				Hauk, James G			Person		http://example.org/1012475#Agent100-10	
IEEE Power Group. Switchgear Committee			IEEE Power Group. Switchgear Committee				IEEE Power Group. Switchgear Committee			Organization		http://example.org/1054305#Agent110-9	
Institute of Electrical and Electronics Engineers. Transmission and Distribution Committee	n79109166	100	Institute of Electrical and Electronics Engineers. Transmission and Distribution Committee		n79109166		Institute of Electrical and Electronics Engineers. Transmission and Distribution Committee	n79109166	1	Organization		http://example.org/1054305#Agent710-20	
IEEE Winter Power Meeting, New York, 1967			IEEE Winter Power Meeting, New York, 1967				IEEE Winter Power Meeting, New York, 1967			Meeting		http://example.org/1054305#Agent711-21	
Institute of Electrical and Electronics Engineers. Transmission and Distribution Committee	n79109166	100	Institute of Electrical and Electronics Engineers. Transmission and Distribution Committee		n79109166		Institute of Electrical and Electronics Engineers. Transmission and Distribution Committee	n79109166	1	Organization		http://example.org/1054307#Agent110-9	
IEEE Winter Power Meeting, New York, 1967			IEEE Winter Power Meeting, New York, 1967				IEEE Winter Power Meeting, New York, 1967			Meeting		http://example.org/1054307#Agent711-19	
India. Banking Commission	no93039673	100	India. Banking Commission				India. Banking Commission			Jurisdiction		http://example.org/1062957#Agent710-22	
Reserve Bank of India. Special Cell to Assist the Banking Commission	no95042376	100	Reserve Bank of India. Special Cell to Assist the Banking Commission		no95042376		Reserve Bank of India. Special Cell to Assist the Banking Commission	no95042376	1	Organization		http://example.org/1062957#Agent710-23	
Evans, Edwin, 1844-1923	n50009122	100	Evans, Edwin, 1844-1923	n50009122	n50009122	1	Evans, Edwin, 1844-1923			Person		http://example.org/1077044#Agent100-10	
Auerhan, Jan	n83231823	100	Auerhan, Jan	n83231823	n83231823	1	Auerhan, Jan			Person		http://example.org/1000361#Agent100-10	
Link, Eduard			Link, Eduard				Link, Eduard			Person		http://example.org/1013722#Agent700-20	
